ica_mode,participant,target,modality,classifier,feature_count_request,ica_feature_count_resolved,ica_folds,ica_balanced_accuracy_mean,ica_balanced_accuracy_sd,ica_balanced_accuracy_median,ica_balanced_accuracy_min,ica_balanced_accuracy_max,ica_accuracy_mean,ica_precision_mean,ica_recall_mean,ica_f1_mean,no_ica_mode,no_ica_feature_count_resolved,no_ica_folds,no_ica_balanced_accuracy_mean,no_ica_balanced_accuracy_sd,no_ica_balanced_accuracy_median,no_ica_balanced_accuracy_min,no_ica_balanced_accuracy_max,no_ica_accuracy_mean,no_ica_precision_mean,no_ica_recall_mean,no_ica_f1_mean,balanced_accuracy_delta,accuracy_delta,analysis_row,is_ica_best_all,is_no_ica_best_all,is_ica_best_eeg_containing,is_no_ica_best_eeg_containing
individual,P42,valence,face,gnb,all,all,5,0.5297102897102898,0.115040557439358,0.5928571428571429,0.3642857142857142,0.6398601398601399,0.5083333333333333,0.6356410256410256,0.3703296703296703,0.4564760385813017,individual,all,5,0.5297102897102898,0.115040557439358,0.5928571428571429,0.3642857142857142,0.6398601398601399,0.5083333333333333,0.6356410256410256,0.3703296703296703,0.4564760385813017,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,knn,10,10,5,0.4901198801198801,0.0392910153653381,0.4857142857142857,0.4370629370629371,0.534965034965035,0.5083333333333333,0.5610714285714286,0.632967032967033,0.59307119609678,individual,10,5,0.4901198801198801,0.0392910153653381,0.4857142857142857,0.4370629370629371,0.534965034965035,0.5083333333333333,0.5610714285714286,0.632967032967033,0.59307119609678,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,knn,20,10,5,0.4901198801198801,0.0392910153653381,0.4857142857142857,0.4370629370629371,0.534965034965035,0.5083333333333333,0.5610714285714286,0.632967032967033,0.59307119609678,individual,10,5,0.4901198801198801,0.0392910153653381,0.4857142857142857,0.4370629370629371,0.534965034965035,0.5083333333333333,0.5610714285714286,0.632967032967033,0.59307119609678,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,knn,5,5,5,0.5504695304695305,0.0902916658809657,0.5279720279720279,0.45,0.6958041958041958,0.5666666666666667,0.6026923076923076,0.6791208791208792,0.6370370370370371,individual,5,5,0.5504695304695305,0.0902916658809657,0.5279720279720279,0.45,0.6958041958041958,0.5666666666666667,0.6026923076923076,0.6791208791208792,0.6370370370370371,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,knn,all,all,5,0.4901198801198801,0.0392910153653381,0.4857142857142857,0.4370629370629371,0.534965034965035,0.5083333333333333,0.5610714285714286,0.632967032967033,0.59307119609678,individual,all,5,0.4901198801198801,0.0392910153653381,0.4857142857142857,0.4370629370629371,0.534965034965035,0.5083333333333333,0.5610714285714286,0.632967032967033,0.59307119609678,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,svm,10,10,5,0.5943656343656344,0.0893409629055259,0.6071428571428572,0.45,0.6958041958041958,0.6,0.6470970695970696,0.6505494505494506,0.6433588761174968,individual,10,5,0.5943656343656344,0.0893409629055259,0.6071428571428572,0.45,0.6958041958041958,0.6,0.6470970695970696,0.6505494505494506,0.6433588761174968,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,svm,20,10,5,0.5943656343656344,0.0893409629055259,0.6071428571428572,0.45,0.6958041958041958,0.6,0.6470970695970696,0.6505494505494506,0.6433588761174968,individual,10,5,0.5943656343656344,0.0893409629055259,0.6071428571428572,0.45,0.6958041958041958,0.6,0.6470970695970696,0.6505494505494506,0.6433588761174968,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,svm,5,5,5,0.5297602397602398,0.0308866730624664,0.534965034965035,0.4857142857142857,0.5714285714285714,0.5416666666666666,0.5913308913308913,0.6340659340659341,0.608926437958696,individual,5,5,0.5297602397602398,0.0308866730624664,0.534965034965035,0.4857142857142857,0.5714285714285714,0.5416666666666666,0.5913308913308913,0.6340659340659341,0.608926437958696,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,face,svm,all,all,5,0.5943656343656344,0.0893409629055259,0.6071428571428572,0.45,0.6958041958041958,0.6,0.6470970695970696,0.6505494505494506,0.6433588761174968,individual,all,5,0.5943656343656344,0.0893409629055259,0.6071428571428572,0.45,0.6958041958041958,0.6,0.6470970695970696,0.6505494505494506,0.6433588761174968,0.0,0.0,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,gnb,10,10,5,0.5245754245754245,0.1196203896320812,0.5142857142857142,0.3571428571428571,0.6783216783216783,0.5166666666666666,0.5921139971139971,0.4582417582417582,0.5127705627705628,individual,10,5,0.4915584415584416,0.0979553846910045,0.4857142857142857,0.3571428571428571,0.6328671328671329,0.4833333333333333,0.5494877344877345,0.4285714285714285,0.4775268210050818,-0.033016983016982915,-0.033333333333333326,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,gnb,20,20,5,0.477992007992008,0.0930806656366345,0.4785714285714285,0.3571428571428571,0.5857142857142856,0.4666666666666667,0.5303535353535354,0.3978021978021978,0.4522600587817978,individual,20,5,0.4616983016983017,0.0880674938735183,0.4285714285714286,0.3571428571428571,0.5857142857142856,0.45,0.5083333333333333,0.367032967032967,0.4245920745920745,-0.016293706293706245,-0.016666666666666663,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,gnb,5,5,5,0.5095804195804197,0.1658770857281171,0.5,0.3356643356643357,0.7622377622377623,0.5083333333333333,0.581060606060606,0.4846153846153846,0.5227120705381575,individual,5,5,0.4924975024975025,0.1683023197483143,0.4642857142857143,0.3356643356643357,0.7482517482517483,0.4916666666666667,0.5356643356643357,0.4868131868131868,0.5043916083916085,-0.01708291708291715,-0.016666666666666607,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,gnb,all,all,5,0.4932167832167832,0.0499257733213386,0.465034965034965,0.451048951048951,0.5714285714285714,0.4916666666666667,0.5576623376623376,0.4846153846153846,0.5152316540142626,individual,all,5,0.4955244755244755,0.0597360163411633,0.5142857142857142,0.4125874125874126,0.5714285714285714,0.4916666666666667,0.5608791208791208,0.4692307692307692,0.5078356426182513,0.0023076923076922884,0.0,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,knn,10,10,5,0.5192807192807193,0.1387015888530787,0.4785714285714285,0.4125874125874126,0.7552447552447552,0.5166666666666667,0.5870551670551671,0.5021978021978022,0.5367354784146389,individual,10,5,0.4927472527472528,0.1454284162468656,0.444055944055944,0.3928571428571428,0.7482517482517483,0.4916666666666667,0.5518259518259518,0.5054945054945055,0.5220638911313574,-0.0265334665334665,-0.025000000000000022,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,knn,20,20,5,0.5243156843156843,0.1401622762271716,0.5104895104895105,0.3214285714285714,0.6857142857142857,0.5166666666666666,0.5725978596566832,0.4868131868131868,0.5156709956709957,individual,20,5,0.5094805194805195,0.138306593998259,0.5104895104895105,0.3214285714285714,0.6857142857142857,0.5,0.5615873015873015,0.4571428571428571,0.4957594130007923,-0.014835164835164782,-0.016666666666666607,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,knn,5,5,5,0.4767832167832168,0.1500123057038421,0.4285714285714286,0.35,0.7167832167832169,0.4833333333333334,0.559047619047619,0.5153846153846154,0.5320423121772447,individual,5,5,0.4954445554445554,0.1263640476443096,0.4142857142857142,0.3928571428571428,0.6573426573426573,0.5,0.5488888888888889,0.5472527472527473,0.5426610870388981,0.018661338661338622,0.016666666666666607,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,knn,all,all,5,0.5288211788211787,0.1138244044741599,0.5142857142857142,0.3986013986013986,0.7097902097902098,0.5333333333333333,0.6014802844214608,0.5758241758241758,0.5834708994708995,individual,all,5,0.535024975024975,0.1024805918421613,0.5,0.451048951048951,0.7097902097902098,0.5333333333333333,0.6008547008547008,0.5318681318681319,0.5608710516536604,0.006203796203796297,0.0,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,svm,10,10,5,0.5155944055944055,0.0791902742124358,0.5454545454545454,0.3928571428571428,0.5857142857142856,0.525,0.5697194819956968,0.6384615384615385,0.5856580134841004,individual,10,5,0.5718981018981019,0.1772589570474649,0.6071428571428572,0.3928571428571428,0.8181818181818181,0.575,0.6139512774806892,0.621978021978022,0.6088295852073963,0.05630369630369636,0.04999999999999993,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,svm,20,20,5,0.5681318681318681,0.1026234443281705,0.5714285714285714,0.4142857142857142,0.7027972027972028,0.575,0.6224089635854342,0.6362637362637363,0.6254375254375255,individual,20,5,0.5162937062937063,0.1223867781850942,0.5642857142857143,0.3671328671328671,0.6643356643356644,0.5166666666666667,0.586080586080586,0.5307692307692308,0.5525773743165048,-0.05183816183816181,-0.05833333333333324,matched_configuration,False,False,True,False
individual,P42,valence,multimodal,svm,5,5,5,0.5589810189810189,0.1775089824849307,0.4642857142857143,0.4055944055944055,0.8321678321678322,0.5666666666666667,0.6168473193473194,0.6197802197802198,0.6156011396011396,individual,5,5,0.5532967032967033,0.1691737291336672,0.4642857142857143,0.4055944055944055,0.8251748251748252,0.5583333333333333,0.6048484848484849,0.6065934065934065,0.6013596059113301,-0.0056843156843155995,-0.008333333333333304,matched_configuration,False,False,False,False
individual,P42,valence,multimodal,svm,all,all,5,0.525964035964036,0.0836430432640299,0.5214285714285715,0.4428571428571428,0.6503496503496503,0.55,0.5844117647058823,0.6901098901098901,0.6295496957403651,individual,all,5,0.5908591408591408,0.0708027290018213,0.5928571428571429,0.4825174825174825,0.6571428571428571,0.6083333333333333,0.6361344537815127,0.7362637362637363,0.6800307219662058,0.06489510489510486,0.05833333333333324,matched_configuration,False,False,False,True
individual,P43,arousal,eeg,gnb,10,10,5,0.4701587301587301,0.046840863735579,0.4928571428571429,0.4111111111111111,0.5111111111111111,0.5083333333333333,0.5722523219814242,0.6514285714285715,0.6030044275774826,individual,10,5,0.5298412698412698,0.0723520549388023,0.5,0.4571428571428572,0.6142857142857143,0.575,0.616842105263158,0.7485714285714286,0.6719079939668176,0.05968253968253967,0.06666666666666665,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,gnb,20,20,5,0.4877777777777778,0.0570203713713156,0.4777777777777777,0.4111111111111111,0.5571428571428572,0.525,0.5888131313131313,0.6666666666666666,0.6199721695129664,individual,20,5,0.5204761904761905,0.0317083109232809,0.5285714285714286,0.4714285714285714,0.5555555555555556,0.5583333333333333,0.6152260458839406,0.7076190476190476,0.6542047930283225,0.03269841269841273,0.033333333333333326,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,gnb,5,5,5,0.4776190476190476,0.067105509519795,0.5071428571428571,0.3714285714285714,0.5428571428571428,0.5166666666666667,0.5528517371861025,0.6485714285714286,0.5848515857956086,individual,5,5,0.4882539682539683,0.0431296451264987,0.4777777777777777,0.4285714285714286,0.5428571428571428,0.5333333333333333,0.5848484848484848,0.7076190476190476,0.6319444444444444,0.010634920634920664,0.016666666666666607,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,gnb,all,all,5,0.4622222222222222,0.1119562529290653,0.4222222222222221,0.3642857142857142,0.6428571428571428,0.4916666666666666,0.5613866396761134,0.6133333333333333,0.5783006535947712,individual,all,5,0.4393650793650793,0.061469778230253,0.4222222222222221,0.3888888888888888,0.5428571428571428,0.475,0.5480116959064327,0.6276190476190476,0.5763235294117648,-0.02285714285714291,-0.016666666666666607,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,knn,10,10,5,0.4673015873015873,0.0828774377626278,0.4214285714285715,0.4,0.5928571428571429,0.5083333333333333,0.5741099071207431,0.6657142857142857,0.6153700189753322,individual,10,5,0.5253968253968254,0.0374994750950077,0.5333333333333333,0.4642857142857143,0.5642857142857143,0.5583333333333333,0.6131058483999661,0.6952380952380952,0.6437093596059114,0.058095238095238144,0.050000000000000044,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,knn,20,20,5,0.4963492063492064,0.0650420915327133,0.5071428571428571,0.3888888888888888,0.5642857142857143,0.5416666666666666,0.5975676937441643,0.7238095238095238,0.6519859969470648,individual,20,5,0.4906349206349206,0.0591027435129143,0.4928571428571429,0.4071428571428571,0.5642857142857143,0.5333333333333333,0.5934335839598998,0.7257142857142858,0.6472548141513659,-0.005714285714285783,-0.008333333333333304,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,knn,5,5,5,0.4734920634920635,0.1146675719347626,0.5333333333333333,0.3428571428571428,0.5785714285714285,0.5083333333333334,0.566609907120743,0.638095238095238,0.5954545454545455,individual,5,5,0.51,0.1188379105319166,0.5,0.4,0.6785714285714286,0.5333333333333334,0.6024402068519715,0.6266666666666667,0.6124423963133641,0.03650793650793649,0.025000000000000022,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,knn,all,all,5,0.4726984126984127,0.0838900527017527,0.4571428571428572,0.3777777777777777,0.6,0.5333333333333334,0.5803774587985114,0.7942857142857143,0.6653095975232197,individual,all,5,0.4826984126984127,0.0949887609216802,0.4785714285714285,0.3555555555555555,0.6222222222222222,0.5416666666666666,0.5901774897602061,0.7942857142857143,0.673516731016731,0.010000000000000009,0.008333333333333193,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,svm,10,10,5,0.5061904761904762,0.0732449821656505,0.5142857142857142,0.4111111111111111,0.5928571428571429,0.5333333333333334,0.6063562091503268,0.639047619047619,0.6163978494623656,individual,10,5,0.5155555555555555,0.0485186194917968,0.5142857142857142,0.4444444444444444,0.5785714285714285,0.55,0.6110216718266254,0.6799999999999999,0.6369868035190616,0.009365079365079354,0.016666666666666607,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,svm,20,20,5,0.5384126984126985,0.0630505482143774,0.5333333333333333,0.4444444444444444,0.6,0.5666666666666667,0.6364705882352941,0.6657142857142857,0.6452400815721171,individual,20,5,0.5473015873015873,0.0484991421846096,0.5222222222222221,0.5071428571428571,0.6,0.5583333333333333,0.6493200916730328,0.6123809523809524,0.6219460369071047,0.008888888888888835,-0.008333333333333304,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,svm,5,5,5,0.4631746031746031,0.0380646371804396,0.4714285714285714,0.4071428571428571,0.5,0.525,0.5761996904024768,0.7619047619047619,0.6533916083916085,individual,5,5,0.5293650793650794,0.0916761144035293,0.5111111111111111,0.4285714285714285,0.6785714285714286,0.6,0.6215831691528286,0.8742857142857142,0.724371138033377,0.0661904761904763,0.07499999999999996,matched_configuration,False,False,False,False
individual,P43,arousal,eeg,svm,all,all,5,0.5687301587301588,0.0836136630342586,0.6071428571428572,0.4666666666666667,0.6555555555555556,0.6,0.6520287899235268,0.7219047619047619,0.6821734587251829,individual,all,5,0.540952380952381,0.0988941118139695,0.5714285714285714,0.4333333333333333,0.6571428571428571,0.575,0.6325563909774436,0.7085714285714285,0.6641263401912489,-0.02777777777777779,-0.025000000000000022,matched_configuration,False,False,False,False
individual,P43,arousal,face,gnb,10,10,5,0.5071428571428571,0.1219229483788667,0.4857142857142857,0.3555555555555555,0.6714285714285715,0.5416666666666667,0.6141309155241044,0.6676190476190476,0.6357017982017983,individual,10,5,0.5071428571428571,0.1219229483788667,0.4857142857142857,0.3555555555555555,0.6714285714285715,0.5416666666666667,0.6141309155241044,0.6676190476190476,0.6357017982017983,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,gnb,20,10,5,0.5071428571428571,0.1219229483788667,0.4857142857142857,0.3555555555555555,0.6714285714285715,0.5416666666666667,0.6141309155241044,0.6676190476190476,0.6357017982017983,individual,10,5,0.5071428571428571,0.1219229483788667,0.4857142857142857,0.3555555555555555,0.6714285714285715,0.5416666666666667,0.6141309155241044,0.6676190476190476,0.6357017982017983,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,gnb,5,5,5,0.5242857142857142,0.0971008312455224,0.5214285714285715,0.4,0.6714285714285715,0.5666666666666667,0.6292857142857142,0.7219047619047619,0.666141531482106,individual,5,5,0.5242857142857142,0.0971008312455224,0.5214285714285715,0.4,0.6714285714285715,0.5666666666666667,0.6292857142857142,0.7219047619047619,0.666141531482106,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,gnb,all,all,5,0.5071428571428571,0.1219229483788667,0.4857142857142857,0.3555555555555555,0.6714285714285715,0.5416666666666667,0.6141309155241044,0.6676190476190476,0.6357017982017983,individual,all,5,0.5071428571428571,0.1219229483788667,0.4857142857142857,0.3555555555555555,0.6714285714285715,0.5416666666666667,0.6141309155241044,0.6676190476190476,0.6357017982017983,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,knn,10,10,5,0.4534920634920635,0.0774482816566621,0.4666666666666667,0.3222222222222222,0.5142857142857143,0.5,0.5669399881164587,0.6980952380952381,0.6217025089605734,individual,10,5,0.4534920634920635,0.0774482816566621,0.4666666666666667,0.3222222222222222,0.5142857142857143,0.5,0.5669399881164587,0.6980952380952381,0.6217025089605734,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,knn,20,10,5,0.4534920634920635,0.0774482816566621,0.4666666666666667,0.3222222222222222,0.5142857142857143,0.5,0.5669399881164587,0.6980952380952381,0.6217025089605734,individual,10,5,0.4534920634920635,0.0774482816566621,0.4666666666666667,0.3222222222222222,0.5142857142857143,0.5,0.5669399881164587,0.6980952380952381,0.6217025089605734,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,knn,5,5,5,0.5003174603174603,0.0897450266927063,0.4777777777777777,0.4,0.6428571428571428,0.5416666666666667,0.5979040404040404,0.7095238095238094,0.6444444444444445,individual,5,5,0.5003174603174603,0.0897450266927063,0.4777777777777777,0.4,0.6428571428571428,0.5416666666666667,0.5979040404040404,0.7095238095238094,0.6444444444444445,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,knn,all,all,5,0.4534920634920635,0.0774482816566621,0.4666666666666667,0.3222222222222222,0.5142857142857143,0.5,0.5669399881164587,0.6980952380952381,0.6217025089605734,individual,all,5,0.4534920634920635,0.0774482816566621,0.4666666666666667,0.3222222222222222,0.5142857142857143,0.5,0.5669399881164587,0.6980952380952381,0.6217025089605734,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,svm,10,10,5,0.5082539682539682,0.0671786838260069,0.5142857142857143,0.4,0.5714285714285714,0.5666666666666667,0.611038961038961,0.8076190476190476,0.6870509607351712,individual,10,5,0.5082539682539682,0.0671786838260069,0.5142857142857143,0.4,0.5714285714285714,0.5666666666666667,0.611038961038961,0.8076190476190476,0.6870509607351712,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,svm,20,10,5,0.5082539682539682,0.0671786838260069,0.5142857142857143,0.4,0.5714285714285714,0.5666666666666667,0.611038961038961,0.8076190476190476,0.6870509607351712,individual,10,5,0.5082539682539682,0.0671786838260069,0.5142857142857143,0.4,0.5714285714285714,0.5666666666666667,0.611038961038961,0.8076190476190476,0.6870509607351712,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,svm,5,5,5,0.5126984126984127,0.0549198320888196,0.5,0.4444444444444444,0.5928571428571429,0.5666666666666667,0.6089267285861714,0.7942857142857143,0.6851372382569327,individual,5,5,0.5126984126984127,0.0549198320888196,0.5,0.4444444444444444,0.5928571428571429,0.5666666666666667,0.6089267285861714,0.7942857142857143,0.6851372382569327,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,face,svm,all,all,5,0.5082539682539682,0.0671786838260069,0.5142857142857143,0.4,0.5714285714285714,0.5666666666666667,0.611038961038961,0.8076190476190476,0.6870509607351712,individual,all,5,0.5082539682539682,0.0671786838260069,0.5142857142857143,0.4,0.5714285714285714,0.5666666666666667,0.611038961038961,0.8076190476190476,0.6870509607351712,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,gnb,10,10,5,0.5077777777777778,0.0553607696371249,0.5071428571428571,0.4444444444444444,0.5785714285714285,0.55,0.6007008162116521,0.7066666666666667,0.6440582320904902,individual,10,5,0.490952380952381,0.0454416195918594,0.4888888888888889,0.4444444444444444,0.5642857142857143,0.5416666666666666,0.5901464892176966,0.7352380952380952,0.6473492063492063,-0.0168253968253968,-0.008333333333333415,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,gnb,20,20,5,0.5071428571428571,0.0601030022068418,0.5142857142857142,0.4444444444444444,0.5928571428571429,0.55,0.6070588235294118,0.7076190476190476,0.6452548116020602,individual,20,5,0.4922222222222222,0.0441044249746344,0.4714285714285714,0.4555555555555555,0.55,0.525,0.5964393939393939,0.6533333333333333,0.6140230314347962,-0.01492063492063489,-0.025000000000000022,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,gnb,5,5,5,0.4814285714285714,0.1160598624002624,0.5111111111111111,0.2857142857142857,0.5928571428571429,0.525,0.5328704113224237,0.6761904761904762,0.5887328694918829,individual,5,5,0.4985714285714285,0.0599834108249943,0.5,0.4111111111111111,0.5785714285714285,0.55,0.5974737981316929,0.7504761904761905,0.6581647742938065,0.017142857142857126,0.025000000000000022,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,gnb,all,all,5,0.4793650793650793,0.1101260186553696,0.4222222222222221,0.3888888888888888,0.6428571428571428,0.5083333333333334,0.5755116959064328,0.6276190476190476,0.593578431372549,individual,all,5,0.4693650793650794,0.110234066915325,0.4555555555555556,0.3555555555555555,0.6428571428571428,0.5,0.5621783625730994,0.6276190476190476,0.5838095238095238,-0.009999999999999953,-0.008333333333333415,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,knn,10,10,5,0.4985714285714285,0.0604358695731744,0.4928571428571429,0.4214285714285715,0.5785714285714285,0.5416666666666666,0.5973993808049536,0.7238095238095238,0.6524169110459433,individual,10,5,0.4788888888888888,0.0590979474882952,0.5,0.3928571428571428,0.5285714285714286,0.5166666666666667,0.5715359477124183,0.6666666666666666,0.6059504166322911,-0.01968253968253969,-0.02499999999999991,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,knn,20,20,5,0.563015873015873,0.0657260743969327,0.5357142857142857,0.5111111111111111,0.6642857142857144,0.6083333333333334,0.6419623719933318,0.7771428571428571,0.7003827011417144,individual,20,5,0.4804761904761905,0.0572793783633263,0.4571428571428572,0.4111111111111111,0.55,0.5416666666666666,0.5853502415458938,0.7942857142857143,0.6707997113405083,-0.08253968253968247,-0.06666666666666676,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,knn,5,5,5,0.4823809523809523,0.1486018656924481,0.4571428571428572,0.3444444444444444,0.7285714285714285,0.5,0.573076923076923,0.5714285714285714,0.5654026558149496,individual,5,5,0.5174603174603174,0.0618971301767041,0.5222222222222221,0.4222222222222222,0.5785714285714285,0.5416666666666666,0.6044543176122124,0.6571428571428571,0.6181639050604568,0.0350793650793651,0.04166666666666663,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,knn,all,all,5,0.4955555555555556,0.1130953773321337,0.4642857142857143,0.3444444444444444,0.6333333333333333,0.55,0.5904703788456649,0.78,0.6675468101330171,individual,all,5,0.5055555555555555,0.0686932156294912,0.4928571428571429,0.4111111111111111,0.5785714285714285,0.5583333333333333,0.6022243107769423,0.78,0.6775143136433459,0.009999999999999953,0.008333333333333304,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,svm,10,10,5,0.5006349206349207,0.070490757110379,0.4785714285714285,0.4333333333333333,0.5928571428571429,0.525,0.5981419234360411,0.6257142857142857,0.6019819312355208,individual,10,5,0.4965079365079365,0.0228414297842332,0.4928571428571429,0.4642857142857143,0.5222222222222221,0.5416666666666667,0.5954431533378901,0.7219047619047619,0.6423601532567049,-0.004126984126984146,0.01666666666666672,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,svm,20,20,5,0.5780952380952381,0.0751868420968044,0.5714285714285714,0.4666666666666667,0.6714285714285715,0.6083333333333333,0.6619047619047619,0.7228571428571429,0.6854286889581007,individual,20,5,0.5253968253968254,0.0908149464425019,0.5214285714285715,0.4111111111111111,0.6444444444444444,0.5583333333333333,0.6179824561403509,0.6952380952380952,0.6523881754137595,-0.05269841269841269,-0.04999999999999993,matched_configuration,True,False,True,False
individual,P43,arousal,multimodal,svm,5,5,5,0.4985714285714285,0.0429760255899751,0.5,0.4285714285714286,0.5428571428571428,0.5416666666666666,0.5922222222222222,0.6904761904761905,0.6278496762784861,individual,5,5,0.5393650793650794,0.1108253127088385,0.4785714285714285,0.4333333333333333,0.7,0.5833333333333333,0.6241269841269841,0.7676190476190476,0.6834579348980971,0.04079365079365088,0.04166666666666663,matched_configuration,False,False,False,False
individual,P43,arousal,multimodal,svm,all,all,5,0.5566666666666666,0.1027319564462949,0.5214285714285715,0.4333333333333333,0.7071428571428571,0.5833333333333333,0.6449739733950259,0.68,0.6597100142739087,individual,all,5,0.5782539682539682,0.0883230288203764,0.6,0.4555555555555555,0.6571428571428571,0.6,0.6592230576441103,0.680952380952381,0.6664970969230604,0.0215873015873016,0.01666666666666672,matched_configuration,False,True,False,True
individual,P43,valence,eeg,gnb,10,10,5,0.4831944444444443,0.0723829674818702,0.4777777777777777,0.4,0.59375,0.5166666666666667,0.6308949220713926,0.6108333333333333,0.6159370199692781,individual,10,5,0.4577777777777777,0.0738325416937746,0.4777777777777777,0.3333333333333333,0.53125,0.4833333333333333,0.6010878010878011,0.5599999999999999,0.5714313783279301,-0.025416666666666643,-0.03333333333333344,matched_configuration,False,False,False,False
individual,P43,valence,eeg,gnb,20,20,5,0.4544444444444444,0.1527885097240748,0.4375,0.3,0.6111111111111112,0.4583333333333333,0.5573809523809524,0.4699999999999999,0.5012257053291537,individual,20,5,0.4718055555555556,0.1675422601931145,0.46875,0.3,0.6666666666666666,0.4833333333333333,0.595003950298068,0.5075,0.5421215106732349,0.017361111111111216,0.024999999999999967,matched_configuration,False,False,False,False
individual,P43,valence,eeg,gnb,5,5,5,0.4705555555555555,0.0392794131751317,0.4777777777777777,0.40625,0.5111111111111111,0.525,0.6210266994787119,0.6633333333333333,0.6382578837986808,individual,5,5,0.4705555555555555,0.0798438991113826,0.4777777777777777,0.34375,0.5444444444444445,0.525,0.6188888888888889,0.6633333333333333,0.6356084656084656,0.0,0.0,matched_configuration,False,False,False,False
individual,P43,valence,eeg,gnb,all,all,5,0.5505555555555556,0.1677075425562217,0.5666666666666667,0.28125,0.7444444444444445,0.525,0.6849999999999999,0.4566666666666666,0.5465714285714286,individual,all,5,0.5202777777777777,0.2158289315652961,0.5666666666666667,0.21875,0.8,0.5,0.6657575757575758,0.4433333333333333,0.5308791208791209,-0.030277777777777848,-0.025000000000000022,matched_configuration,False,False,False,False
individual,P43,valence,eeg,knn,10,10,5,0.5311111111111112,0.0722612741641549,0.5555555555555556,0.40625,0.59375,0.5833333333333334,0.6655555555555555,0.7150000000000001,0.6865853438149453,individual,10,5,0.5456944444444445,0.1152007774965189,0.5333333333333333,0.4375,0.7333333333333334,0.5833333333333334,0.6763165266106442,0.6775,0.6758333333333333,0.014583333333333282,0.0,matched_configuration,False,True,False,True
individual,P43,valence,eeg,knn,20,20,5,0.5686111111111111,0.0993982667459486,0.5,0.4888888888888889,0.6875,0.575,0.7019230769230769,0.5983333333333334,0.6433179723502305,individual,20,5,0.5056944444444444,0.0876437311569464,0.5,0.40625,0.6444444444444444,0.55,0.6429824561403509,0.6641666666666667,0.6490196078431373,-0.06291666666666662,-0.02499999999999991,matched_configuration,False,False,False,False
individual,P43,valence,eeg,knn,5,5,5,0.5563888888888888,0.1057636837015592,0.5888888888888888,0.375,0.6444444444444444,0.6083333333333333,0.6759924879042526,0.7433333333333334,0.7028855248210087,individual,5,5,0.4681944444444444,0.1206040289133138,0.4777777777777777,0.28125,0.5888888888888888,0.525,0.623937908496732,0.6641666666666667,0.6426930596285435,-0.08819444444444441,-0.08333333333333326,matched_configuration,False,False,False,False
