mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
general,COHORT,P43,arousal,eeg,svr,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2253986253655036,1.0279995893417875,0.002211905722560803,0.004553451302498512
general,COHORT,P45,arousal,eeg,svr,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.785522796591552,1.5245452788470895,-0.23759320293659214,0.010580741420497364
general,COHORT,P10,arousal,eeg,svr,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7658988420584778,1.296753807091673,-0.3432126341874908,-0.0024523518058416904
general,COHORT,P11,arousal,eeg,svr,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9050252738580962,1.6604638790803894,-0.02228768846144069,0.0008985101368064186
general,COHORT,P19,arousal,eeg,svr,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7083859250733746,1.4496774984731782,-0.06658175701550251,0.003621986614746109
general,COHORT,P22,arousal,eeg,svr,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.411881330801225,2.16438001320565,-0.22581465663327993,-0.01345711791626858
general,COHORT,P25,arousal,eeg,svr,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.592896532697626,1.471172588862996,-0.0016832668021085073,-0.0014029045200936174
general,COHORT,P32,arousal,eeg,svr,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.0803824682534735,0.8001506623832884,-0.2509718963245262,-0.07883273274570346
general,COHORT,P40,arousal,eeg,svr,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0060438231772557,1.7654192186671551,-0.006070421627280664,-0.004419843965344006
general,COHORT,P42,arousal,eeg,svr,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6360978500108558,1.4424938692124907,0.0034346048950053554,0.0046611271016878675
general,COHORT,P43,arousal,eeg,svr,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2285004627280856,1.0316571004882091,-0.002845866443307976,0.0002566749893301301
general,COHORT,P45,arousal,eeg,svr,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7897664043213404,1.5273309958212582,-0.24348290770555847,0.010011081915450526
general,COHORT,P10,arousal,eeg,svr,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7848701665556657,1.3085630188667488,-0.37222834390327764,-0.007241060963872448
general,COHORT,P11,arousal,eeg,svr,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.892291260454566,1.637211053556031,-0.008666539265558049,-0.008646590166557777
general,COHORT,P19,arousal,eeg,svr,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.726304846480278,1.4692058373992447,-0.08907342632551685,0.0009988831871553527
general,COHORT,P22,arousal,eeg,svr,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.4091999510186817,2.158344786847435,-0.22309060257306856,-0.018329301783960306
general,COHORT,P25,arousal,eeg,svr,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5943716902258522,1.4679735659457938,-0.0035394135033564034,-0.0035369483427274417
general,COHORT,P32,arousal,eeg,svr,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2166823693397575,0.954540493868979,-0.5865250242048059,-0.35132757067924003
general,COHORT,P40,arousal,eeg,svr,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0057036266834305,1.7653107445006502,-0.005729220099504495,-0.004018141112095641
general,COHORT,P42,arousal,eeg,svr,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6335936597195106,1.4406486093630397,0.006482930554272626,0.007864661429083375
general,COHORT,P43,arousal,eeg,svr,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2367284931962375,1.0477959562653278,-0.016324215251787066,-0.00621518940602539
general,COHORT,P45,arousal,eeg,svr,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7988256316443267,1.5339596465290295,-0.2561029951225988,0.005035942224064116
general,COHORT,P10,arousal,eeg,ridge,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8333417146539799,1.420883564023369,-0.4477713061153328,-0.15173312512442783
general,COHORT,P11,arousal,eeg,ridge,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.161220115952916,1.8200315603331645,-0.31573870129564363,-0.31031789112929364
general,COHORT,P19,arousal,eeg,ridge,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.257567842249517,1.8803027541125308,-0.8625322530192776,-0.27633483061078046
general,COHORT,P22,arousal,eeg,ridge,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3413935065929268,2.0989182785761136,-0.15521217453616698,-0.050335982043319794
general,COHORT,P25,arousal,eeg,ridge,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.8197157162944646,1.6130786257826553,-0.3072612169387732,-0.18279039329998126
general,COHORT,P32,arousal,eeg,ridge,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2196227490733256,0.9517088181769331,-0.5942026615676792,-0.25146862584795326
general,COHORT,P40,arousal,eeg,ridge,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.060217404241988,1.7915272547487087,-0.061142360795829465,-0.058072207354072036
general,COHORT,P42,arousal,eeg,ridge,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7699026264079891,1.530852768447312,-0.16623481528242534,-0.05039858419294285
general,COHORT,P43,arousal,eeg,ridge,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.4398855568857962,1.1736110604000145,-0.3776518851814774,-0.1298348605935713
general,COHORT,P45,arousal,eeg,ridge,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.9084452496925453,1.623727359660868,-0.41386038828592,-0.018690715398700375
general,COHORT,P10,arousal,eeg,ridge,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6445008360592581,1.3134966752339967,-0.16488035646897248,-0.004223435176670787
general,COHORT,P11,arousal,eeg,ridge,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9395620623373084,1.6422305528309749,-0.05969042074877562,-0.023344014923319722
general,COHORT,P19,arousal,eeg,ridge,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6546353683322934,1.4108832554562232,-0.0005223355689898401,0.0074079860098837935
general,COHORT,P22,arousal,eeg,ridge,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.3554582852005783,2.126152072508517,-0.1691326059442857,-0.010265176072809634
general,COHORT,P25,arousal,eeg,ridge,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6117077888818023,1.4965331304098493,-0.02548165240400979,0.00561488463771409
general,COHORT,P32,arousal,eeg,ridge,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.22882885399425,0.9834369924346162,-0.6183606039511043,-0.07593430949341773
general,COHORT,P40,arousal,eeg,ridge,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.074879208456191,1.7871170625353048,-0.07629961817820763,-0.06407433150124531
general,COHORT,P42,arousal,eeg,ridge,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6874299999096538,1.500972608651813,-0.06008035539102252,0.00680552922090516
general,COHORT,P43,arousal,eeg,ridge,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2992789509789726,1.0972377501517139,-0.12173002682760736,0.01023155981542534
general,COHORT,P45,arousal,eeg,ridge,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.695067708763011,1.4848651101264168,-0.11537580097025524,0.019949304455236794
general,COHORT,P10,arousal,eeg,ridge,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6884934984859965,1.3184335599073336,-0.2280382949892168,-0.021013716895585288
general,COHORT,P11,arousal,eeg,ridge,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.14393778210385,1.7480864489503085,-0.29478006014996505,-0.1317428768381168
general,COHORT,P19,arousal,eeg,ridge,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6662875404166377,1.418273852504083,-0.014663587701940983,0.0029748104456421842
general,COHORT,P22,arousal,eeg,ridge,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.355569094773273,2.1230217177293453,-0.16924260927789248,0.007288066929665882
general,COHORT,P25,arousal,eeg,ridge,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.648116648093473,1.5170084500653247,-0.07233671988181944,-0.030404096558260374
general,COHORT,P32,arousal,eeg,ridge,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.219182219293436,0.9651055793949441,-0.5930512122145173,-0.12667389363571746
general,COHORT,P40,arousal,eeg,ridge,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0556572371993735,1.7884809677901392,-0.05645001035855346,-0.048604902484308266
general,COHORT,P42,arousal,eeg,ridge,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6932239968826783,1.5023737781044064,-0.06737268419862663,-0.0007088025808927867
general,COHORT,P43,arousal,eeg,ridge,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3194750826329462,1.1094162122159024,-0.15687364261569692,-0.00672130294565787
general,COHORT,P45,arousal,eeg,ridge,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.709494841421211,1.4895506185463703,-0.13444306847226128,0.021850627281826518
general,COHORT,P10,arousal,eeg,ridge,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6644922919726806,1.323692778838578,-0.19337435603257824,-0.024332182114568335
general,COHORT,P11,arousal,eeg,ridge,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.1100742611759977,1.7273037470215298,-0.2542009542753332,-0.07487551807273207
general,COHORT,P19,arousal,eeg,ridge,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.691629387331203,1.4449131974124931,-0.04576143972156621,-0.004444529818480536
general,COHORT,P22,arousal,eeg,ridge,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.351645369349677,2.1188472802720257,-0.1653505850773591,-0.012258732561254204
general,COHORT,P25,arousal,eeg,ridge,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6296344406354584,1.496279109020355,-0.048420909790423794,-0.029616809347494888
general,COHORT,P32,arousal,eeg,ridge,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2238418653085477,0.9634885420228078,-0.6052515869648283,-0.19826724805254647
general,COHORT,P40,arousal,eeg,ridge,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.020345314045695,1.7696605065682258,-0.0204665134291242,-0.016884072251483584
general,COHORT,P42,arousal,eeg,ridge,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.676695310172206,1.4918652183530858,-0.04663572350396783,0.00540577840302936
general,COHORT,P43,arousal,eeg,ridge,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3547503474627614,1.1364897463640051,-0.2195569404682205,-0.027413523743048396
general,COHORT,P45,arousal,eeg,ridge,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7202132386812932,1.4950325856579625,-0.14871340197048455,0.0164994380865916
general,COHORT,P10,arousal,face,knn,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9256526636986713,1.482465537683495,-0.5972357934079429,-0.11062096848356506
general,COHORT,P11,arousal,face,knn,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2412824693549935,1.8507575757575756,-0.41502735420789216,-0.16201693632871628
general,COHORT,P19,arousal,face,knn,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7850002507890033,1.4878787878787878,-0.16439074440569446,-0.15251042181395347
general,COHORT,P22,arousal,face,knn,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.333992429541498,2.0833333333333335,-0.14792053267181515,-0.08626649844908285
general,COHORT,P25,arousal,face,knn,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,2.000516462242308,1.7166666666666666,-0.5799361790249944,-0.45853313262020357
general,COHORT,P32,arousal,face,knn,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.5812912741376626,1.3083333333333333,-1.6798855424799295,-0.35252707048290155
general,COHORT,P40,arousal,face,knn,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.035531485816927,1.822727272727273,-0.03586509120696113,-0.03321123429742712
general,COHORT,P42,arousal,face,knn,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7280500643191412,1.4371212121212122,-0.11173146040551196,-0.051485430302688595
general,COHORT,P43,arousal,face,knn,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.453811367789146,1.2083333333333333,-0.40442858662851,-0.10167375297985504
general,COHORT,P45,arousal,face,knn,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7421014193702675,1.5143939393939396,-0.17813209104610794,-0.09276695195160078
general,COHORT,P10,arousal,face,knn,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.004043572190188,1.5184055390299218,-0.7299256739256987,-0.044025748763829364
general,COHORT,P11,arousal,face,knn,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.20405821113583,1.792355012458308,-0.3684148163592327,-0.13101599083324023
general,COHORT,P19,arousal,face,knn,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7592925262267973,1.4886363636363635,-0.13109295444268376,-0.07459808166473847
general,COHORT,P22,arousal,face,knn,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.358758235758556,2.0924951903838385,-0.17241076405594336,-0.018695000155376507
general,COHORT,P25,arousal,face,knn,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.8474910393546886,1.6681818181818182,-0.34747267307655694,-0.27125364442055866
general,COHORT,P32,arousal,face,knn,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.4807302196791536,1.2454545454545454,-1.349872920659681,-0.3671325832412733
general,COHORT,P40,arousal,face,knn,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0573778524600574,1.8665696177173947,-0.058219278810768715,-0.03217197132971772
general,COHORT,P42,arousal,face,knn,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7775534252769827,1.5252602172591405,-0.17633922769152877,-0.173963926774654
general,COHORT,P43,arousal,face,knn,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3198962214614365,1.1134314824869587,-0.157612242636046,-0.028801112737655288
general,COHORT,P45,arousal,face,knn,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7762643569557035,1.5289837072600638,-0.22479193819636434,-0.06543255120868263
general,COHORT,P10,arousal,face,knn,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9256526636986713,1.482465537683495,-0.5972357934079429,-0.11062096848356506
general,COHORT,P11,arousal,face,knn,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2412824693549935,1.8507575757575756,-0.41502735420789216,-0.16201693632871628
general,COHORT,P19,arousal,face,knn,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7850002507890033,1.4878787878787878,-0.16439074440569446,-0.15251042181395347
general,COHORT,P22,arousal,face,knn,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.333992429541498,2.0833333333333335,-0.14792053267181515,-0.08626649844908285
general,COHORT,P25,arousal,face,knn,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,2.000516462242308,1.7166666666666666,-0.5799361790249944,-0.45853313262020357
general,COHORT,P32,arousal,face,knn,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.5812912741376626,1.3083333333333333,-1.6798855424799295,-0.35252707048290155
general,COHORT,P40,arousal,face,knn,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.035531485816927,1.822727272727273,-0.03586509120696113,-0.03321123429742712
general,COHORT,P42,arousal,face,knn,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7280500643191412,1.4371212121212122,-0.11173146040551196,-0.051485430302688595
general,COHORT,P43,arousal,face,knn,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.453811367789146,1.2083333333333333,-0.40442858662851,-0.10167375297985504
general,COHORT,P45,arousal,face,knn,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7421014193702675,1.5143939393939396,-0.17813209104610794,-0.09276695195160078
general,COHORT,P10,arousal,face,knn,20,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.9256526636986713,1.482465537683495,-0.5972357934079429,-0.11062096848356506
general,COHORT,P11,arousal,face,knn,20,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.2412824693549935,1.8507575757575756,-0.41502735420789216,-0.16201693632871628
general,COHORT,P19,arousal,face,knn,20,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7850002507890033,1.4878787878787878,-0.16439074440569446,-0.15251042181395347
general,COHORT,P22,arousal,face,knn,20,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.333992429541498,2.0833333333333335,-0.14792053267181515,-0.08626649844908285
general,COHORT,P25,arousal,face,knn,20,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,2.000516462242308,1.7166666666666666,-0.5799361790249944,-0.45853313262020357
general,COHORT,P32,arousal,face,knn,20,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.5812912741376626,1.3083333333333333,-1.6798855424799295,-0.35252707048290155
general,COHORT,P40,arousal,face,knn,20,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.035531485816927,1.822727272727273,-0.03586509120696113,-0.03321123429742712
general,COHORT,P42,arousal,face,knn,20,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7280500643191412,1.4371212121212122,-0.11173146040551196,-0.051485430302688595
general,COHORT,P43,arousal,face,knn,20,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.453811367789146,1.2083333333333333,-0.40442858662851,-0.10167375297985504
general,COHORT,P45,arousal,face,knn,20,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7421014193702675,1.5143939393939396,-0.17813209104610794,-0.09276695195160078
general,COHORT,P10,arousal,face,svr,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8143886531594693,1.3217466728146097,-0.41799195536715006,2.3305953861796347e-05
general,COHORT,P11,arousal,face,svr,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8872877444689704,1.6261700014896572,-0.003339445189513679,-0.0022424002430165846
general,COHORT,P19,arousal,face,svr,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7251672687268238,1.4658118080247797,-0.08763857256227059,-0.03128156470826049
general,COHORT,P22,arousal,face,svr,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.404808869496532,2.1577901220913516,-0.21863618097126447,0.008673941328071422
general,COHORT,P25,arousal,face,svr,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6010434311922117,1.4900065755785306,-0.011955723964187648,-0.010117454067485987
general,COHORT,P32,arousal,face,svr,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.227344318682476,0.9805829339070139,-0.6144527168108793,-0.05106954038164124
general,COHORT,P40,arousal,face,svr,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.002635991955411,1.793120043189502,-0.002655136276034975,-0.002175798904037185
general,COHORT,P42,arousal,face,svr,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6421778884119476,1.4501808993605396,-0.003985995695942712,-0.0015104903974982875
general,COHORT,P43,arousal,face,svr,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2720548830183265,1.0889298258038163,-0.07521481269507935,0.002334477212812436
general,COHORT,P45,arousal,face,svr,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7975334672345094,1.5328247731727183,-0.2542990308107529,-0.00019429979676388598
general,COHORT,P10,arousal,face,svr,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8143638215567923,1.3187171928036834,-0.417953142545183,-0.002273047064582645
general,COHORT,P11,arousal,face,svr,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8841820471223532,1.619238152531201,-3.999625300910026e-05,-3.975264113464938e-05
general,COHORT,P19,arousal,face,svr,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7065861915880758,1.4461545504047233,-0.06433571673421312,-0.023813657513820807
general,COHORT,P22,arousal,face,svr,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.376054068229351,2.12732639746504,-0.18966744126301172,0.010077537372575773
general,COHORT,P25,arousal,face,svr,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.5979586015954153,1.4866326685070417,-0.008059885150343948,-0.005911600217708646
general,COHORT,P32,arousal,face,svr,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2154311617917353,0.9643577941388557,-0.5832636119666172,-0.05078379470223093
general,COHORT,P40,arousal,face,svr,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,1.9988873288876674,1.7948937657745347,0.0010950195027257248,0.0022120443429423098
general,COHORT,P42,arousal,face,svr,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6392839076041579,1.4411548910325185,-0.00045050048117545316,-2.7083664768445814e-05
general,COHORT,P43,arousal,face,svr,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2747958245331863,1.090565467603048,-0.07985341134051693,-0.001940303450496117
general,COHORT,P45,arousal,face,svr,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7745785556078189,1.5231300580234914,-0.22246821189737442,0.0019675254545707954
general,COHORT,P10,arousal,face,svr,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8143886531594693,1.3217466728146097,-0.41799195536715006,2.3305953861796347e-05
general,COHORT,P11,arousal,face,svr,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8872877444689704,1.6261700014896572,-0.003339445189513679,-0.0022424002430165846
general,COHORT,P19,arousal,face,svr,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7251672687268238,1.4658118080247797,-0.08763857256227059,-0.03128156470826049
general,COHORT,P22,arousal,face,svr,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.404808869496532,2.1577901220913516,-0.21863618097126447,0.008673941328071422
general,COHORT,P25,arousal,face,svr,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6010434311922117,1.4900065755785306,-0.011955723964187648,-0.010117454067485987
general,COHORT,P32,arousal,face,svr,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.227344318682476,0.9805829339070139,-0.6144527168108793,-0.05106954038164124
general,COHORT,P40,arousal,face,svr,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.002635991955411,1.793120043189502,-0.002655136276034975,-0.002175798904037185
general,COHORT,P42,arousal,face,svr,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6421778884119476,1.4501808993605396,-0.003985995695942712,-0.0015104903974982875
general,COHORT,P43,arousal,face,svr,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2720548830183265,1.0889298258038163,-0.07521481269507935,0.002334477212812436
general,COHORT,P45,arousal,face,svr,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7975334672345094,1.5328247731727183,-0.2542990308107529,-0.00019429979676388598
general,COHORT,P10,arousal,face,svr,20,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8143886531594693,1.3217466728146097,-0.41799195536715006,2.3305953861796347e-05
general,COHORT,P11,arousal,face,svr,20,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.8872877444689704,1.6261700014896572,-0.003339445189513679,-0.0022424002430165846
general,COHORT,P19,arousal,face,svr,20,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.7251672687268238,1.4658118080247797,-0.08763857256227059,-0.03128156470826049
general,COHORT,P22,arousal,face,svr,20,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.404808869496532,2.1577901220913516,-0.21863618097126447,0.008673941328071422
general,COHORT,P25,arousal,face,svr,20,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6010434311922117,1.4900065755785306,-0.011955723964187648,-0.010117454067485987
general,COHORT,P32,arousal,face,svr,20,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.227344318682476,0.9805829339070139,-0.6144527168108793,-0.05106954038164124
general,COHORT,P40,arousal,face,svr,20,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.002635991955411,1.793120043189502,-0.002655136276034975,-0.002175798904037185
general,COHORT,P42,arousal,face,svr,20,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6421778884119476,1.4501808993605396,-0.003985995695942712,-0.0015104903974982875
general,COHORT,P43,arousal,face,svr,20,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2720548830183265,1.0889298258038163,-0.07521481269507935,0.002334477212812436
