mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
general,COHORT,P43,valence,eeg,knn,10,10,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.47825430383569917,0.5083333333333333,0.625,0.5844155844155844,0.6040268456375839,16,27,32,45
general,COHORT,P44,valence,eeg,knn,10,10,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.519047619047619,0.5210084033613446,0.7213114754098361,0.5238095238095238,0.6068965517241379,18,17,40,44
general,COHORT,P45,valence,eeg,knn,10,10,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.4532967032967033,0.525,0.6206896551724138,0.6923076923076923,0.6545454545454545,9,33,24,54
general,COHORT,P46,valence,eeg,knn,10,10,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.45288115246098437,0.4700854700854701,0.5428571428571428,0.5588235294117647,0.5507246376811594,17,32,30,38
general,COHORT,P10,valence,eeg,knn,20,20,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5057142857142857,0.45,0.6,0.17142857142857143,0.26666666666666666,42,8,58,12
general,COHORT,P11,valence,eeg,knn,20,20,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.44493882091212456,0.45,0.47435897435897434,0.5967741935483871,0.5285714285714286,17,41,25,37
general,COHORT,P14,valence,eeg,knn,20,20,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5543608124253285,0.5517241379310345,0.5161290322580645,0.5925925925925926,0.5517241379310345,32,30,22,32
general,COHORT,P15,valence,eeg,knn,20,20,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.4709851551956815,0.5517241379310345,0.6547619047619048,0.7051282051282052,0.6790123456790124,9,29,23,55
general,COHORT,P16,valence,eeg,knn,20,20,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4892961876832845,0.49572649572649574,0.5211267605633803,0.5967741935483871,0.556390977443609,21,34,25,37
general,COHORT,P17,valence,eeg,knn,20,20,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.4828797190517998,0.5084745762711864,0.5555555555555556,0.6716417910447762,0.6081081081081081,15,36,22,45
general,COHORT,P18,valence,eeg,knn,20,20,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.4988095238095238,0.5086206896551724,0.5164835164835165,0.7833333333333333,0.6225165562913907,12,44,13,47
general,COHORT,P19,valence,eeg,knn,20,20,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.48414376321353064,0.45,0.6222222222222222,0.36363636363636365,0.45901639344262296,26,17,49,28
general,COHORT,P20,valence,eeg,knn,20,20,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5230769230769231,0.5384615384615384,0.5733333333333334,0.6615384615384615,0.6142857142857143,20,32,22,43
general,COHORT,P22,valence,eeg,knn,20,20,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.540158371040724,0.525,0.4657534246575342,0.6538461538461539,0.544,29,39,18,34
general,COHORT,P23,valence,eeg,knn,20,20,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4375,0.4188034188034188,0.3611111111111111,0.5416666666666666,0.43333333333333335,23,46,22,26
general,COHORT,P24,valence,eeg,knn,20,20,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5005865102639296,0.49572649572649574,0.47058823529411764,0.5818181818181818,0.5203252032520326,26,36,23,32
general,COHORT,P25,valence,eeg,knn,20,20,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.43939393939393934,0.45,0.5,0.5454545454545454,0.5217391304347826,18,36,30,36
general,COHORT,P26,valence,eeg,knn,20,20,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4523172905525847,0.42735042735042733,0.4024390243902439,0.6470588235294118,0.49624060150375937,17,49,18,33
general,COHORT,P27,valence,eeg,knn,20,20,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5841601094765652,0.6293103448275862,0.7368421052631579,0.7088607594936709,0.7225806451612903,17,20,23,56
general,COHORT,P30,valence,eeg,knn,20,20,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.523788284269997,0.5258620689655172,0.5277777777777778,0.6440677966101694,0.5801526717557252,23,34,21,38
general,COHORT,P32,valence,eeg,knn,20,20,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4730255839822024,0.475,0.4925373134328358,0.532258064516129,0.5116279069767442,24,34,29,33
general,COHORT,P33,valence,eeg,knn,20,20,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.44999999999999996,0.4444444444444444,0.4523809523809524,0.6666666666666666,0.5390070921985816,14,46,19,38
general,COHORT,P34,valence,eeg,knn,20,20,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.48125,0.4661016949152542,0.391304347826087,0.5625,0.46153846153846156,28,42,21,27
general,COHORT,P38,valence,eeg,knn,20,20,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5136554621848739,0.5042735042735043,0.5961538461538461,0.45588235294117646,0.5166666666666667,28,21,37,31
general,COHORT,P39,valence,eeg,knn,20,20,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5340909090909092,0.5555555555555556,0.7424242424242424,0.5833333333333334,0.6533333333333333,16,17,35,49
general,COHORT,P40,valence,eeg,knn,20,20,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5437710437710438,0.5666666666666667,0.5795454545454546,0.7727272727272727,0.6623376623376623,17,37,15,51
general,COHORT,P41,valence,eeg,knn,20,20,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4596153846153846,0.47863247863247865,0.5256410256410257,0.6307692307692307,0.5734265734265734,15,37,24,41
general,COHORT,P42,valence,eeg,knn,20,20,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5644796380090498,0.55,0.6458333333333334,0.45588235294117646,0.5344827586206896,35,17,37,31
general,COHORT,P43,valence,eeg,knn,20,20,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.48852310480217453,0.5083333333333333,0.6323529411764706,0.5584415584415584,0.593103448275862,18,25,34,43
general,COHORT,P44,valence,eeg,knn,20,20,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.5547619047619048,0.5714285714285714,0.746268656716418,0.5952380952380952,0.6622516556291391,18,17,34,50
general,COHORT,P45,valence,eeg,knn,20,20,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.43864468864468864,0.49166666666666664,0.6075949367088608,0.6153846153846154,0.6114649681528662,11,31,30,48
general,COHORT,P46,valence,eeg,knn,20,20,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.5451680672268907,0.5641025641025641,0.6164383561643836,0.6617647058823529,0.6382978723404256,21,28,23,45
general,COHORT,P10,valence,eeg,svm,all,all,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.41285714285714287,0.39166666666666666,0.46511627906976744,0.2857142857142857,0.35398230088495575,27,23,50,20
general,COHORT,P11,valence,eeg,svm,all,all,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.5166666666666667,0.5166666666666667,1.0,0.6813186813186813,0,58,0,62
general,COHORT,P14,valence,eeg,svm,all,all,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.6012544802867383,0.5775862068965517,0.5257731958762887,0.9444444444444444,0.6754966887417219,16,46,3,51
general,COHORT,P15,valence,eeg,svm,all,all,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5357624831309042,0.6206896551724138,0.6931818181818182,0.782051282051282,0.7349397590361446,11,27,17,61
general,COHORT,P16,valence,eeg,svm,all,all,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5567448680351906,0.5726495726495726,0.5666666666666667,0.8225806451612904,0.6710526315789473,16,39,11,51
general,COHORT,P17,valence,eeg,svm,all,all,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5207784606379866,0.5169491525423728,0.5892857142857143,0.4925373134328358,0.5365853658536586,28,23,34,33
general,COHORT,P18,valence,eeg,svm,all,all,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.48630952380952386,0.4827586206896552,0.5,0.38333333333333336,0.4339622641509434,33,23,37,23
general,COHORT,P19,valence,eeg,svm,all,all,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.49713077620054363,0.4666666666666667,0.6382978723404256,0.38961038961038963,0.4838709677419355,26,17,47,30
general,COHORT,P20,valence,eeg,svm,all,all,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4538461538461539,0.452991452991453,0.5087719298245614,0.4461538461538462,0.47540983606557374,24,28,36,29
general,COHORT,P22,valence,eeg,svm,all,all,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4688914027149321,0.475,0.4,0.4230769230769231,0.411214953271028,35,33,30,22
general,COHORT,P23,valence,eeg,svm,all,all,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.48958333333333337,0.46153846153846156,0.4025974025974026,0.6458333333333334,0.496,23,46,17,31
general,COHORT,P24,valence,eeg,svm,all,all,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.47859237536656896,0.46153846153846156,0.45652173913043476,0.7636363636363637,0.5714285714285714,12,50,13,42
general,COHORT,P25,valence,eeg,svm,all,all,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4949494949494949,0.5333333333333333,0.5471698113207547,0.8787878787878788,0.6744186046511628,6,48,8,58
general,COHORT,P26,valence,eeg,svm,all,all,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5115864527629234,0.46153846153846156,0.4423076923076923,0.9019607843137255,0.5935483870967742,8,58,5,46
general,COHORT,P27,valence,eeg,svm,all,all,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5106055422511119,0.646551724137931,0.6862745098039216,0.8860759493670886,0.7734806629834254,5,32,9,70
general,COHORT,P30,valence,eeg,svm,all,all,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5289919714540589,0.5344827586206896,0.5263157894736842,0.847457627118644,0.6493506493506493,12,45,9,50
general,COHORT,P32,valence,eeg,svm,all,all,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5383759733036707,0.55,0.5392156862745098,0.8870967741935484,0.6707317073170732,11,47,7,55
general,COHORT,P33,valence,eeg,svm,all,all,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.47675438596491226,0.4700854700854701,0.47191011235955055,0.7368421052631579,0.5753424657534246,13,47,15,42
general,COHORT,P34,valence,eeg,svm,all,all,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.4770833333333333,0.4067796610169492,0.3942307692307692,0.8541666666666666,0.5394736842105263,7,63,7,41
general,COHORT,P38,valence,eeg,svm,all,all,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5774309723889556,0.5982905982905983,0.64,0.7058823529411765,0.6713286713286714,22,27,20,48
general,COHORT,P39,valence,eeg,svm,all,all,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.538961038961039,0.6153846153846154,0.7407407407407407,0.7142857142857143,0.7272727272727273,12,21,24,60
general,COHORT,P40,valence,eeg,svm,all,all,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.41919191919191917,0.43333333333333335,0.4868421052631579,0.5606060606060606,0.5211267605633803,15,39,29,37
general,COHORT,P41,valence,eeg,svm,all,all,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0,52,0,65
general,COHORT,P42,valence,eeg,svm,all,all,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5356334841628959,0.525,0.6078431372549019,0.45588235294117646,0.5210084033613446,32,20,37,31
general,COHORT,P43,valence,eeg,svm,all,all,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.5496828752642706,0.6,0.6746987951807228,0.7272727272727273,0.7,16,27,21,56
general,COHORT,P44,valence,eeg,svm,all,all,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.4297619047619048,0.5714285714285714,0.6701030927835051,0.7738095238095238,0.7182320441988951,3,32,19,65
general,COHORT,P45,valence,eeg,svm,all,all,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.4606227106227106,0.5416666666666666,0.6263736263736264,0.7307692307692307,0.6745562130177515,8,34,21,57
general,COHORT,P46,valence,eeg,svm,all,all,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.437875150060024,0.49572649572649574,0.5454545454545454,0.7941176470588235,0.6467065868263473,4,45,14,54
general,COHORT,P10,valence,eeg,svm,5,5,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5485714285714286,0.5166666666666667,0.6578947368421053,0.35714285714285715,0.46296296296296297,37,13,45,25
general,COHORT,P11,valence,eeg,svm,5,5,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.5166666666666667,0.5166666666666667,1.0,0.6813186813186813,0,58,0,62
general,COHORT,P14,valence,eeg,svm,5,5,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.498805256869773,0.46551724137931033,0.4649122807017544,0.9814814814814815,0.6309523809523809,1,61,1,53
general,COHORT,P15,valence,eeg,svm,5,5,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.6724137931034483,0.6724137931034483,1.0,0.8041237113402062,0,38,0,78
general,COHORT,P16,valence,eeg,svm,5,5,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5299145299145299,0.5299145299145299,1.0,0.6927374301675978,0,55,0,62
general,COHORT,P17,valence,eeg,svm,5,5,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5057067603160668,0.5423728813559322,0.5714285714285714,0.7761194029850746,0.6582278481012658,12,39,15,52
general,COHORT,P18,valence,eeg,svm,5,5,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.5172413793103449,0.5172413793103449,1.0,0.6818181818181818,0,56,0,60
general,COHORT,P19,valence,eeg,svm,5,5,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.6416666666666667,0.6416666666666667,1.0,0.7817258883248731,0,43,0,77
general,COHORT,P20,valence,eeg,svm,5,5,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0,52,0,65
general,COHORT,P22,valence,eeg,svm,5,5,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.43333333333333335,0.43333333333333335,1.0,0.6046511627906976,0,68,0,52
general,COHORT,P23,valence,eeg,svm,5,5,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.501358695652174,0.452991452991453,0.4111111111111111,0.7708333333333334,0.5362318840579711,16,53,11,37
general,COHORT,P24,valence,eeg,svm,5,5,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5392961876832845,0.5128205128205128,0.4909090909090909,0.9818181818181818,0.6545454545454545,6,56,1,54
general,COHORT,P25,valence,eeg,svm,5,5,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.49663299663299665,0.5333333333333333,0.5480769230769231,0.8636363636363636,0.6705882352941176,7,47,9,57
general,COHORT,P26,valence,eeg,svm,5,5,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5084670231729055,0.452991452991453,0.44036697247706424,0.9411764705882353,0.6,5,61,3,48
general,COHORT,P27,valence,eeg,svm,5,5,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5502907971262402,0.6810344827586207,0.7058823529411765,0.9113924050632911,0.7955801104972375,7,30,7,72
general,COHORT,P30,valence,eeg,svm,5,5,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.5086206896551724,0.5086206896551724,1.0,0.6742857142857143,0,57,0,59
general,COHORT,P32,valence,eeg,svm,5,5,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.5166666666666667,0.5166666666666667,1.0,0.6813186813186813,0,58,0,62
general,COHORT,P33,valence,eeg,svm,5,5,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.48717948717948717,0.48717948717948717,1.0,0.6551724137931034,0,60,0,57
general,COHORT,P34,valence,eeg,svm,5,5,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5,0.4067796610169492,0.4067796610169492,1.0,0.5783132530120482,0,70,0,48
general,COHORT,P38,valence,eeg,svm,5,5,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5811965811965812,0.5811965811965812,1.0,0.7351351351351352,0,49,0,68
general,COHORT,P39,valence,eeg,svm,5,5,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4918831168831169,0.6666666666666666,0.7142857142857143,0.8928571428571429,0.7936507936507936,3,30,9,75
