eeg_se__C3,eeg_se__C4,eeg_hm__C4,eeg_se_beta__C4,eeg_bp_gamma__C4,eeg_bp_gamma__Oz,eeg_se_gamma__C4,video_irisdo_norm_std,video_eso_norm_std,video_enso_norm_std
4.655635153768191,4.517387826551007,0.3554064172773803,3.9805567690431216,0.5028202082797292,0.3632320819481857,3.2124440167051524,0.0269701956307633,0.0109304839043435,0.0156785864474149
4.478426305135779,4.846966549421107,0.3932354253841148,4.006028384267852,0.4381334848399085,0.3426769646015282,3.2597765535492105,0.0378970308371868,0.0159856875848681,0.0214439377177261
4.374175074541312,4.565680019133825,0.3553996637153378,3.966882861671015,0.4574682394807692,0.2367849178563536,2.9819248962021336,0.0278121002143155,0.0093710651278882,0.016522983879216
4.683186679015446,4.558195154960842,0.3334220415755385,3.907004159739623,0.2189783561184829,0.2609313873563668,3.2737692780844894,0.0130845037730955,0.0092699304297309,0.0103777351043483
4.260074818933539,4.4454950916763165,0.3280299838130207,3.4597798083398947,0.1636605835285298,0.2696480009501483,3.28400368618492,0.0064360892214854,0.0064310056330557,0.0086353107469446
4.137641799614673,4.34801456152535,0.2955114895559922,3.7136240816824215,0.141593237587486,0.2407118342176385,3.014937382420852,0.006652676338732,0.0069854373919199,0.0067908370827227
4.437457240201473,4.47879173834347,0.3168878903086878,3.642477528168896,0.1046173478707391,0.2698290542561243,3.0197446059076096,0.0286461472502368,0.0107746890082249,0.0175756108199073
4.151517974444968,4.290653035135138,0.3114615718439645,3.8023303767239143,0.2051363291720668,0.3450967906851572,3.023386686529764,0.0319555538465378,0.0107893634223255,0.0165103552520538
4.770928045658503,4.505862371721625,0.3385625502785214,3.872671856618391,0.2117754465271172,0.3168853921462179,2.987501677847611,0.0356678754486684,0.0137147123984925,0.0202389095636915
4.546622165345266,4.655917336696467,0.3422826950328721,3.893348160772521,0.2012043666642656,0.3450761184088514,2.927077749227364,0.0068516212828136,0.00726575965085,0.0061252967152024
4.668189995092652,4.161256577237429,0.3008090179287493,3.808647360485766,0.1661049854981471,0.3259314604836503,2.8400866320965346,0.0286271494957538,0.0109507816576441,0.016981461028557
4.598152977500213,4.47987419476989,0.3706395656547829,3.498838272613106,0.156196771689299,0.3394728383083676,2.784733511222764,0.0294666814316422,0.010665020828384,0.023477988335222
4.470559282408434,3.921047957717575,0.2218081954173137,3.630865225418847,0.3366096360881271,0.2400757481772769,3.1576492512993077,0.0019376598652909,0.00281200704248,0.0064134679007744
4.435580206311494,4.5001958470220975,0.3366158846321256,3.624776410466826,0.1311816319475185,0.2772645773621945,2.94157391536235,0.0207360484069397,0.0095477990941109,0.0065157187641585
4.465220321798016,4.664585774166319,0.3580150929528256,3.732809952327359,0.1739769095636979,0.2314020363168592,3.144095464797566,0.003707023957507,0.0041509795644205,0.0052044728607953
4.481071321804378,4.58329363753994,0.3404249438464139,3.749127029404253,0.2571975314622796,0.277130569880511,2.8763435220245146,0.0043591197191624,0.0045886542320627,0.0108042123295376
4.284449481363182,4.313797960516724,0.2730956132090877,3.572034860371704,0.1428974170807421,0.1649091603207368,2.901213417977856,0.0045937020945486,0.0070642371136224,0.0091267728470964
