participant,target,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs,estimator_n_jobs
P36,valence,eeg,svm,15,15,5,0.5313131313131313,0.07430595783556135,0.55,0.07099870651308103,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6361111111111111, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5323565323565324, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5681623931623931, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5450854700854701, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}]",42,4,
P36,valence,eeg,svm,20,20,5,0.567979797979798,0.08730896180080025,0.5895238095238096,0.07822579099259548,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6527777777777778, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5682234432234431, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5185897435897435, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5329059829059829, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4,
P36,valence,eeg,svm,30,30,5,0.48762626262626263,0.03566243119981762,0.5,0.05514359733033938,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6833333333333332, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5793345543345543, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5517094017094016, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5228632478632479, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}]",42,4,
P36,valence,eeg,svm,all,all,5,0.5545454545454546,0.037065339660421755,0.568095238095238,0.041447724089502744,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6416666666666667, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5202075702075702, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5758547008547008, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.561965811965812, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.538034188034188, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}]",42,4,
P36,valence,eeg,logreg,3,3,5,0.628080808080808,0.13752390781939022,0.6304761904761905,0.1345724732881633,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.625, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5575091575091575, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4463675213675214, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5164529914529915, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5497863247863247, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4,
P36,valence,eeg,logreg,5,5,5,0.608989898989899,0.11891184351403068,0.6104761904761905,0.12256332529546919,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6277777777777778, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.567918192918193, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4480769230769231, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5269230769230769, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.583119658119658, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}]",42,4,
P36,valence,eeg,logreg,8,8,5,0.5272727272727272,0.06793633323135072,0.530952380952381,0.06837936063938627,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6111111111111112, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5754578754578755, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5053418803418803, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5348290598290598, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5602564102564104, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4,
P36,valence,eeg,logreg,10,10,5,0.5404040404040404,0.09162178548996827,0.540952380952381,0.09196025958208048,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5888888888888889, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5521672771672771, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5275641025641026, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5365384615384615, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5696581196581197, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4,
P36,valence,eeg,logreg,15,15,5,0.5324242424242425,0.07285090501702648,0.5295238095238095,0.07254055086139323,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6361111111111112, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5118437118437118, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.49423076923076925, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5393162393162393, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.48247863247863254, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4,
P36,valence,eeg,logreg,20,20,5,0.497979797979798,0.06517695846464902,0.500952380952381,0.07711639757866161,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.625, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5495421245421245, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4931623931623932, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4980769230769231, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5057692307692307, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4,
P36,valence,eeg,logreg,30,30,5,0.4699494949494949,0.050947556415832276,0.47095238095238096,0.06003400396985915,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6333333333333334, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5496642246642246, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.507051282051282, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5202991452991453, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.47692307692307695, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4,
P36,valence,eeg,logreg,all,all,5,0.5126262626262627,0.06263440807243434,0.52,0.06812353724323637,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6361111111111112, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.499023199023199, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5414529914529914, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5286324786324786, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5164529914529915, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}]",42,4,
P36,valence,eeg,extra_trees,3,3,5,0.6071212121212122,0.12129483709695524,0.6104761904761904,0.11370487318466628,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5638888888888889, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5759157509157509, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4880341880341881, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5397435897435897, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5897435897435898, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}]",42,4,1
P36,valence,eeg,extra_trees,5,5,5,0.5909090909090909,0.14873715936943274,0.6014285714285715,0.15573394371327595,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5694444444444445, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5394993894993895, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5091880341880342, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5064102564102564, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6081196581196581, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}]",42,4,1
P36,valence,eeg,extra_trees,8,8,5,0.5504545454545454,0.13024335020422803,0.5514285714285714,0.1280465476588375,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5644993894993895, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.513034188034188, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5286324786324786, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5735042735042735, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P36,valence,eeg,extra_trees,10,10,5,0.5143939393939394,0.06973355795593214,0.5304761904761904,0.06484588392590172,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5583333333333333, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5572344322344323, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5102564102564102, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5542735042735042, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5384615384615384, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P36,valence,eeg,extra_trees,15,15,5,0.5887878787878789,0.11858964425323901,0.5904761904761904,0.12628478057544648,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6138888888888889, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.56001221001221, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.49914529914529915, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5269230769230769, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5036324786324786, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}]",42,4,1
P36,valence,eeg,extra_trees,20,20,5,0.5473232323232323,0.10053265952444533,0.5514285714285714,0.10631532272351428,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6777777777777777, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5423992673992674, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.502991452991453, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5102564102564102, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5002136752136752, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}]",42,4,1
P36,valence,eeg,extra_trees,30,30,5,0.5530303030303031,0.08863600391305174,0.56,0.09523095211307518,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6277777777777778, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5501831501831501, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5397435897435897, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5497863247863247, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.538034188034188, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}]",42,4,1
P36,valence,eeg,extra_trees,all,all,5,0.5293939393939395,0.08967876783195203,0.5404761904761904,0.0933624833002093,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5916666666666667, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5688644688644688, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5331196581196581, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5435897435897435, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 10, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5395299145299145, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 2}}]",42,4,1
P36,valence,face,gnb,3,3,5,0.6268731268731269,0.04404909096505725,0.6083333333333333,0.04249182927993987,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5999775078722447, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6466540282329756, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6333194096351992, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.633019514598462, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6526519289677184, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P36,valence,face,gnb,5,5,5,0.6034965034965035,0.07130424478987606,0.5833333333333333,0.05892556509887895,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6158719448193133, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6281355097144571, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6461988304093568, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6695692222008011, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.637185913501703, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P36,valence,face,gnb,8,8,5,0.6086913086913087,0.09032725400097401,0.5916666666666666,0.08079466429027216,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6071000149947519, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6307810123599596, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6219019771651351, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6396332712122186, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6318949082106977, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P36,valence,face,gnb,10,10,5,0.6345654345654347,0.06135801189695184,0.6166666666666666,0.048591265790377494,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5814589893537262, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.640040271619219, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6338067390698969, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6722147248463037, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6226356489514384, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P36,valence,face,gnb,all,all,5,0.6345654345654347,0.06135801189695184,0.6166666666666666,0.048591265790377494,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5814589893537262, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.640040271619219, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6338067390698969, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6722147248463037, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6226356489514384, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4,
P36,valence,face,knn,3,3,5,0.593006993006993,0.07891047488795687,0.6083333333333334,0.08579691784155834,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7013527408264251, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6412826939142728, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6683857078593921, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6835518282886704, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6490317674528201, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}]",42,4,
