participant,representation,target,task,window_id,window_index,window_start_s,predicted_class,high_class_score,nearest_image_distance,image_reference_distance_percentile,image_reference_nearest_distance_p95,image_reference_nearest_distance_max,nearest_distance_exceeds_image_p95,nearest_distance_exceeds_image_max,feature_domain_reliability,selected_feature_abs_z_median,selected_feature_abs_z_p95
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_9.000,10,9.0,LOW,1.0057173587598392e-06,1.725223341348014,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,2.1890818184619762,3.875657295121294
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_10.000,11,10.0,LOW,0.006407748852297564,1.2127891199295397,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.9549821340490158,2.181712648668277
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_11.000,12,11.0,LOW,0.0036560608232170154,0.8266667476289913,76.66666666666667,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.5920595043359826,1.967139840890034
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_12.000,13,12.0,LOW,0.013930765667808116,1.028433639674729,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.548087368660176,2.031170659620175
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_13.000,14,13.0,LOW,0.017196038700068705,1.4303804978448686,97.5,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.5920595043359826,2.06413472985082
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_14.000,15,14.0,HIGH,0.996435215418839,0.9669275009772891,85.0,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.3944044371877429,2.1331761394195445
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_15.000,16,15.0,HIGH,0.9525770781266794,1.1091359820279694,90.0,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.8104238262521314,1.523365349679904
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_16.000,17,16.0,HIGH,0.9011172495210608,1.4384094016065188,97.5,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,0.8743233265405854,1.642769812505103
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_17.000,18,17.0,HIGH,0.8192287113284248,1.4116742953299821,96.66666666666667,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.1824760284030977,1.5525284909063346
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_18.000,19,18.0,LOW,0.00063235580032515,1.7985441974749992,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.2014435691208092,2.8846642305611145
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_19.000,20,19.0,LOW,0.00025862295595787494,1.5466294139711372,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.5920595043359826,2.9554350334390525
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_20.000,21,20.0,LOW,0.07064326194307735,0.8506248775242428,78.33333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.1299770180090374,1.5820436167406424
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_21.000,22,21.0,LOW,0.04557059203256279,1.0720588452815958,90.0,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.8870767986176773,1.8755814923908902
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_22.000,23,22.0,LOW,0.00027539973667438367,1.4152616795627813,97.5,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,2.1890818184619762,2.9399032232119895
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_23.000,24,23.0,LOW,0.0007116388254386853,1.0416402994420373,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.5920595043359826,2.5568005343994136
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_24.000,25,24.0,LOW,0.012963348987862744,1.0206868942208975,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.2160250864086557,1.8502240335855722
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_25.000,26,25.0,LOW,6.216119786291293e-08,2.163372914794329,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,2.1890818184619762,4.479732238074932
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_26.000,27,26.0,LOW,3.2988280481629374e-05,2.2351874024796548,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.4594257570185556,3.4907528556972616
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_27.000,28,27.0,HIGH,0.9139567428736604,0.5500721185402396,26.666666666666668,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.3502326277491835,1.1715510731088667
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_28.000,29,28.0,LOW,1.6042032999242072e-05,0.6543544053958347,53.333333333333336,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.5920595043359826,3.318022751764728
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_29.000,30,29.0,LOW,3.003130154393091e-05,2.1327548989779888,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,2.1890818184619762,3.793297152150483
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_30.000,31,30.0,HIGH,0.9752766201195493,1.3540009590154585,95.83333333333334,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.1805179711597433,1.568763266284072
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_31.000,32,31.0,HIGH,0.9386309871435099,0.8502447954774311,78.33333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.3980148760839958,1.4452108177599046
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_32.000,33,32.0,LOW,0.4817603761054648,1.14835192475556,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.6025086529998118,1.6136439268390124
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_33.000,34,33.0,LOW,0.1901750943655431,1.7989341249964832,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.741671007898968,2.1345635231509856
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_34.000,35,34.0,HIGH,0.9536500659497855,0.9166979848774258,80.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.7960297521679911,1.3012819487534868
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_35.000,36,35.0,LOW,0.4752215619152359,0.6633609222253403,55.00000000000001,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.3614420232755086,0.9762470192925369
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_36.000,37,36.0,LOW,0.2913578329968542,0.7588171953030861,69.16666666666667,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.6413648550211459,1.2296940238351828
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_37.000,38,37.0,HIGH,0.9038749044172671,0.5047378379650218,21.666666666666668,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.3980148760839958,0.898867663381477
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_38.000,39,38.0,LOW,0.40817292820548395,1.1133238527055997,90.0,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.133361484828103,1.5721935870298782
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_39.000,40,39.0,LOW,0.21020378412519528,0.9810751424694979,85.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.2806568811690668,1.5474231424951301
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_40.000,41,40.0,HIGH,0.9022851337714928,0.6308825787498324,47.5,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.4328962293297361,1.1439218500334258
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_41.000,42,41.0,HIGH,0.9519940986349427,0.8688602979522322,80.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.953858942397126,1.346356932866158
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_42.000,43,42.0,HIGH,0.9648644552231909,0.5047100756596139,21.666666666666668,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.4776220771576705,1.597050461263918
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_43.000,44,43.0,HIGH,0.861386000194369,1.178548325902993,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.7960297521679911,1.3657052443199653
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_44.000,45,44.0,LOW,1.4932014964406125e-25,6.998653445385692,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.7861041325879694,8.589024596696385
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_45.000,46,45.0,LOW,1.7415442198940944e-33,9.477273398420913,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,5.932255053500505,9.057238563081059
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_46.000,47,46.0,LOW,3.1487897873087688e-15,4.547538242614431,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,3.6662722808532955,5.691021996251988
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_47.000,48,47.0,LOW,1.099591860587551e-05,2.1038030490321917,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.2160250864086557,3.730746720690433
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_48.000,49,48.0,LOW,0.00011538513245254795,1.3187569847028453,95.0,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,2.1890818184619762,3.1234334149977148
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_49.000,50,49.0,LOW,0.002119684953842027,0.8628158025023916,80.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,2.0794543782427404,2.5298461023572716
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_50.000,51,50.0,LOW,0.43674686464860735,1.1431732822389038,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.0941346760421193,1.482625283145553
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_51.000,52,51.0,HIGH,0.7828464465288653,0.6200024742372866,45.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.8279900446387879,1.249336482823662
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_52.000,53,52.0,LOW,0.008233346032388405,1.6261724494871261,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.402284045106124,2.5664442863614036
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_53.000,54,53.0,LOW,2.620780015715351e-31,8.31096437107982,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.7861041325879694,9.88809604568803
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_54.000,55,54.0,LOW,1.2518771511894652e-38,9.78132231210926,100.0,1.3099880359456375,2.3901764237130623,True,True,beyond_image_reference,2.7861041325879694,11.13511804415997
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_55.000,56,55.0,LOW,0.034659130776030014,1.7139179333800612,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.5779492453200727,2.0764931992142976
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_56.000,57,56.0,HIGH,0.8547108611303312,0.722420515515585,60.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.42936405649186454,1.1510462038577487
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_57.000,58,57.0,HIGH,0.9812297635110144,0.6623955042321233,55.00000000000001,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.3776264688617574,1.8931510152967785
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_58.000,59,58.0,HIGH,0.976085713041936,0.8424538595699718,76.66666666666667,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.0321674641570318,1.510336350206645
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_59.000,60,59.0,HIGH,0.8572444683547618,1.5602227151972066,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,0.7960297521679911,1.6502371385510577
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_60.000,61,60.0,HIGH,0.9114786076147334,0.8641327758167593,80.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.7960297521679911,1.0283413817930072
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_61.000,62,61.0,LOW,0.18192996761547423,1.2359985360531205,91.66666666666666,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.9950371902099893,1.4551813653287284
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_62.000,63,62.0,HIGH,0.5865773274406153,0.9181902101454978,80.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.5865554358238391,1.0050562964507972
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_63.000,64,63.0,LOW,0.4096711218971291,1.1609682290698797,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.3717047853759383,1.5525284909063346
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_64.000,65,64.0,LOW,0.49250387917027155,1.219690409453486,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.9950371902099893,1.3206991589308863
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_65.000,66,65.0,HIGH,0.9024153657384953,0.8577340177063121,80.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.3980148760839958,1.3661516327819319
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_66.000,67,66.0,LOW,0.003124742442628883,1.4919645944872022,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,2.173788712239664,2.413295410595635
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_67.000,68,67.0,LOW,0.001394913058477825,0.970256537433772,85.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.9181715688693175,2.5106726024035675
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_68.000,69,68.0,LOW,0.0034127247369407686,1.8786767196304974,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,0.9950371902099893,3.3618698168337557
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_69.000,70,69.0,LOW,0.0021036337750103915,1.9376024830688166,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,1.2626499743225208,3.89522365082508
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_70.000,71,70.0,HIGH,0.9569694466698785,0.6025857343340849,41.66666666666667,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.49641380189773243,1.1952422448239406
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_71.000,72,71.0,LOW,0.007046956284427932,0.8440518939682001,76.66666666666667,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.5920595043359826,1.6991308195083576
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_72.000,73,72.0,LOW,0.009781957293381804,1.226150203252986,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.9549821340490158,2.0844996192358773
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_73.000,74,73.0,HIGH,0.8874373802067381,0.6255251076578814,47.5,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.5206458813537056,0.6864944942506754
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_74.000,75,74.0,HIGH,0.9404830581975786,0.3294887411458091,9.166666666666666,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.6112755801088233,0.9903545177665756
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_75.000,76,75.0,HIGH,0.9636139291588287,1.5890400002164968,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,above_image_95pct,0.8634990921385827,2.2068088592967565
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_76.000,77,76.0,HIGH,0.6071001169005821,1.1716152392699282,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,1.261443346121807,1.3689540580312856
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_77.000,78,77.0,LOW,0.029347137036761374,0.9850203047501436,85.83333333333333,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.9950371902099893,1.7132945632896226
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,sisyphus_s1_78.000,79,78.0,LOW,0.2920059963112956,0.7416864644274698,65.0,1.3099880359456375,2.3901764237130623,False,False,within_reference,0.3980148760839958,1.2495473071520398
