mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__PO7,0,10,0.0,0.8083422101632062
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__PO8,0,10,0.0,0.778334719080174
general,arousal,eeg,gnb,20,20,eeg_bp_theta__C3,0,10,0.0,0.22734654585419048
general,arousal,eeg,gnb,20,20,eeg_bp_theta__C4,0,10,0.0,0.5819527434839238
general,arousal,eeg,gnb,20,20,eeg_bp_theta__Cz,0,10,0.0,1.200697125318984
general,arousal,eeg,gnb,20,20,eeg_bp_theta__PO7,0,10,0.0,0.5638350263512973
general,arousal,eeg,gnb,20,20,eeg_bp_theta__Pz,0,10,0.0,1.6545249969400662
general,arousal,eeg,gnb,20,20,eeg_hc__C3,0,10,0.0,0.330653199348143
general,arousal,eeg,gnb,20,20,eeg_hm__C3,0,10,0.0,0.4288671249286292
general,arousal,eeg,gnb,20,20,eeg_mf_hz__C4,0,10,0.0,0.7096673876150341
general,arousal,eeg,gnb,20,20,eeg_mf_hz__Oz,0,10,0.0,0.670524360204434
general,arousal,eeg,gnb,20,20,eeg_mf_hz__PO7,0,10,0.0,1.5133611476434887
general,arousal,eeg,gnb,20,20,eeg_mf_hz__PO8,0,10,0.0,0.26665511001211745
general,arousal,eeg,gnb,20,20,eeg_sd__C3,0,10,0.0,0.5259325864829214
general,arousal,eeg,gnb,20,20,eeg_sd__C4,0,10,0.0,0.9507109540133717
general,arousal,eeg,gnb,20,20,eeg_sd__PO7,0,10,0.0,0.48449585204304946
general,arousal,eeg,gnb,20,20,eeg_se__C3,0,10,0.0,0.38245686003399443
general,arousal,eeg,gnb,20,20,eeg_se__C4,0,10,0.0,0.3124533993766127
general,arousal,eeg,gnb,20,20,eeg_se__Cz,0,10,0.0,1.6375003580571021
general,arousal,eeg,gnb,20,20,eeg_se__PO7,0,10,0.0,0.43107460022121985
general,arousal,eeg,gnb,20,20,eeg_se__PO8,0,10,0.0,0.4288923277545263
general,arousal,eeg,gnb,20,20,eeg_se_alpha__C3,0,10,0.0,0.23844131316603717
general,arousal,eeg,gnb,20,20,eeg_se_alpha__C4,0,10,0.0,0.14016798322781268
general,arousal,eeg,gnb,20,20,eeg_se_alpha__Cz,0,10,0.0,0.47911645829307015
general,arousal,eeg,gnb,20,20,eeg_se_alpha__Oz,0,10,0.0,1.4775869819119152
general,arousal,eeg,gnb,20,20,eeg_se_alpha__PO8,0,10,0.0,0.3568536314219198
general,arousal,eeg,gnb,20,20,eeg_se_beta__C3,0,10,0.0,0.025480083489606547
general,arousal,eeg,gnb,20,20,eeg_se_beta__C4,0,10,0.0,0.668361391724582
general,arousal,eeg,gnb,20,20,eeg_se_beta__Cz,0,10,0.0,0.18516326971158378
general,arousal,eeg,gnb,20,20,eeg_se_beta__Fz,0,10,0.0,0.8066024227092337
general,arousal,eeg,gnb,20,20,eeg_se_beta__PO7,0,10,0.0,0.6862238901210751
general,arousal,eeg,gnb,20,20,eeg_se_beta__PO8,0,10,0.0,0.8854525505898192
general,arousal,eeg,gnb,20,20,eeg_se_delta__C3,0,10,0.0,1.3063759242097575
general,arousal,eeg,gnb,20,20,eeg_se_delta__C4,0,10,0.0,0.12036093373772272
general,arousal,eeg,gnb,20,20,eeg_se_delta__Fz,0,10,0.0,0.021164010777499496
general,arousal,eeg,gnb,20,20,eeg_se_delta__Oz,0,10,0.0,1.5174554512644813
general,arousal,eeg,gnb,20,20,eeg_se_delta__PO7,0,10,0.0,0.3377864536402213
general,arousal,eeg,gnb,20,20,eeg_se_delta__PO8,0,10,0.0,0.393220727543646
general,arousal,eeg,gnb,20,20,eeg_se_delta__Pz,0,10,0.0,0.1158915837577936
general,arousal,eeg,gnb,20,20,eeg_se_gamma__C3,0,10,0.0,0.4611314580362994
general,arousal,eeg,gnb,20,20,eeg_se_gamma__C4,0,10,0.0,1.2042889288938623
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Cz,0,10,0.0,0.6108662443337322
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Fz,0,10,0.0,0.20395171021500222
general,arousal,eeg,gnb,20,20,eeg_se_gamma__PO7,0,10,0.0,0.21219156671273698
general,arousal,eeg,gnb,20,20,eeg_se_gamma__PO8,0,10,0.0,1.1957417570341966
general,arousal,eeg,gnb,20,20,eeg_se_gamma__Pz,0,10,0.0,0.6226293742878867
general,arousal,eeg,gnb,20,20,eeg_se_theta__C3,0,10,0.0,1.3272595096633268
general,arousal,eeg,gnb,20,20,eeg_se_theta__C4,0,10,0.0,0.5464593677407702
general,arousal,eeg,gnb,20,20,eeg_se_theta__Cz,0,10,0.0,0.27664744342093334
general,arousal,eeg,gnb,20,20,eeg_se_theta__Fz,0,10,0.0,0.16466545936915844
general,arousal,eeg,gnb,20,20,eeg_se_theta__Oz,0,10,0.0,0.19369575836345385
general,arousal,eeg,gnb,20,20,eeg_se_theta__PO7,0,10,0.0,0.30984255943545425
general,arousal,eeg,gnb,20,20,eeg_se_theta__PO8,0,10,0.0,0.8963187124571457
general,arousal,eeg,gnb,20,20,eeg_se_theta__Pz,0,10,0.0,0.23540218074751734
general,arousal,eeg,gnb,5,5,eeg_hm__Fz,8,10,0.8,11.516876334780942
general,arousal,eeg,gnb,5,5,eeg_sd__Oz,8,10,0.8,11.807213002598498
general,arousal,eeg,gnb,5,5,eeg_hc__Pz,7,10,0.7,10.253493371303673
general,arousal,eeg,gnb,5,5,eeg_bp_theta__Oz,6,10,0.6,9.65411881998794
general,arousal,eeg,gnb,5,5,eeg_bp_theta__Fz,4,10,0.4,8.694699223535347
general,arousal,eeg,gnb,5,5,eeg_mf_hz__Pz,4,10,0.4,8.958017016469316
general,arousal,eeg,gnb,5,5,eeg_bp_delta__Oz,2,10,0.2,5.839924325444985
general,arousal,eeg,gnb,5,5,eeg_hm__Pz,2,10,0.2,9.197016256206734
general,arousal,eeg,gnb,5,5,eeg_bp_delta__Cz,1,10,0.1,3.9284677699286092
general,arousal,eeg,gnb,5,5,eeg_bp_gamma__Fz,1,10,0.1,5.445972761431402
general,arousal,eeg,gnb,5,5,eeg_bp_theta__PO8,1,10,0.1,2.9604514904409602
general,arousal,eeg,gnb,5,5,eeg_hm__Oz,1,10,0.1,5.8083976707978096
general,arousal,eeg,gnb,5,5,eeg_mf_hz__Fz,1,10,0.1,5.807850210084821
general,arousal,eeg,gnb,5,5,eeg_sd__PO8,1,10,0.1,3.1503358518566187
general,arousal,eeg,gnb,5,5,eeg_se__Oz,1,10,0.1,4.682435000117694
general,arousal,eeg,gnb,5,5,eeg_se__Pz,1,10,0.1,7.49027071679226
general,arousal,eeg,gnb,5,5,eeg_se_delta__Cz,1,10,0.1,5.397051928600627
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__C3,0,10,0.0,0.4329711866365269
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__C4,0,10,0.0,1.1577900635333678
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Cz,0,10,0.0,0.12827716522759483
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Fz,0,10,0.0,0.39989712547097767
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Oz,0,10,0.0,3.28971600911517
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__PO7,0,10,0.0,0.5781261088592943
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__PO8,0,10,0.0,1.6778300390820846
general,arousal,eeg,gnb,5,5,eeg_bp_alpha__Pz,0,10,0.0,0.3266663569140552
general,arousal,eeg,gnb,5,5,eeg_bp_beta__C3,0,10,0.0,1.66194603317232
general,arousal,eeg,gnb,5,5,eeg_bp_beta__C4,0,10,0.0,2.186881773308655
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Cz,0,10,0.0,0.3478034578602661
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Fz,0,10,0.0,4.782187991128279
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Oz,0,10,0.0,1.8520319426633332
general,arousal,eeg,gnb,5,5,eeg_bp_beta__PO7,0,10,0.0,3.677167465284748
general,arousal,eeg,gnb,5,5,eeg_bp_beta__PO8,0,10,0.0,0.6949245823846095
general,arousal,eeg,gnb,5,5,eeg_bp_beta__Pz,0,10,0.0,0.6720098564610104
general,arousal,eeg,gnb,5,5,eeg_bp_delta__C3,0,10,0.0,0.4376561580276812
general,arousal,eeg,gnb,5,5,eeg_bp_delta__C4,0,10,0.0,1.7467291138185712
general,arousal,eeg,gnb,5,5,eeg_bp_delta__Fz,0,10,0.0,5.451851881080749
