task_type,model_scope,target,modality,model,input_representation,ica_status,label_condition,experiment,best_primary_metric,primary_metric_name,secondary_metric,secondary_metric_name,participant_if_individual,feature_count_or_family,channel_subset,hyperparameters_if_available,n_participants,source_run,source_file,notes
regression,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.61003950449406,RMSE,1.435234978547022,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5715844379503516,RMSE,1.4350632368819014,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5976587952262338,RMSE,1.451125565869222,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5386966353998863,RMSE,1.3853740319474392,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.570952823851353,RMSE,1.3907986971464994,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.579189843784942,RMSE,1.3963447845886658,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.572161823554152,RMSE,1.3670771220170252,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.585868009314778,RMSE,1.3860208021300813,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5336080116601003,RMSE,1.3670878301338347,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6045630633718582,RMSE,1.3869239263776252,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6045630633718582,RMSE,1.3869239263776252,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.611398992999796,RMSE,1.3991303780133229,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6045630633718582,RMSE,1.3869239263776252,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5197289980700404,RMSE,1.3637561880586635,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5197289980700404,RMSE,1.3637561880586635,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.496422101928215,RMSE,1.3323841238558107,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5197289980700404,RMSE,1.3637561880586635,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.584575533932389,RMSE,1.390735814615755,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.584575533932389,RMSE,1.390735814615755,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.551712944469665,RMSE,1.3613716625935974,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.584575533932389,RMSE,1.390735814615755,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6069900508778203,RMSE,1.4158755191584356,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6282546841463084,RMSE,1.4486358258646448,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5988681444050357,RMSE,1.3841218438577223,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5783629973006097,RMSE,1.4207306633418344,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5497461906339551,RMSE,1.3986997688556402,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5798443474156656,RMSE,1.4301278454585056,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.549260762596807,RMSE,1.3844585841090824,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5098817753052791,RMSE,1.3296774664303426,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5516819260247736,RMSE,1.3641238020077626,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6077718375827126,RMSE,1.4016534921314412,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.594583581189464,RMSE,1.3781086995945424,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.4590963343252203,RMSE,1.3047232554872934,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7044204307668025,RMSE,1.468134130383501,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7153747818030578,RMSE,1.4825424179349491,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.699158448931534,RMSE,1.4326424231982506,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7317365177722783,RMSE,1.477428172191709,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.673744442199195,RMSE,1.434132817706733,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7133394044670804,RMSE,1.4663608626014677,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7036321956146594,RMSE,1.4645786711031268,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6934274368474198,RMSE,1.4306504091485328,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.687797810304999,RMSE,1.47003624684289,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7011717326240765,RMSE,1.475172421039905,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.699066446018623,RMSE,1.4703914104417168,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.645628993392532,RMSE,1.428682417343612,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.678965374697253,RMSE,1.4045454545454548,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.678965374697253,RMSE,1.4045454545454548,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6694244014310675,RMSE,1.4136363636363636,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.678965374697253,RMSE,1.4045454545454548,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5878289783130857,RMSE,1.376273029148632,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5878289783130857,RMSE,1.376273029148632,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.600550220057875,RMSE,1.3859610849257489,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.5878289783130857,RMSE,1.376273029148632,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.679461110463149,RMSE,1.4260630944976938,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.679461110463149,RMSE,1.4260630944976938,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7026218706093297,RMSE,1.4465188897520886,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.679461110463149,RMSE,1.4260630944976938,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6742560087105551,RMSE,1.4317158811093091,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.732588182322812,RMSE,1.4869323490599922,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7416555613074585,RMSE,1.4525809042158515,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6659126185264772,RMSE,1.4336468867852838,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6439436033342012,RMSE,1.4152853854561962,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6647679410727598,RMSE,1.4270819555943215,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6944111704974212,RMSE,1.4538849278853188,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6165766976774578,RMSE,1.3594600232395824,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.648836226137842,RMSE,1.4223614377201126,MAE,P38,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.681640201909414,RMSE,1.4631216973267644,MAE,P38,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.7099108939739711,RMSE,1.482883120069888,MAE,P38,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,valence,multimodal,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.6452063731122828,RMSE,1.4349223339245265,MAE,P38,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3293903429195175,RMSE,1.0691801124639595,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3595018304580897,RMSE,1.072092617008109,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3288636010139043,RMSE,1.0812158855637115,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3242910184302623,RMSE,1.0721254614579934,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.294962849895804,RMSE,1.0469610420941533,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3038451602842134,RMSE,1.06581264210827,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2761897987909916,RMSE,1.0456253879515098,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.3256725314099291,RMSE,1.0701418373531029,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2763414893850276,RMSE,0.9976096832333948,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2860047533027554,RMSE,1.0054139508219386,MAE,P39,20,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2716628531615344,RMSE,0.994823759734614,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,eeg,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2856408594862594,RMSE,1.0360510082218994,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2320573931732266,RMSE,1.0287878787878788,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2320573931732266,RMSE,1.0287878787878788,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2535833336076636,RMSE,1.034848484848485,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,kNN,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2320573931732266,RMSE,1.0287878787878788,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2368714502768836,RMSE,1.0012001829326944,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2368714502768836,RMSE,1.0012001829326944,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.230753910879843,RMSE,1.0053012938399724,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,Ridge,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2368714502768836,RMSE,1.0012001829326944,MAE,P39,all,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.228980603186804,RMSE,0.9790301141393865,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.228980603186804,RMSE,0.9790301141393865,MAE,P39,10,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
regression,individual,arousal,face,SVR,handcrafted EEG/face trial features,not identifiable,continuous original rating,historical stage_c_individual_regression_all46_v1,1.2497809315901174,RMSE,0.9860884654989124,MAE,P39,5,,,46,not recorded,outputs/image_regression/stage_c_individual_regression_all46_v1/results_summary.csv,mean outer-fold RMSE
