eeg_sd__Fz,eeg_hm__Oz,eeg_hm__Pz,eeg_hc__Pz,eeg_mf_hz__C4,eeg_mf_hz__Oz,eeg_bp_delta__C4,eeg_se_delta__Oz,eeg_bp_theta__C4,eeg_bp_theta__Oz,eeg_se_theta__Cz,eeg_se_theta__Fz,eeg_se_alpha__C4,eeg_se_alpha__Fz,eeg_se_alpha__PO7,eeg_bp_gamma__PO7,video_irisdo_norm_std,video_eso_norm_std,video_enso_norm_std,video_mwo_norm_std
9.926276776790926,0.2540589288635572,0.2389890386477462,2.149573950266842,9.0,4.0,4.404926356735516,1.697316371580604,3.363361168017237,6.408998204947259,2.069305696225716,2.0691465640184936,2.0929590117986114,2.2740671896181617,2.2751576777186138,0.3154910599789526,0.0216857792544382,0.0169048008769433,0.0265311115360431,0.0145597230793518
10.53169864968221,0.2500647662907409,0.2632480545650046,1.8824316597146489,6.0,5.0,4.161487428429803,1.895320812115302,2.5201842888699773,5.445765870003358,2.005684532538258,2.124313252791144,2.2182627229735723,1.9327353409385792,2.244912221536347,0.3839962541366163,0.0195385760403116,0.0131470378858552,0.0182700919164805,0.009685209833723
7.955618659353837,0.2568706344147847,0.2645417504391275,2.075513290685282,11.0,5.0,2.96710897405109,1.915014697831696,2.2399058015688844,8.189273249139603,2.2283043046777,2.189241525212844,2.1508726102327675,2.0452555584706187,2.144338291845317,0.3857695097629016,0.0121006800885136,0.0079203804215305,0.014261528261724,0.0100030105968616
8.779132001263326,0.2260044921181849,0.2536088878056224,2.147048725570468,7.0,5.0,2.2759784821616917,1.9740316873235395,5.499797992309205,15.148090008847207,2.167313306173136,2.1498407955083767,2.2215653495326544,1.9281335782838345,2.0620193468163266,0.2680115525316874,0.0148969017968457,0.0051871623654791,0.0132836161758835,0.0117759543971584
11.78707966376001,0.2416768773658665,0.2419981057301804,2.161172261212362,8.0,5.0,3.358015406747377,1.6725988576785638,3.179842499714386,5.854615947108849,2.149937987299484,2.1622361099248324,2.1275671664571254,2.140766866390753,2.315941941914065,0.3368951291625021,0.0163036016013846,0.0149867425306138,0.0213073158721078,0.0097833519761223
8.465622693397071,0.2324476023857018,0.2009524399203352,2.4703033219119743,7.0,4.0,5.538734012519453,1.8808636537328185,1.578872223805809,5.553623158887978,2.0972199577843345,2.111017451837233,2.0630917702431377,2.29791635523639,2.283596435591673,0.3515269058623297,0.017396172885294,0.0144866314449805,0.0184010995853425,0.0166812798401544
7.866523529199328,0.2059430798203289,0.2607129997927483,1.9870804457456697,6.0,4.0,4.665933043698771,1.9179634703188368,5.076216920740965,8.005288530114472,2.2271871268875585,2.016188727507548,2.1437943482956907,2.0101410205953805,2.1936207967744847,0.2519606891631368,0.0145935892935546,0.0155282635762571,0.0197797271323675,0.0059338442602262
9.334079297880042,0.2465703653161887,0.2304806265213711,2.347983165571913,8.0,6.0,1.8593396936497384,1.9553239798719848,5.101839581295637,10.336160499773762,2.2812590799258383,2.203038444568427,1.6542238960132989,1.756627075170562,2.1014621304341303,0.3890086267899649,0.0165833519305864,0.0122324534191119,0.0237443541516607,0.0136764132303491
7.8981012694566335,0.1736763523500864,0.2405438319872461,2.331227410203557,10.0,5.0,3.200309518296078,1.9060183529427768,3.83738903885465,9.848372567542713,1.947736670071847,2.164858980606095,2.309832295906063,2.1348297869935764,2.0176213664954954,0.3691373042900159,0.0164309504306551,0.0140157910331717,0.020394646978518,0.0067710399357896
6.5760062312571845,0.2541936118685499,0.2768381233579254,1.9734836515767955,6.0,6.0,4.706047086364233,1.9116703276192228,4.068919740827504,6.741931359471118,2.312521763382838,2.161406989359285,2.220270412519386,2.15059870139472,1.9680583284206232,0.430264352732795,0.0098142061213056,0.0067435654059478,0.0110780157104086,0.0051530768435516
6.979425386151684,0.2546616496453183,0.3019587559177661,1.7394355318158827,11.0,5.0,2.5873134328021234,1.9534109694993924,2.786000197291328,5.687718059799907,1.80844251868074,1.9856863934566849,1.95632990357962,2.2910908353780566,2.173497455351057,0.2547032198436728,0.0138211609410249,0.0042648365541652,0.0159119769065844,0.008448750158986
10.05152057560366,0.1967586097844864,0.260693167778553,2.1143961367656265,3.0,3.0,20.672530999440674,1.598762025026127,3.3254144277435778,7.920386162918891,2.1085002859655098,2.185278218168229,2.276655317549696,2.19347277728276,2.278078778515267,0.3418760658013781,0.0208762842638463,0.0214219730874634,0.0235437074514597,0.0108941433598326
10.557821186817923,0.2609778664049,0.2023922968774106,2.39787849955295,7.0,6.0,3.2515259956972065,1.809224895499493,9.0022656237251,11.17528470487548,2.077555526489498,2.0621704655841717,2.243878951797833,2.189006652606474,2.205718280061504,0.2771948705129284,0.0270418713646774,0.018454337450526,0.0328739655754043,0.0210941910809811
8.207993993876627,0.223227036224436,0.2468865552538564,1.9798138150656115,12.0,6.0,4.389285818977175,1.7606689932754271,4.297115361664793,19.064648159108955,2.204092000274971,2.2811887913707607,2.082753167583466,2.188111095548539,2.001439230388105,0.2130253523110905,0.0290920777851013,0.0163985734980547,0.0294921893090497,0.0168184845730804
9.47947024577678,0.2289163264717563,0.2082344516102754,2.639288862498892,8.0,6.0,2.268239195490908,1.8238855537413068,3.3015510139075057,9.563694275740325,2.2855104069047667,2.2864368537517445,1.9639522433937724,2.024496810338327,1.7926020859698784,0.2245931163241155,0.0156661966365799,0.0108347838657443,0.0202712354827716,0.0123255846595003
7.755420353735986,0.2290393988346255,0.2534578522648418,2.1013007861111155,9.0,6.0,2.253372019775029,1.8645131007687543,4.162010832584945,9.726328600433735,2.199590563670252,2.217814016529943,2.201430614465045,2.0910479976995857,2.1574372147441405,0.3584696191682192,0.0237375855149299,0.0116247055399614,0.0267268367140056,0.0128927789299399
9.229117221580047,0.2501914977616674,0.2133972094700063,2.685771129052562,7.0,6.0,1.6898879164722036,1.798029480583276,2.885260214096552,8.205405149444985,2.1342347538005644,2.23629572695404,2.181406965674108,2.0118121407832725,2.303039229604841,0.2980459204884208,0.0261357979241276,0.0135595896386694,0.027058411703574,0.0214884218763159
10.310779986250846,0.2365326101211261,0.241663236176498,2.154709340180584,8.0,6.0,2.894083278377342,1.9403412690706408,4.85548910573622,14.005105057185116,2.08406967034144,2.2840706985910137,2.221085445800344,1.9549092767722132,2.1083753075498075,0.4736437112086873,0.021007891531262,0.0165840720428527,0.0285412368381752,0.015442513843037
7.862178541223579,0.2363826970155805,0.2561918554171162,2.0471918033731304,11.0,6.0,2.773996159720778,1.8388744190970936,2.3190299630078592,9.41094968081237,2.120868558350052,1.9679309648945496,2.194545634928424,1.8730465007222743,1.98121723526924,0.412753437590811,0.0263763149235262,0.0140236349118942,0.0280756500410033,0.0209154863469514
8.394299812546056,0.3175280967078943,0.2749320987904091,1.9219675125179048,9.0,7.0,2.9147110564920617,1.9449123471190173,1.2647352828983174,9.641752934674273,2.079604623911146,2.260375402135799,1.957272357465862,1.9757835126636047,2.2133397515566022,0.6321035451242446,0.0250402911307919,0.0086959291998334,0.0257682101472029,0.0152985600176048
6.579914474253775,0.2414735870124948,0.2301193377408895,2.136452509722198,7.0,5.0,3.161139377015674,1.982900050291104,3.324139568416634,5.784397030099572,2.2045646622297603,2.191814861410114,2.247907886835789,2.168316805030629,2.1771892019630386,0.4280512919001306,0.0147716269128454,0.0060668323206505,0.0112049821217788,0.0119530038564548
10.54375693780722,0.2109553941015973,0.2528565122941587,2.0145364705087703,6.0,4.0,6.132836290344402,1.8486592591228808,3.024496396150812,7.146858677357482,2.27984931986512,2.284337638606816,2.2521370187637046,1.9668883162488984,1.9089156917716008,0.3584480927153121,0.0208177660384814,0.0175683282145319,0.0286104517722284,0.0194725990240911
8.365651029898336,0.238575200267531,0.2897202532622372,1.9218102178502317,5.0,6.0,5.7261497526180944,1.818043451862532,3.756078153197172,8.387999333067732,2.185925134098584,2.156204442018093,2.101145668522233,2.0670584294701224,2.151236526188113,0.5247213935755689,0.0132862867254477,0.010274366173885,0.0176875452260204,0.0132057011367606
7.976164079225391,0.2355573728170827,0.2090540020871147,2.352986836710945,9.0,5.0,1.6686157878515624,1.889302058805663,3.052024860006396,13.190374754707136,2.2296887595200494,2.185813782176107,2.2660055293773143,2.0274417976855057,2.158808768845314,0.3169800920688249,0.017496682503268,0.0130313397273817,0.0197849378564303,0.0160573179628892
8.672423650812076,0.2074603432840534,0.1681568212178717,3.0374576421625905,5.0,4.0,7.073618185372995,1.870818242853269,4.183804858476379,9.469148118701264,2.2086610147827,2.210934705581771,2.073556662441074,2.048060442551047,2.064815427566428,0.3721851052777393,0.017391683342592,0.0173456708462978,0.025443493717131,0.0158075366129956
7.714503956686324,0.2531575437726759,0.2406981517155899,2.153080602501908,6.0,6.0,3.071322011763399,1.9921895914145449,4.000305845368832,11.660546482282395,1.9980015268095133,2.2339181186641857,1.824411103511378,2.1259004080971047,1.987249554382516,0.411676364853107,0.0160908383404052,0.0074758000889328,0.014028214087933,0.0087985718431808
8.488253073615594,0.2640304933818233,0.2927223089944943,1.7983557035675224,6.0,8.0,7.229053770821462,1.8077291726282076,3.703531940780934,7.226639075988974,2.204674504998019,2.162984576297916,1.779809280383548,2.149046066448916,2.2630004276073565,0.547748309200584,0.0202103542702728,0.0112841989502892,0.0215939381634201,0.0118611799012917
7.769039984903648,0.2852552019125208,0.2354028974592889,2.32764244421814,12.0,8.0,2.1341292884605965,1.6356559742436505,3.1658054217257297,3.830568112261943,2.1482914874201064,2.128687853882492,2.018945576371096,2.304380741336269,2.1508892013114416,0.2892549514807999,0.0119367985270794,0.0133607703942026,0.0186944268874584,0.008814884624565
10.58020218429818,0.2395861233837801,0.2842530638972652,1.9879193554213297,5.0,5.0,6.529384832923306,1.9276205704076652,4.1331547232495724,18.166996985992764,2.1836802014518994,2.0975309826317865,2.184789730058885,2.244185667420276,2.1344957629203174,0.5889761206535451,0.0152242846665785,0.0155377238797254,0.0181171551802885,0.0125018157407488
8.185130338021306,0.2561665265679541,0.1860099545634292,2.783799398802388,9.0,8.0,1.3989120991170267,1.94821156108004,2.393966310316463,5.514927695361787,2.0741682734512343,2.197485417920696,1.9322924162705075,2.205742050940113,2.178578599650401,0.444876816610351,0.0121932860939065,0.0051990466163632,0.0090349821491699,0.0106175344297106
7.928041882719016,0.2511691910007678,0.202152373960685,2.596209668573108,9.0,7.0,3.21485989758439,1.949968907972264,1.9387585809936,4.744783583129784,2.2842275664154394,2.0995785822922644,1.899905068656367,2.2141070812188053,2.105482997245264,0.3216982823075621,0.0152437210183808,0.0082232317200207,0.0187846783382511,0.0115762936731425
7.517235493363701,0.2326096520659205,0.2190027898241278,2.368435416294508,12.0,6.0,2.10791637698584,1.9877802329240024,3.01905252167912,9.047546404979672,2.125600106733621,2.270997896538393,1.990249639842982,1.9727919969863776,1.951781428886608,0.3055109819897802,0.010025882038644,0.0059337190796267,0.0110697119860131,0.0154287256343126
7.190736658031305,0.2465390124604756,0.237579132173403,2.2489296926614686,6.0,6.0,3.690167200128568,1.826407671530472,4.518581970215927,9.12908232559838,2.059174885516935,2.097225281037076,2.262258634196661,2.1582039874369454,1.9111582360918835,0.3659745249830339,0.0122554449930359,0.0043699858668622,0.0120680553838881,0.0095089601150948
8.056709270548184,0.189920248244449,0.2592447743601817,2.1833528394989896,7.0,4.0,6.749229190308382,1.9176302197995616,3.782246957200357,13.886255243238756,2.1405247556001235,1.6401287108653548,2.270638584883786,2.2520646365879444,2.179125256382736,0.3759958213835579,0.0113297898944884,0.0078878620078352,0.0158092500109633,0.0073797254760593
9.69196720343859,0.2554538946823638,0.2459412308288724,2.1087162525887506,6.0,4.0,3.9800420281300006,1.7299670077044622,3.850626275895852,7.115047596187051,2.26001334294622,2.308493778925904,2.007493915322242,2.0020160634350264,1.9110543820968569,0.3818712141944209,0.0195534539117594,0.0172648421846185,0.023436064043811,0.0126508087370539
8.228870009402467,0.2658048772866723,0.2545764945567561,2.0178774034935385,9.0,7.0,3.761873232768744,1.721515593256155,3.79092783460594,6.439983258454763,2.1627022803565863,1.98922798186439,2.245326288663953,2.0813901719311394,2.253918942525689,0.3793507983784089,0.0177293288875068,0.0109640225145245,0.018950085506211,0.0197529496343806
8.970163524400661,0.2288583312417308,0.2010561794900713,2.389480603449269,5.0,5.0,6.100550303981404,1.8620166181598887,3.457590853693188,10.9442897282906,2.019410857124562,2.132845308798981,2.224844604655285,1.9931244805538395,2.195960967076454,0.4321787303861254,0.0209372898008078,0.012974126078039,0.0233798596929077,0.0151257829124224
8.75897747183535,0.2343707282542771,0.2314582211955528,2.3150827870599717,7.0,5.0,6.820434498304221,1.8304157358489543,4.295864727708469,6.7958731268461445,2.26239892999858,2.091603077981034,1.9845684994554649,2.219615546236202,2.2496946473092483,0.3093229368936189,0.0190300259384795,0.0134415349808437,0.0252787164979643,0.0212242172705203
8.389841676160263,0.2819984645666933,0.251051344484075,2.0992843113964965,8.0,9.0,5.825714536573837,1.8909504062818463,4.18828268676027,5.772202220437009,2.300643791150943,2.2465982798197968,2.1191988416217664,2.0776341969002483,2.1581460489056985,0.4365051118354192,0.0133865527143323,0.0115274180239232,0.0167331535840632,0.0115987829060817
9.072018103892724,0.2578902604802932,0.2144507415244014,2.417727127017669,9.0,6.0,1.7734963574527516,1.93555764581469,3.4187439398213453,7.076087390216681,2.279054559907888,2.0687547443889365,2.205407062563824,2.204535540014401,2.2045085247134923,0.3603076931579476,0.0138751320119107,0.0063030983952716,0.0157643999581133,0.0136077476076557
8.90739789510499,0.2050193108634024,0.2445176903194082,2.084547135747934,6.0,4.0,6.173152359191715,1.8139469832495456,4.798475201198093,18.846223611701998,2.239831351780168,2.262730820367361,1.8383717631477767,2.2175319163115503,1.9294047306335904,0.4962649077912884,0.0144894174843047,0.0108157626023865,0.0197785277679542,0.0104111643415591
7.330845597619453,0.1504930467315444,0.2067561022545768,2.5064607851237968,12.0,3.0,1.9080599228286728,1.9678919631687832,1.426593452756696,26.106354173840373,2.0595939511245054,2.279848253660041,2.0434012018459127,1.938597941539354,2.1947717221569345,0.5990429230293104,0.0159372912339705,0.0055840296187654,0.0147442783831472,0.0125686225337984
9.45856712250866,0.2237398330848986,0.2418596437303794,2.1264540342967986,5.0,5.0,11.738531826519548,1.9357876187981944,4.511769226853498,25.092321018808583,2.2296630080529973,2.275598041949661,2.293688961740702,1.9608301466702411,1.7966786953349154,0.2891185321999122,0.0159115963275785,0.0063706164670771,0.0147189705324379,0.0190283947131557
8.903625614561602,0.2628741489500883,0.2502790445095194,2.174412900998237,7.0,7.0,5.8669514362424655,1.9225406211583485,5.1573207397158605,7.872652837101863,2.299167444163096,2.223456392469624,2.0172987460652294,2.2711041294091867,2.215439473609017,0.3832654552067213,0.0213825357043887,0.0120335968288814,0.0227505989185167,0.0129456105381486
6.861814288402977,0.233317048714122,0.2449297763420658,2.078726465016812,10.0,5.0,5.096687118457178,1.8610746353512464,2.2871360612646976,5.788213784155679,2.0984461916581654,2.010312025674128,2.199272318453668,2.21724598061689,1.8078437846983324,0.2453558394314133,0.0194239078806251,0.010950459968683,0.0186559877640598,0.0103073288192595
12.17909304822788,0.2246407648943427,0.1858253141133665,2.6166304383886203,3.0,6.0,10.809461186898575,1.5385632535504905,1.7725393457935126,7.626449981837193,1.9956348643106248,2.169679441193728,2.1542647519844937,1.8822778004151308,2.159026933357543,0.5216130276567577,0.0212452822446163,0.0162619352085612,0.0277996684857859,0.0138820985185763
8.925412624512896,0.244785814897673,0.2910389653876341,1.719411667026926,4.0,6.0,11.725110746733945,1.9933612298402816,2.9772737449798297,15.14237046141277,2.17616538448923,2.272509108601339,2.1218942316513134,1.906276268543711,1.6864845595174311,0.271962931672528,0.0219328458187709,0.0141279514872608,0.0152012324802575,0.0172200860788578
