eeg_se__C3,eeg_se__Cz,eeg_hm__C3,eeg_hm__Oz,eeg_hc__C3,eeg_hc__Cz,eeg_hc__Oz,eeg_hc__Pz,eeg_mf_hz__C3,eeg_bp_delta__C3,eeg_bp_delta__Cz,eeg_bp_delta__Oz,eeg_se_delta__C3,eeg_se_delta__PO7,eeg_se_theta__Cz,eeg_se_theta__Fz,eeg_bp_alpha__C4,eeg_se_alpha__C4,eeg_se_beta__C3,eeg_se_beta__Oz
4.24808146228849,4.045567574796207,0.2618318784360725,0.248787914352254,1.9524865429469471,1.9861098944260904,2.107272349324914,1.7383414635229957,7.0,4.460267831344808,7.326529860468817,7.30299803158751,1.864367011451768,1.898651007269361,2.2981382529591783,2.194273988623455,1.373162968243656,2.256543831691215,3.7030817821563913,3.836458188787288
4.535835902373108,4.287554869928318,0.3734081490018784,0.2243033752027511,1.4099009036770371,1.6915108726200323,2.387392795862028,1.5314936103188828,14.0,2.4691591929353423,3.1326860996483585,10.994994585002276,1.907118998544324,1.9362652540264904,2.046716611717477,1.8194684544587,1.201859232135882,2.1269384551948662,3.692822557303307,3.634583227869457
4.473045708894685,4.26909924246415,0.3542704067881422,0.2311972478538028,1.4454979360814466,1.8260719953943512,2.017790375992582,1.5749809225975822,13.0,1.3191893790918878,3.875900865188357,8.71924052381001,1.6314298490614183,1.7119136741931404,2.274689712825597,2.213118550795829,1.7899691734086245,2.2648726559961467,3.6000714405384016,3.759309324050826
4.417165835903499,4.545108223869886,0.28896275069627,0.2757134281865604,1.7223492566037115,1.6124905117926602,1.726585092283917,1.506468973412857,9.0,2.58926359324179,2.2612920376701457,4.924081379992971,1.9429219968294056,1.9606456906121417,2.208922166352015,2.271965313074803,3.191790952268386,2.225316077146581,3.360463197255072,3.542916086945961
4.316553263892713,4.6337394247311545,0.3174783059748756,0.3020507739075873,1.7053424856202,1.576079177496699,1.774193704927545,1.5563128886193731,7.0,3.432119343526162,1.5936921259353627,3.901420022629527,1.6645594940242492,1.7484813845599965,2.076176817293096,2.146005337798641,1.2491916264657612,2.2263067852054674,3.8991071227371714,3.76318594901587
4.145592682663258,3.802336907894981,0.3394239898820758,0.2634506430104931,1.6708022334574029,2.1435767144644755,1.9860850575815965,1.5339412501659824,5.0,3.5770507208486126,9.991783743868332,8.810480113242788,1.6162476288493048,1.8993254931915664,2.03290835480036,2.151571845219224,1.521832767683847,1.92586317370733,3.8854753725188855,3.72453187984163
4.357853508622581,4.572416083506194,0.3103026061961314,0.3068419126480539,1.5910921632405346,1.507855445574737,1.6326124885557516,1.401735479172031,9.0,3.605404818823183,1.2788528868210556,3.09781106978759,1.8549605115139405,1.909945836367948,2.069455980934289,2.052383761289145,2.773759646976801,2.2485502914625077,3.51678001117752,3.677941968438853
4.374703101377573,4.363370908395093,0.3300606123965026,0.2531208824669673,1.438621186196502,1.9078396619800653,1.7212398056675622,1.3269777687023956,12.0,1.8994931486324085,5.675790704898047,4.908930405105082,1.9107384548028423,1.955651069584296,2.265821799196999,2.302695401005636,1.81823848245536,2.221478127839029,3.1954070163888333,3.2980659090521685
4.531041692585319,4.191442318654608,0.351341447347811,0.2186648487157178,1.3891631874328731,1.8033169519842256,2.351281434911911,1.734094711855228,12.0,1.5232822137258433,4.879183811820317,5.547716424244089,1.956805202333596,1.9235428609111624,2.1999997332193924,2.068183489430697,1.4149452591578295,2.219246068323461,3.714702796767591,3.9223611437929664
4.527636794499699,4.390608776566024,0.2942899429720352,0.2637700540671126,1.805563689661444,1.585456883167483,1.7501016412219013,1.2931631001588706,8.0,2.6494455841479567,5.075048803121899,8.062666949878157,1.9173642280494088,1.9186938703221383,2.227920911223733,2.196526787901373,2.520469662999663,2.1096879979745635,3.760487792246007,3.6752097710233658
4.455097068116026,4.24500305664399,0.3151611417160197,0.2828591406730337,1.7212320745198184,1.736372896268032,1.885194100417638,2.165880738329557,9.0,1.4597968371626435,1.4636932574723556,5.209957495401346,1.8888515699413144,1.798254117480697,2.2167708196382483,2.131867111577173,0.671129646955887,2.2610207691432445,3.502795742167981,3.646918949006179
4.634612758681119,4.5404825197257965,0.3386790129406482,0.3051122614148386,1.4866510614846202,1.5129412089342824,1.7175125013749923,1.50879686969536,10.0,2.464425486805065,2.614574188736288,3.994948030721274,1.8452231432483184,1.7322581726315347,2.2553563436139994,2.286441346401145,0.946023934258066,2.0537986165455875,3.7759045871483385,3.63589320009185
4.608352203900603,3.779479803719257,0.3206874783816433,0.2494313357719138,1.5752005793758177,2.0897857465155107,1.8923545660061667,1.771070607865595,11.0,2.1088316877914384,12.22688309166849,10.670517980584473,1.967986944651044,1.785476404911743,2.255768873177609,2.3139646712606377,0.9948951495600344,2.032690832825706,3.75736224835196,3.724825327773417
4.184308913296361,4.178443306159995,0.2883029991718664,0.2484122636191641,1.7397592448859525,1.7724153149567965,2.003220291394665,1.5000677497105073,6.0,4.310128447304173,4.81713133670524,6.933241710125141,1.9247142665949732,1.9193262132633453,1.9146008086423143,1.982006172954355,1.43204847415213,2.231513079184381,3.472331556998588,3.3692551396153605
4.27977179844069,4.365306355706489,0.341728923140471,0.251927940452592,1.4566968608409407,1.7570674447104715,1.8764389905072896,1.5819781944508944,11.0,1.0243267633470334,3.497959414114744,3.651887130102221,1.9652755111107811,1.639608047387136,2.2807189596243878,2.3007988503513235,1.6195653254588973,2.1020097091126857,3.6663201391523295,3.8263161454988
4.617022973227607,4.552835647890877,0.3584831790729245,0.3186702163449317,1.5268686612416014,1.7672423332282945,1.7671273946053128,1.955684829947102,14.0,1.2971018759658062,1.1693641829095975,1.1595571592621152,1.912233531581493,1.8689429758204,2.295105741632139,2.2847381081006373,0.5847254689289582,2.151935063465509,3.6895242052260255,3.936851528488067
4.2060810911139646,4.488368041704584,0.3309424395548838,0.3060572893960266,1.7111047384814786,1.572077604672546,1.7968406565503694,1.5787014726118462,5.0,2.5925189926451035,2.326965328750548,10.399560092999163,1.8963206204148355,1.5853514951619423,2.1161808054541345,2.246784935911124,0.75187495964797,2.034247165826308,3.839364526855405,3.854636973342074
4.202117275716639,4.393468395953593,0.3164426346833306,0.3214623649156968,1.559752980627548,1.418953202290131,1.549546952902991,1.5451826856131563,11.0,1.103438212660064,1.100490535222952,1.5083690794229534,1.6872537614580163,1.962846499382406,2.26638774455569,2.1237093994344334,0.7121526516820007,2.2716374083848425,3.3875129258473438,3.6282318106487073
4.565028076420346,4.489920793418203,0.3284513767817905,0.2954114221864684,1.5137496479036654,1.6142802006365218,1.7614363894780822,1.4915417979144938,11.0,1.617487311249561,2.4911014791834862,2.829892736898848,1.8878818169889784,1.9158220996794908,2.153707418040544,1.963127993404292,2.2296818899809345,2.2184040541914527,3.604881522991888,3.856173971172548
4.355899957037975,4.419179932464038,0.3215955461009382,0.3068918374957801,1.6786989908259633,1.7131865907757768,1.7483554617570465,1.2977115160635448,6.0,2.6406510036541344,3.814761210031548,4.604641719989786,1.7944250609573722,1.86535159394058,2.161665906977839,2.106790947583059,3.089961949939384,2.060431319750145,3.7542474414631286,3.912770545771094
4.540652198738808,4.374215567978747,0.2966873469781694,0.2610610951478278,1.6545155972136698,1.7097684439561824,1.9756049399085425,1.585021847387166,10.0,1.6673730879896973,1.7479202500411135,2.687418581146659,1.9231602037485165,1.9750922199855132,2.191126516400829,2.083179381614152,1.178172954819991,2.2090581064757853,3.710138717335529,3.856223447207346
4.462057939024665,4.59375769362139,0.3167177901739744,0.2956298548266053,1.6850954861194432,1.6998366372848277,1.7837066541503648,1.6708727730904551,8.0,3.455533919662813,2.1226614418808123,3.3632650830388475,1.8585829432590528,1.9862665605965677,2.2476491767718056,2.152518447471627,1.4378364570046216,2.1096251082977995,4.040740210129357,4.057386892593884
4.734897180877078,4.333158321745282,0.3496426237989536,0.2837252673278739,1.491127397829361,1.6844875060416125,1.781980943622409,1.5271275282319825,12.0,1.0011603482534777,1.9128740912982785,4.185541023031231,1.9307676060396848,1.5985753987516107,2.178633251225345,2.122803092370106,0.9478521687258072,2.3046573396676537,3.9094591499553744,3.526190822122103
4.5189617568721,4.387034099408923,0.3036830581133871,0.2616242716649739,1.6295428863962955,1.593368788776621,1.8716367418508943,1.5628657717220418,9.0,1.9573115543234103,3.757446919498275,9.54014825553796,1.8440366210237815,1.8651878365268928,2.2646287457694205,2.061327541992439,1.1173286464968677,2.226148558705365,3.6017833446582235,3.589646265336705
4.657432365405183,4.46894903815322,0.3534903965260488,0.3016119422004666,1.445013104981639,1.4864398923391922,1.7257532693103763,1.4842670948607952,14.0,0.8888817807358793,4.002803145694813,5.107097429749288,1.9425720536717732,1.833229376251741,2.0968103280195725,2.067616806817319,2.015528329440748,2.131803426513817,3.687396799508529,3.79878996480408
4.272647385900104,4.308950136916343,0.3206188215330179,0.2821837961873704,1.40449355023111,1.7524364040467717,1.9202929642452384,1.6858104312370843,11.0,1.025955235907507,5.434806945004664,3.936275665345754,1.931594931590595,1.9536573081799544,2.1156985208603034,2.2871514270254467,2.377919417069056,2.260102950671787,3.334536831865769,3.661540650181773
4.213752699712861,4.006890983301598,0.2766238075731473,0.2451145548150401,1.8727578282042376,2.1696552294380576,1.9839779417738452,1.7586457922853658,6.0,3.818562467283055,4.492036192426556,6.506739224101535,1.899717159800144,1.7703881262701204,2.234998823608792,2.013025242930591,0.7779032479416434,2.2220091408646025,3.571535750022717,3.614422035507221
4.461727891422001,4.481170731099129,0.3301681231364524,0.288861953225712,1.5322828056206053,1.62189512152467,1.6368903679416749,1.669193104672319,12.0,2.3848076223478025,2.755817621831961,4.0319864442062325,1.8825132526577308,1.7662749574659442,2.280971359369002,2.275402545446057,1.976051748657492,2.1071056326975928,3.679190864552336,3.6290639965942537
4.605228791762629,4.277949106846006,0.3322961978063922,0.2697473378164759,1.5992899766977855,1.808933708938986,1.8485572969234343,1.8179649641672115,11.0,1.1415518135297136,2.390669962583241,2.7335508281238527,1.9325946504761675,1.9686199917912404,2.2827144759153524,2.225469145234414,2.342010338703537,1.9475687836679831,3.701511889610976,3.970213429664507
4.586766805706827,4.407480100742775,0.3337421878592717,0.2795326636494757,1.5226066796555555,1.507022544419362,1.6996291775428185,1.4426052538474905,12.0,1.4715885363638574,2.14480669648738,4.6579911794722015,1.9322650657304823,1.972486072178938,2.0949125373064006,2.279723910635389,1.7722644977552882,2.10520593152735,3.7095109289479393,3.5145287256557105
4.727147742700262,4.548826633122909,0.349468176070353,0.3094891186565078,1.4829357226932918,1.4535550707891225,1.6275691316296383,1.410155081717971,12.0,1.269700730678861,2.0704545644319348,1.7425247597619462,1.892967533821868,1.9085670843817708,2.282097710690885,2.0556407882977963,1.5544831353755406,2.20285519481788,3.92426377004704,3.6504969416277806
4.534647392163163,4.52925063555577,0.3286605467045516,0.2737429961742599,1.5407485672941197,1.525104154278586,1.7723541162262706,1.4696818001815204,11.0,1.8716797259818567,2.7483148274393683,7.61408948130101,1.9624080453916704,1.8591654684006889,2.2186556856057598,1.6178689624223777,2.303640780050488,1.852091323292667,3.5639535472619026,3.670655518755385
4.258568337792135,4.05841402618615,0.3154419194635324,0.2984572856735579,1.6583134532414858,1.9495464884943583,1.8068321483605496,1.6271787129992024,8.0,2.238908289485325,5.372991799981554,3.1576992629616347,1.5560229947138495,1.800730499257185,2.223818167855386,2.320851357938866,0.7667942742288112,2.0379444355152465,3.9065423002845567,3.71985016228121
4.525172755797758,4.56836157267143,0.316848978289767,0.2892564510759268,1.7025089391038373,1.5742588961065571,1.7960034116023609,1.7947175963530662,9.0,1.931963306582239,2.6988786277644654,4.396429759280222,1.9283149395278327,1.8426134088557469,2.2065749790557008,2.191818241909292,0.8594858816382925,2.2212116705857,3.802602931532806,3.851091466482844
4.487585412667989,4.450168296172522,0.3195725306554025,0.2609664184801205,1.6171600416638323,1.600599373501003,1.992318110151713,1.6105636365025473,9.0,1.7241928925162275,4.473839368073661,8.632811059033681,1.8270136163815256,1.9210323761293275,2.22671722018148,2.085618931154793,1.44820496990117,2.238942672318027,3.6291474680572393,3.582342463350514
4.7177284663097145,4.536367026388343,0.3530559185837122,0.3063175118300934,1.5103969316864307,1.5086912663772016,1.674956451840941,1.87104130532176,13.0,0.9306922943813238,0.7695743651916993,1.878528511432569,1.8865643699566197,1.6245140789598875,2.2418609695443066,2.264303019760192,1.0254474247920404,2.2615720421483503,3.846845381943447,3.841524353740251
4.185748934938726,4.213110006985427,0.2993712678721112,0.227720176316869,1.5437603913358162,1.8197982061165556,2.0469653809173454,1.488162278170985,9.0,2.310758628719097,5.035864684131911,10.800322190654889,1.441915616477684,1.8362468351088364,2.1829741817184765,2.1545768722747822,1.5149317132462627,2.069341924356561,3.3053502722695134,3.9440827602721664
4.456004998354655,4.389072839641286,0.3276923036446104,0.2811597017971572,1.633543317643558,1.6995048274139213,1.872276269705504,1.5807905126290245,7.0,2.578605098110881,4.256796283982579,6.144450376600864,1.9659644317509977,1.8570420569687265,2.291102663171804,2.2807739750557383,1.117500279184223,2.248512167679042,3.8034525273698847,3.80653562190612
