mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
individual,P10,P10,valence,multimodal,svm,20,20,3,P10,120,96,24,50,70,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P10,P10,valence,multimodal,svm,20,20,4,P10,120,96,24,50,70,0.5,0.5,0.5833333333333334,0.5,0.5384615384615384,5,5,7,7
individual,P10,P10,valence,multimodal,svm,20,20,5,P10,120,96,24,50,70,0.6928571428571428,0.7083333333333334,0.7333333333333333,0.7857142857142857,0.7586206896551724,6,4,3,11
individual,P10,P10,valence,multimodal,gnb,all,all,1,P10,120,96,24,50,70,0.3,0.3333333333333333,0.4375,0.5,0.4666666666666667,1,9,7,7
individual,P10,P10,valence,multimodal,gnb,all,all,2,P10,120,96,24,50,70,0.44285714285714284,0.5,0.55,0.7857142857142857,0.6470588235294118,1,9,3,11
individual,P10,P10,valence,multimodal,gnb,all,all,3,P10,120,96,24,50,70,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P10,P10,valence,multimodal,gnb,all,all,4,P10,120,96,24,50,70,0.4642857142857143,0.4583333333333333,0.5454545454545454,0.42857142857142855,0.48,5,5,8,6
individual,P10,P10,valence,multimodal,gnb,all,all,5,P10,120,96,24,50,70,0.5428571428571428,0.5833333333333334,0.6111111111111112,0.7857142857142857,0.6875,3,7,3,11
individual,P10,P10,valence,multimodal,gnb,5,5,1,P10,120,96,24,50,70,0.5142857142857143,0.5833333333333334,0.5909090909090909,0.9285714285714286,0.7222222222222222,1,9,1,13
individual,P10,P10,valence,multimodal,gnb,5,5,2,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P10,P10,valence,multimodal,gnb,5,5,3,P10,120,96,24,50,70,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P10,P10,valence,multimodal,gnb,5,5,4,P10,120,96,24,50,70,0.34285714285714286,0.3333333333333333,0.4,0.2857142857142857,0.3333333333333333,4,6,10,4
individual,P10,P10,valence,multimodal,gnb,5,5,5,P10,120,96,24,50,70,0.5785714285714285,0.625,0.631578947368421,0.8571428571428571,0.7272727272727273,3,7,2,12
individual,P10,P10,valence,multimodal,gnb,10,10,1,P10,120,96,24,50,70,0.3142857142857143,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,2,8,8,6
individual,P10,P10,valence,multimodal,gnb,10,10,2,P10,120,96,24,50,70,0.3857142857142857,0.4166666666666667,0.5,0.5714285714285714,0.5333333333333333,2,8,6,8
individual,P10,P10,valence,multimodal,gnb,10,10,3,P10,120,96,24,50,70,0.47857142857142854,0.5416666666666666,0.5714285714285714,0.8571428571428571,0.6857142857142857,1,9,2,12
individual,P10,P10,valence,multimodal,gnb,10,10,4,P10,120,96,24,50,70,0.36428571428571427,0.375,0.46153846153846156,0.42857142857142855,0.4444444444444444,3,7,8,6
individual,P10,P10,valence,multimodal,gnb,10,10,5,P10,120,96,24,50,70,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P10,P10,valence,multimodal,gnb,20,20,1,P10,120,96,24,50,70,0.24285714285714285,0.25,0.3333333333333333,0.2857142857142857,0.3076923076923077,2,8,10,4
individual,P10,P10,valence,multimodal,gnb,20,20,2,P10,120,96,24,50,70,0.3857142857142857,0.4166666666666667,0.5,0.5714285714285714,0.5333333333333333,2,8,6,8
individual,P10,P10,valence,multimodal,gnb,20,20,3,P10,120,96,24,50,70,0.42857142857142855,0.5,0.5454545454545454,0.8571428571428571,0.6666666666666666,0,10,2,12
individual,P10,P10,valence,multimodal,gnb,20,20,4,P10,120,96,24,50,70,0.4642857142857143,0.4583333333333333,0.5454545454545454,0.42857142857142855,0.48,5,5,8,6
individual,P10,P10,valence,multimodal,gnb,20,20,5,P10,120,96,24,50,70,0.6428571428571428,0.6666666666666666,0.6875,0.7857142857142857,0.7333333333333333,5,5,3,11
