mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_rmse
general,COHORT,P04,arousal,eeg,knn,all,all,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8455872820932153
general,COHORT,P05,arousal,eeg,knn,all,all,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8380168728677986
general,COHORT,P06,arousal,eeg,knn,all,all,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.839931451132485
general,COHORT,P07,arousal,eeg,knn,all,all,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8305228293108953
general,COHORT,P08,arousal,eeg,knn,all,all,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8644856006704251
general,COHORT,P09,arousal,eeg,knn,all,all,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.829010921277557
general,COHORT,P10,arousal,eeg,knn,all,all,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8605051080696406
general,COHORT,P11,arousal,eeg,knn,all,all,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8603732542396876
general,COHORT,P12,arousal,eeg,knn,all,all,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8575875264227797
general,COHORT,P13,arousal,eeg,knn,all,all,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8564512528761763
general,COHORT,P14,arousal,eeg,knn,all,all,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.819937636064837
general,COHORT,P15,arousal,eeg,knn,all,all,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8497470644638976
general,COHORT,P16,arousal,eeg,knn,all,all,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.855110382658287
general,COHORT,P17,arousal,eeg,knn,all,all,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8743515395129613
general,COHORT,P18,arousal,eeg,knn,all,all,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.862833142799231
general,COHORT,P19,arousal,eeg,knn,all,all,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8532062581415114
general,COHORT,P20,arousal,eeg,knn,all,all,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.863973908856765
general,COHORT,P21,arousal,eeg,knn,all,all,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8322315388310315
general,COHORT,P22,arousal,eeg,knn,all,all,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8316675660548323
general,COHORT,P23,arousal,eeg,knn,all,all,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8501592615843947
general,COHORT,P24,arousal,eeg,knn,all,all,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.84593514350481
general,COHORT,P25,arousal,eeg,knn,all,all,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8575540103889279
general,COHORT,P26,arousal,eeg,knn,all,all,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8418354802130348
general,COHORT,P27,arousal,eeg,knn,all,all,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.85312630220057
general,COHORT,P28,arousal,eeg,knn,all,all,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8568558424257007
general,COHORT,P29,arousal,eeg,knn,all,all,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8574225009479934
general,COHORT,P30,arousal,eeg,knn,all,all,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.846744076873892
general,COHORT,P31,arousal,eeg,knn,all,all,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.842508624020421
general,COHORT,P32,arousal,eeg,knn,all,all,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8710394588183064
general,COHORT,P33,arousal,eeg,knn,all,all,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.857897954307536
general,COHORT,P34,arousal,eeg,knn,all,all,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.861466702084623
general,COHORT,P35,arousal,eeg,knn,all,all,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8525107303513333
general,COHORT,P36,arousal,eeg,knn,all,all,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8512131227325295
general,COHORT,P37,arousal,eeg,knn,all,all,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8664432495505188
general,COHORT,P38,arousal,eeg,knn,all,all,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8621125904608664
general,COHORT,P39,arousal,eeg,knn,all,all,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8299800673147235
general,COHORT,P40,arousal,eeg,knn,all,all,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8517956526327009
general,COHORT,P41,arousal,eeg,knn,all,all,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8313130458589952
general,COHORT,P42,arousal,eeg,knn,all,all,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.869730551883001
general,COHORT,P43,arousal,eeg,knn,all,all,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8720413735381183
general,COHORT,P44,arousal,eeg,knn,all,all,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8420734768837785
general,COHORT,P45,arousal,eeg,knn,all,all,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.853575233769698
general,COHORT,P46,arousal,eeg,knn,all,all,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8523024536220802
general,COHORT,P01,arousal,eeg,knn,5,5,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8479884234047042
general,COHORT,P02,arousal,eeg,knn,5,5,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.851426080979588
general,COHORT,P03,arousal,eeg,knn,5,5,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8281029654026866
general,COHORT,P04,arousal,eeg,knn,5,5,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8422630777196105
general,COHORT,P05,arousal,eeg,knn,5,5,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.840846655428028
general,COHORT,P06,arousal,eeg,knn,5,5,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8418952118700282
general,COHORT,P07,arousal,eeg,knn,5,5,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.833828872784693
general,COHORT,P08,arousal,eeg,knn,5,5,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8683404789732005
general,COHORT,P09,arousal,eeg,knn,5,5,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.850299791506023
general,COHORT,P10,arousal,eeg,knn,5,5,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.849579618439148
general,COHORT,P11,arousal,eeg,knn,5,5,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8323082467537137
general,COHORT,P12,arousal,eeg,knn,5,5,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.845741581213001
general,COHORT,P13,arousal,eeg,knn,5,5,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.862964663917778
general,COHORT,P14,arousal,eeg,knn,5,5,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8234338227756033
general,COHORT,P15,arousal,eeg,knn,5,5,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8598647306836853
general,COHORT,P16,arousal,eeg,knn,5,5,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8571437313441461
general,COHORT,P17,arousal,eeg,knn,5,5,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8687886400683624
general,COHORT,P18,arousal,eeg,knn,5,5,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8388099912084237
general,COHORT,P19,arousal,eeg,knn,5,5,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8615019423004564
general,COHORT,P20,arousal,eeg,knn,5,5,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8623581625882355
general,COHORT,P21,arousal,eeg,knn,5,5,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.813760735088835
general,COHORT,P22,arousal,eeg,knn,5,5,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.836864336479001
general,COHORT,P23,arousal,eeg,knn,5,5,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.850630429869959
general,COHORT,P24,arousal,eeg,knn,5,5,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8418142166738427
general,COHORT,P25,arousal,eeg,knn,5,5,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8737745228786764
general,COHORT,P26,arousal,eeg,knn,5,5,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8321647964435297
general,COHORT,P27,arousal,eeg,knn,5,5,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.860732072075215
general,COHORT,P28,arousal,eeg,knn,5,5,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8616421445711318
general,COHORT,P29,arousal,eeg,knn,5,5,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8526152246805943
general,COHORT,P30,arousal,eeg,knn,5,5,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8582228237294374
general,COHORT,P31,arousal,eeg,knn,5,5,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8486147238738107
general,COHORT,P32,arousal,eeg,knn,5,5,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8696206823601975
general,COHORT,P33,arousal,eeg,knn,5,5,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8445976512303233
general,COHORT,P34,arousal,eeg,knn,5,5,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8503603570769058
general,COHORT,P35,arousal,eeg,knn,5,5,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.837492891390998
general,COHORT,P36,arousal,eeg,knn,5,5,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8452601183113218
general,COHORT,P37,arousal,eeg,knn,5,5,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8519815328588982
general,COHORT,P38,arousal,eeg,knn,5,5,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.841549950713849
general,COHORT,P39,arousal,eeg,knn,5,5,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8240064771984457
general,COHORT,P40,arousal,eeg,knn,5,5,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8518234013635435
general,COHORT,P41,arousal,eeg,knn,5,5,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8406247772002875
general,COHORT,P42,arousal,eeg,knn,5,5,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.862878293688808
general,COHORT,P43,arousal,eeg,knn,5,5,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8694733041736193
general,COHORT,P44,arousal,eeg,knn,5,5,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8282002844950884
general,COHORT,P45,arousal,eeg,knn,5,5,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.853059759842163
general,COHORT,P46,arousal,eeg,knn,5,5,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8673943590743716
general,COHORT,P01,arousal,eeg,knn,10,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8614668847945661
general,COHORT,P02,arousal,eeg,knn,10,10,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8423469879517156
general,COHORT,P03,arousal,eeg,knn,10,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.826554929512764
general,COHORT,P04,arousal,eeg,knn,10,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.838866148799303
general,COHORT,P05,arousal,eeg,knn,10,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8379796858627349
general,COHORT,P06,arousal,eeg,knn,10,10,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8390224218141107
general,COHORT,P07,arousal,eeg,knn,10,10,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8149382259648852
general,COHORT,P08,arousal,eeg,knn,10,10,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8644728348344297
general,COHORT,P09,arousal,eeg,knn,10,10,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8246660241883936
general,COHORT,P10,arousal,eeg,knn,10,10,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8528540467133165
general,COHORT,P11,arousal,eeg,knn,10,10,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8286914256217366
general,COHORT,P12,arousal,eeg,knn,10,10,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.857559769770652
general,COHORT,P13,arousal,eeg,knn,10,10,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8605213354994192
general,COHORT,P14,arousal,eeg,knn,10,10,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.833341738390467
general,COHORT,P15,arousal,eeg,knn,10,10,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8540657830339184
general,COHORT,P16,arousal,eeg,knn,10,10,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.845197667951533
general,COHORT,P17,arousal,eeg,knn,10,10,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8727938090179674
general,COHORT,P18,arousal,eeg,knn,10,10,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8528439975020645
general,COHORT,P19,arousal,eeg,knn,10,10,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8584017001246245
general,COHORT,P20,arousal,eeg,knn,10,10,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.86084103785412
general,COHORT,P21,arousal,eeg,knn,10,10,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8308158030707489
general,COHORT,P22,arousal,eeg,knn,10,10,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.837990613748346
general,COHORT,P23,arousal,eeg,knn,10,10,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8710809099583046
general,COHORT,P24,arousal,eeg,knn,10,10,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.844939610226462
general,COHORT,P25,arousal,eeg,knn,10,10,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.857687313549723
general,COHORT,P26,arousal,eeg,knn,10,10,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8454897717638752
general,COHORT,P27,arousal,eeg,knn,10,10,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8552206802336382
general,COHORT,P28,arousal,eeg,knn,10,10,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.846535847152822
general,COHORT,P29,arousal,eeg,knn,10,10,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.853708825212117
general,COHORT,P30,arousal,eeg,knn,10,10,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.832837889085323
general,COHORT,P31,arousal,eeg,knn,10,10,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8425563988041613
general,COHORT,P32,arousal,eeg,knn,10,10,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8670722972775657
general,COHORT,P33,arousal,eeg,knn,10,10,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8612762434661327
general,COHORT,P34,arousal,eeg,knn,10,10,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8453274162799373
general,COHORT,P35,arousal,eeg,knn,10,10,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8374552728929956
general,COHORT,P36,arousal,eeg,knn,10,10,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8462422088902293
general,COHORT,P37,arousal,eeg,knn,10,10,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8545118964323066
general,COHORT,P38,arousal,eeg,knn,10,10,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8688984610679011
general,COHORT,P39,arousal,eeg,knn,10,10,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8412474540604638
general,COHORT,P40,arousal,eeg,knn,10,10,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8430932486016463
general,COHORT,P41,arousal,eeg,knn,10,10,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8446635174719752
general,COHORT,P42,arousal,eeg,knn,10,10,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8660902469658214
general,COHORT,P43,arousal,eeg,knn,10,10,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8773031975222811
general,COHORT,P44,arousal,eeg,knn,10,10,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8325458132755095
general,COHORT,P45,arousal,eeg,knn,10,10,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8655758287964481
general,COHORT,P46,arousal,eeg,knn,10,10,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8694283013841997
general,COHORT,P01,arousal,eeg,knn,20,20,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.834139371253508
general,COHORT,P02,arousal,eeg,knn,20,20,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8357889692601284
general,COHORT,P03,arousal,eeg,knn,20,20,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.808926770474341
general,COHORT,P04,arousal,eeg,knn,20,20,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.829918371354586
general,COHORT,P05,arousal,eeg,knn,20,20,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8323048831711812
general,COHORT,P06,arousal,eeg,knn,20,20,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8297987414115848
general,COHORT,P07,arousal,eeg,knn,20,20,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.815727117437265
general,COHORT,P08,arousal,eeg,knn,20,20,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8338705953649033
general,COHORT,P09,arousal,eeg,knn,20,20,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8130597697886817
general,COHORT,P10,arousal,eeg,knn,20,20,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8516858894703083
general,COHORT,P11,arousal,eeg,knn,20,20,11,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.829828355850616
general,COHORT,P12,arousal,eeg,knn,20,20,12,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.844117639217388
general,COHORT,P13,arousal,eeg,knn,20,20,13,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8439754455177648
general,COHORT,P14,arousal,eeg,knn,20,20,14,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8177894658779437
general,COHORT,P15,arousal,eeg,knn,20,20,15,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8433549808353191
general,COHORT,P16,arousal,eeg,knn,20,20,16,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8571005415462636
general,COHORT,P17,arousal,eeg,knn,20,20,17,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8649067511485717
general,COHORT,P18,arousal,eeg,knn,20,20,18,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.853838238823982
general,COHORT,P19,arousal,eeg,knn,20,20,19,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8369727970301715
general,COHORT,P20,arousal,eeg,knn,20,20,20,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8518629975779866
general,COHORT,P21,arousal,eeg,knn,20,20,21,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8306721733972566
general,COHORT,P22,arousal,eeg,knn,20,20,22,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8173930405407386
general,COHORT,P23,arousal,eeg,knn,20,20,23,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.84023313333875
general,COHORT,P24,arousal,eeg,knn,20,20,24,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8281847423560627
general,COHORT,P25,arousal,eeg,knn,20,20,25,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8437661055831616
general,COHORT,P26,arousal,eeg,knn,20,20,26,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8169792008766024
general,COHORT,P27,arousal,eeg,knn,20,20,27,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.827598091252431
general,COHORT,P28,arousal,eeg,knn,20,20,28,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8335494374566736
general,COHORT,P29,arousal,eeg,knn,20,20,29,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8336355489122795
general,COHORT,P30,arousal,eeg,knn,20,20,30,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8145863072590056
general,COHORT,P31,arousal,eeg,knn,20,20,31,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8145710623916433
general,COHORT,P32,arousal,eeg,knn,20,20,32,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8504860990312988
general,COHORT,P33,arousal,eeg,knn,20,20,33,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8312063614101217
general,COHORT,P34,arousal,eeg,knn,20,20,34,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8387649884468413
general,COHORT,P35,arousal,eeg,knn,20,20,35,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8345142633798264
general,COHORT,P36,arousal,eeg,knn,20,20,36,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.821779493794099
general,COHORT,P37,arousal,eeg,knn,20,20,37,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.83590277633605
general,COHORT,P38,arousal,eeg,knn,20,20,38,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8313689610491815
general,COHORT,P39,arousal,eeg,knn,20,20,39,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8125936385724795
general,COHORT,P40,arousal,eeg,knn,20,20,40,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.849235793515089
general,COHORT,P41,arousal,eeg,knn,20,20,41,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.816918494433151
general,COHORT,P42,arousal,eeg,knn,20,20,42,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8624262777696003
general,COHORT,P43,arousal,eeg,knn,20,20,43,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.881835959738341
general,COHORT,P44,arousal,eeg,knn,20,20,44,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8339449849703553
general,COHORT,P45,arousal,eeg,knn,20,20,45,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8542493346175353
general,COHORT,P46,arousal,eeg,knn,20,20,46,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8523401232797565
general,COHORT,P01,arousal,eeg,svr,all,all,1,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7455495195932342
general,COHORT,P02,arousal,eeg,svr,all,all,2,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7492344341636639
general,COHORT,P03,arousal,eeg,svr,all,all,3,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7325248531745512
general,COHORT,P04,arousal,eeg,svr,all,all,4,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7415993784117867
general,COHORT,P05,arousal,eeg,svr,all,all,5,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7471676476036209
general,COHORT,P06,arousal,eeg,svr,all,all,6,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7487324449182438
general,COHORT,P07,arousal,eeg,svr,all,all,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7201743623622892
general,COHORT,P08,arousal,eeg,svr,all,all,8,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7539223305184337
general,COHORT,P09,arousal,eeg,svr,all,all,9,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7407823329952543
