participant,target,label_condition,total_original_trials,n_trials,n_low,n_high,n_dropped_midpoint,retained_fraction,class_balance_high_fraction,status,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,svm,10,10,5,0.5936363636363635,0.04289136768031072,0.5957142857142858,0.0420667863340148,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6699633699633699, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5934676434676435, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5926739926739927, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.544017094017094, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6159951159951159, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,svm,15,15,5,0.5809090909090908,0.13178369454815092,0.5790476190476189,0.1362137842192848,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6512820512820512, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5329059829059829, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6495726495726496, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5205128205128206, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5656288156288157, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,svm,20,20,5,0.6045454545454545,0.08217095664346667,0.6066666666666667,0.0783966309609778,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.646947496947497, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5507936507936507, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6269230769230769, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5567155067155067, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5615384615384615, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,svm,30,30,5,0.5963636363636363,0.08881217994050773,0.5976190476190476,0.08921425711997713,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6274725274725275, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.601037851037851, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.601037851037851, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6121489621489622, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5732600732600733, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,svm,all,all,5,0.6172727272727273,0.10497540050289786,0.6166666666666667,0.1055167609817159,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6617216117216118, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6454212454212455, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6606837606837607, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5780219780219781, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5843711843711844, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,3,3,5,0.5154545454545454,0.10541535321866012,0.52,0.10546947199929241,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6555555555555556, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5497557997557997, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5653235653235653, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5556776556776557, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6108669108669108, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,5,5,5,0.5209090909090909,0.022006760794382213,0.5285714285714287,0.023328473740792156,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6689255189255189, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6137362637362638, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6223443223443224, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5550061050061049, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5637973137973138, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""distance""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,8,8,5,0.5636363636363637,0.06091587479182164,0.5676190476190477,0.05764855600160594,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6931013431013432, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5780219780219781, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6463980463980464, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.565995115995116, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5314407814407814, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,10,10,5,0.5545454545454545,0.07951298038425407,0.5585714285714285,0.07783347536003592,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6827838827838827, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5403540903540903, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6114774114774114, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6366300366300366, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5537240537240538, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,15,15,5,0.5481818181818181,0.04640817824763717,0.5485714285714286,0.043685123585446524,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6358363858363858, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5565934065934065, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6028693528693528, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5957875457875458, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5614163614163614, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,20,20,5,0.5336363636363636,0.017391933154280906,0.5385714285714286,0.019307747554965022,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6572649572649573, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5645299145299145, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6095238095238095, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5532967032967033, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5648351648351648, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,30,30,5,0.62,0.04917501213199462,0.6247619047619047,0.04803626747778474,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6152625152625153, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5993284493284493, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5973748473748474, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5798534798534799, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6176434676434677, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,knn,all,all,5,0.55,0.14865790780755325,0.5561904761904761,0.14822915396833308,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6232600732600733, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5870573870573871, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5506715506715506, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5609279609279609, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6108669108669108, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,3,3,5,0.5845454545454545,0.07818181818181819,0.5866666666666667,0.08205965420395436,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6948107448107447, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5551282051282052, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6001221001221001, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5156288156288156, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6373015873015874, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,5,5,5,0.5663636363636364,0.08418790474756527,0.5676190476190477,0.08337549953614967,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6844932844932844, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6173992673992674, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5659951159951161, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5310744810744811, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5742368742368742, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,8,8,5,0.5645454545454546,0.038181818181818185,0.5676190476190477,0.03884967248451644,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6733821733821733, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5347374847374847, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5413919413919414, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5192918192918192, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5647130647130646, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,10,10,5,0.5854545454545456,0.06333695799400128,0.5861904761904763,0.06640083052782232,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6733821733821733, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5577533577533578, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5772283272283272, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5336996336996337, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6006715506715508, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,15,15,5,0.5963636363636363,0.11161474472339855,0.5976190476190476,0.11177804375529049,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6385836385836385, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5567155067155067, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6266788766788767, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.49523809523809526, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5553113553113552, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,20,20,5,0.6436363636363637,0.11414793938620048,0.6461904761904762,0.11248179494927761,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.612942612942613, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5458485958485958, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5747252747252748, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5565934065934065, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5084859584859585, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,30,30,5,0.6172727272727273,0.09286086633166724,0.6166666666666667,0.09172076325837249,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6384615384615385, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6043345543345544, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5880952380952381, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6001221001221001, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5409035409035409, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,logreg,all,all,5,0.6263636363636363,0.1033888591597137,0.6266666666666667,0.10282186343821546,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7093406593406594, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5815628815628816, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.665018315018315, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5559218559218558, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5665445665445665, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,gnb,3,3,5,0.5536363636363636,0.11647012173170573,0.5585714285714285,0.11925315590265848,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7048840048840049, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5073870573870574, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6119047619047618, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5165445665445666, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6065323565323565, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,gnb,5,5,5,0.5536363636363636,0.060398128152265786,0.5585714285714285,0.057766438796650485,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7184981684981685, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5567155067155068, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5634920634920634, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5046398046398046, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5853479853479854, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,gnb,8,8,5,0.6036363636363637,0.09196657675302165,0.6071428571428571,0.0884484553381272,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6948107448107449, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.46306471306471303, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5158730158730159, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5294871794871795, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5264957264957265, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,gnb,10,10,5,0.6118181818181818,0.08974711947770496,0.6166666666666666,0.08663526380314404,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6948107448107449, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.48778998778998783, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5158730158730159, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5191697191697192, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5384004884004884, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P40,valence,exclude_midpoint,120,104,54,50,16,0.8666666666666667,0.4807692307692308,complete,multimodal,gnb,15,15,5,0.5772727272727274,0.1189832962788829,0.5785714285714285,0.11847481242499742,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6470695970695971, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5474358974358974, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5525030525030525, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4936507936507937, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.4948717948717949, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
