participant,target,modality,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size,absolute_rank
P39,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5782446311858076,0.060736354482320586,"[0.6111111111111112, 0.6666666666666666, 0.5504201680672269, 0.5126050420168067, 0.5504201680672269]",0.6,33,87,120,1
P39,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5467320261437909,0.045400263773512035,"[0.4722222222222222, 0.5555555555555556, 0.5546218487394958, 0.5546218487394958, 0.5966386554621849]",0.6583333333333333,33,87,120,2
P39,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5365079365079366,0.07244611269750113,"[0.5555555555555556, 0.5555555555555556, 0.46638655462184875, 0.46638655462184875, 0.6386554621848739]",0.6166666666666666,33,87,120,3
P39,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6945378151260504,0.07027686874363571,"[0.6554621848739496, 0.6974789915966386, 0.8109243697478992, 0.6813725490196079, 0.6274509803921569]",0.7018115942028985,33,85,118,1
P39,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.684593837535014,0.04589266359970806,"[0.6554621848739496, 0.6848739495798319, 0.7100840336134454, 0.6274509803921569, 0.7450980392156863]",0.7282608695652174,33,85,118,2
P39,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6565826330532213,0.07322633282310158,"[0.6386554621848739, 0.6428571428571428, 0.6974789915966386, 0.75, 0.553921568627451]",0.7634057971014492,33,85,118,3
P40,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.6382539682539683,0.11125897191211047,"[0.788888888888889, 0.5555555555555556, 0.7, 0.5111111111111111, 0.6357142857142857]",0.6416666666666667,46,74,120,1
P40,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.626031746031746,0.08663962599260845,"[0.7555555555555555, 0.5333333333333333, 0.6666666666666666, 0.5888888888888889, 0.5857142857142856]",0.625,46,74,120,2
P40,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.603015873015873,0.04084179729330774,"[0.6555555555555556, 0.6222222222222222, 0.6, 0.5444444444444445, 0.5928571428571429]",0.6083333333333333,46,74,120,3
P40,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5492063492063493,0.1485336066360995,"[0.7555555555555555, 0.38888888888888884, 0.5, 0.6444444444444444, 0.4571428571428572]",0.5833333333333333,46,74,120,1
P40,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.533968253968254,0.16984349501583434,"[0.7555555555555555, 0.43333333333333335, 0.5444444444444445, 0.6222222222222222, 0.3142857142857143]",0.55,46,74,120,2
P40,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.49253968253968256,0.08545227443932142,"[0.6333333333333333, 0.45555555555555555, 0.5, 0.4666666666666667, 0.40714285714285714]",0.5166666666666667,46,74,120,3
P40,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.6029070929070929,0.06809806289692241,"[0.6573426573426573, 0.5419580419580419, 0.548951048951049, 0.5734265734265734, 0.6928571428571428]",0.6083333333333333,54,66,120,1
P40,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5971028971028971,0.07439925380551471,"[0.6258741258741258, 0.5034965034965035, 0.6783216783216783, 0.534965034965035, 0.6428571428571428]",0.6,54,66,120,2
P40,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5397302697302697,0.08527054062651078,"[0.5804195804195804, 0.5279720279720279, 0.548951048951049, 0.40559440559440557, 0.6357142857142857]",0.5416666666666666,54,66,120,3
P40,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.6281418581418581,0.07425702508413287,"[0.5804195804195804, 0.5559440559440559, 0.5874125874125874, 0.7097902097902098, 0.7071428571428571]",0.625,54,66,120,1
P40,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.608011988011988,0.11617514868933397,"[0.4825174825174825, 0.5944055944055944, 0.5104895104895105, 0.7097902097902098, 0.7428571428571429]",0.6083333333333334,54,66,120,2
P40,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5447752247752248,0.10652677946206832,"[0.45104895104895104, 0.548951048951049, 0.42657342657342656, 0.6258741258741258, 0.6714285714285715]",0.5416666666666666,54,66,120,3
P41,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5466333666333666,0.07675527417968801,"[0.6188811188811189, 0.5, 0.6, 0.5785714285714285, 0.4357142857142857]",0.5916666666666667,51,69,120,1
P41,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5113686313686314,0.029702573659417662,"[0.513986013986014, 0.47857142857142854, 0.4928571428571429, 0.5142857142857143, 0.5571428571428572]",0.5583333333333333,51,69,120,2
P41,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5076023976023976,0.08575789649915204,"[0.5594405594405594, 0.5285714285714286, 0.5642857142857143, 0.5285714285714286, 0.35714285714285715]",0.5416666666666667,51,69,120,3
P41,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5764346764346765,0.14465265416377535,"[0.4214285714285715, 0.8, 0.5807692307692307, 0.4807692307692308, 0.5992063492063493]",0.588768115942029,49,68,117,1
P41,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5655433455433455,0.07429923608510855,"[0.4571428571428572, 0.5785714285714285, 0.6461538461538461, 0.5307692307692308, 0.6150793650793651]",0.5902173913043478,49,68,117,2
P41,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5648840048840049,0.1014852593131924,"[0.4214285714285715, 0.6571428571428571, 0.6346153846153846, 0.49615384615384617, 0.6150793650793651]",0.5902173913043478,49,68,117,3
P41,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5535764235764236,0.09738695537712264,"[0.5734265734265734, 0.49650349650349646, 0.5664335664335665, 0.6958041958041958, 0.4357142857142857]",0.5666666666666667,54,66,120,1
P41,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5217082917082917,0.07799713974774032,"[0.458041958041958, 0.48951048951048953, 0.6573426573426573, 0.49650349650349646, 0.5071428571428571]",0.5333333333333333,54,66,120,2
P41,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4858641358641359,0.09037985006011527,"[0.6258741258741258, 0.37412587412587417, 0.4755244755244755, 0.48951048951048953, 0.4642857142857143]",0.4916666666666667,54,66,120,3
P41,valence,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5852447552447553,0.11206536440647033,"[0.6888111888111889, 0.6258741258741258, 0.40384615384615385, 0.5576923076923077, 0.65]",0.5971014492753624,52,65,117,1
P41,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.573076923076923,0.0553127624253577,"[0.5734265734265734, 0.5034965034965035, 0.5961538461538461, 0.5423076923076923, 0.65]",0.5818840579710145,52,65,117,2
P41,valence,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5588811188811189,0.08418539245151302,"[0.6363636363636364, 0.4195804195804196, 0.5807692307692307, 0.6076923076923078, 0.55]",0.5731884057971015,52,65,117,3
P42,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5814285714285715,0.10851502294190253,"[0.47857142857142854, 0.4642857142857143, 0.6214285714285714, 0.6214285714285714, 0.7214285714285715]",0.575,50,70,120,1
P42,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4957142857142857,0.06936299077891554,"[0.45, 0.4928571428571429, 0.47857142857142854, 0.6142857142857143, 0.44285714285714284]",0.5416666666666666,50,70,120,2
P42,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.48571428571428577,0.07354021529276428,"[0.45, 0.37857142857142856, 0.5357142857142857, 0.5, 0.5642857142857143]",0.4833333333333333,50,70,120,3
P42,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5714285714285714,0.05463235193135127,"[0.5714285714285714, 0.5, 0.65, 0.55, 0.5857142857142856]",0.5666666666666667,50,70,120,1
P42,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5471428571428572,0.05816057995949229,"[0.5928571428571429, 0.5, 0.6142857142857143, 0.55, 0.47857142857142854]",0.5416666666666667,50,70,120,2
P42,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.54,0.054304508024994896,"[0.5642857142857143, 0.5357142857142857, 0.5928571428571429, 0.5571428571428572, 0.45]",0.5666666666666667,50,70,120,3
P42,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5993506493506493,0.0751131588654337,"[0.6071428571428572, 0.47857142857142854, 0.5928571428571429, 0.6783216783216783, 0.6398601398601399]",0.5833333333333333,52,68,120,1
P42,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5877922077922079,0.10729505943058983,"[0.6071428571428572, 0.4285714285714286, 0.7214285714285715, 0.6258741258741258, 0.5559440559440559]",0.5833333333333333,52,68,120,2
P42,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5824975024975025,0.0894182671570567,"[0.6071428571428572, 0.5, 0.7214285714285715, 0.5734265734265734, 0.5104895104895105]",0.5833333333333334,52,68,120,3
P42,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.547032967032967,0.14412598786112704,"[0.55, 0.44285714285714284, 0.55, 0.7797202797202798, 0.4125874125874126]",0.5416666666666667,52,68,120,1
P42,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5316483516483517,0.14936765729304496,"[0.6357142857142857, 0.35714285714285715, 0.55, 0.7097902097902098, 0.40559440559440557]",0.525,52,68,120,2
P42,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5187912087912088,0.1742956852570243,"[0.6928571428571428, 0.3214285714285714, 0.4642857142857143, 0.7097902097902098, 0.40559440559440557]",0.5166666666666667,52,68,120,3
P43,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.5584126984126984,0.08318883920335716,"[0.6285714285714286, 0.5, 0.5857142857142856, 0.6333333333333333, 0.4444444444444444]",0.5916666666666667,48,72,120,1
P43,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5474603174603174,0.029660674401403627,"[0.5642857142857143, 0.5785714285714285, 0.55, 0.5444444444444445, 0.5]",0.575,48,72,120,2
P43,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5277777777777779,0.11728053594636653,"[0.5285714285714286, 0.6714285714285715, 0.55, 0.5444444444444445, 0.34444444444444444]",0.5416666666666666,48,72,120,3
P43,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5636507936507936,0.06994580920791153,"[0.6142857142857143, 0.5785714285714285, 0.6142857142857143, 0.5666666666666667, 0.4444444444444444]",0.5833333333333333,48,72,120,1
P43,arousal,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5488888888888889,0.10934048379176665,"[0.47857142857142854, 0.7, 0.6214285714285714, 0.5111111111111111, 0.43333333333333335]",0.575,48,72,120,2
P43,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5342857142857143,0.0987216731922303,"[0.5642857142857143, 0.6785714285714286, 0.5285714285714286, 0.4888888888888889, 0.4111111111111111]",0.5583333333333333,48,72,120,3
P43,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5990277777777778,0.09863262676076515,"[0.5222222222222223, 0.5, 0.5666666666666667, 0.6875, 0.71875]",0.6583333333333333,43,77,120,1
P43,valence,face,svm,face_geometry,all_face,5,primary,10,5,5,0.585,0.10814798959907197,"[0.7555555555555555, 0.5, 0.5444444444444445, 0.625, 0.5]",0.6333333333333333,43,77,120,2
P43,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.545,0.09760267820715715,"[0.6444444444444444, 0.5, 0.4555555555555556, 0.46875, 0.65625]",0.6083333333333333,43,77,120,3
P43,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5418055555555557,0.07551648295260356,"[0.47777777777777775, 0.6555555555555556, 0.5444444444444445, 0.5625, 0.46875]",0.575,43,77,120,1
P43,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5247222222222222,0.11486035536497312,"[0.6444444444444444, 0.6111111111111112, 0.5555555555555556, 0.4375, 0.375]",0.55,43,77,120,2
P43,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5038888888888888,0.08739880612301516,"[0.6333333333333333, 0.5444444444444445, 0.4666666666666667, 0.40625, 0.46875]",0.5333333333333333,43,77,120,3
P44,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.6324975024975025,0.10651696543876715,"[0.465034965034965, 0.6188811188811189, 0.6642857142857144, 0.6571428571428571, 0.7571428571428571]",0.6416666666666666,68,52,120,1
P44,arousal,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.6267532467532467,0.09819880394791633,"[0.458041958041958, 0.6328671328671329, 0.6785714285714286, 0.7071428571428571, 0.6571428571428571]",0.6333333333333333,68,52,120,2
P44,arousal,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.6108791208791209,0.1348390491662956,"[0.4195804195804196, 0.5419580419580419, 0.6428571428571428, 0.6785714285714286, 0.7714285714285715]",0.6166666666666667,68,52,120,3
P44,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.661058941058941,0.09228143371296717,"[0.6118881118881119, 0.7571428571428571, 0.5357142857142857, 0.7428571428571429, 0.6576923076923077]",0.663768115942029,68,51,119,1
P44,arousal,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6444355644355644,0.0641640093260569,"[0.6188811188811189, 0.7571428571428571, 0.6285714285714286, 0.6214285714285714, 0.5961538461538461]",0.6550724637681159,68,51,119,2
P44,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.6386313686313686,0.08622773839687006,"[0.7167832167832169, 0.7071428571428571, 0.5785714285714285, 0.6714285714285715, 0.5192307692307692]",0.6460144927536232,68,51,119,3
P44,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5621848739495798,0.08483858153175047,"[0.5, 0.6134453781512605, 0.592436974789916, 0.6554621848739496, 0.44957983193277307]",0.6166666666666667,36,84,120,1
P44,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5521008403361345,0.06580695823172841,"[0.5, 0.592436974789916, 0.6218487394957983, 0.5798319327731092, 0.46638655462184875]",0.55,36,84,120,2
P44,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.5371848739495798,0.12980150441612787,"[0.375, 0.6974789915966386, 0.6386554621848739, 0.4789915966386554, 0.4957983193277311]",0.5833333333333334,36,84,120,3
P44,valence,multimodal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5465336134453781,0.045562693731765094,"[0.5210084033613445, 0.5, 0.5714285714285714, 0.6134453781512605, 0.5267857142857143]",0.6547101449275362,35,84,119,1
P44,valence,multimodal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5313025210084034,0.04157063528111286,"[0.5798319327731092, 0.4789915966386554, 0.5672268907563025, 0.5126050420168067, 0.5178571428571428]",0.5967391304347827,35,84,119,2
P44,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5095588235294117,0.12245416997714707,"[0.634453781512605, 0.5084033613445378, 0.5084033613445378, 0.5840336134453781, 0.3125]",0.553623188405797,35,84,119,3
P45,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5812787212787213,0.08164065892937146,"[0.534965034965035, 0.4714285714285714, 0.6785714285714286, 0.6357142857142857, 0.5857142857142856]",0.5916666666666667,69,51,120,1
P45,arousal,face,svm,face_geometry,all_face,5,primary,10,5,5,0.502977022977023,0.1266960030692971,"[0.47202797202797203, 0.3357142857142857, 0.65, 0.6071428571428572, 0.45]",0.525,69,51,120,2
P45,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4917982017982018,0.10517034556388202,"[0.5804195804195804, 0.3357142857142857, 0.5285714285714286, 0.5785714285714285, 0.4357142857142857]",0.525,69,51,120,3
P45,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5596503496503497,0.14034518965290657,"[0.7482517482517483, 0.6571428571428571, 0.4, 0.5071428571428571, 0.4857142857142857]",0.575,69,51,120,1
P45,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5356943056943057,0.14058318257857494,"[0.6713286713286714, 0.5357142857142857, 0.3, 0.5785714285714285, 0.5928571428571429]",0.5583333333333333,69,51,120,2
P45,arousal,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5303696303696304,0.09835200984829826,"[0.5804195804195804, 0.6214285714285714, 0.36428571428571427, 0.5428571428571428, 0.5428571428571428]",0.55,69,51,120,3
P45,valence,face,svm,face_geometry,all_face,all,primary,10,all,5,0.5797222222222222,0.08050375489670734,"[0.7, 0.5111111111111111, 0.59375, 0.5, 0.59375]",0.6166666666666667,42,78,120,1
P45,valence,face,logreg,face_geometry,all_face,all,primary,10,all,5,0.5308333333333334,0.11412640375456776,"[0.5444444444444445, 0.4222222222222222, 0.46875, 0.5, 0.71875]",0.525,42,78,120,2
P45,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5259722222222223,0.0824835140654943,"[0.48888888888888893, 0.4222222222222222, 0.5, 0.59375, 0.625]",0.5916666666666667,42,78,120,3
P45,valence,multimodal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5256944444444445,0.08142490670611033,"[0.6222222222222222, 0.6, 0.46875, 0.5, 0.4375]",0.5916666666666666,42,78,120,1
P45,valence,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.49819444444444444,0.028108276921246546,"[0.5111111111111111, 0.5111111111111111, 0.46875, 0.53125, 0.46875]",0.5166666666666666,42,78,120,2
P45,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.48875,0.07426725388756474,"[0.5, 0.6, 0.40625, 0.5, 0.4375]",0.5416666666666666,42,78,120,3
P46,arousal,face,svm,face_geometry,all_face,all,primary,10,all,5,0.46531279178338003,0.12617826452452202,"[0.5555555555555556, 0.25, 0.46638655462184875, 0.5546218487394958, 0.5]",0.5916666666666666,33,87,120,1
P46,arousal,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.4534080298786181,0.05658602264640593,"[0.5, 0.3888888888888889, 0.4831932773109243, 0.5, 0.39495798319327735]",0.6333333333333334,33,87,120,2
P46,arousal,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.4325863678804855,0.07253270494200095,"[0.5555555555555556, 0.3888888888888889, 0.4411764705882353, 0.38235294117647056, 0.39495798319327735]",0.5833333333333333,33,87,120,3
P46,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6009803921568627,0.0801268570663329,"[0.5546218487394958, 0.6134453781512605, 0.6554621848739496, 0.4901960784313726, 0.6911764705882353]",0.7028985507246377,33,85,118,1
P46,arousal,multimodal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5750700280112044,0.09300078458208272,"[0.6134453781512605, 0.6680672268907563, 0.6428571428571428, 0.48039215686274506, 0.47058823529411764]",0.6673913043478261,33,85,118,2
P46,arousal,multimodal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5607843137254902,0.04443993260686683,"[0.6260504201680672, 0.5840336134453781, 0.5252100840336134, 0.5196078431372549, 0.5490196078431372]",0.6605072463768116,33,85,118,3
P46,valence,face,gnb,face_geometry,all_face,5,primary,10,5,5,0.6009490509490509,0.06601655489930486,"[0.6857142857142857, 0.6357142857142857, 0.5214285714285715, 0.55, 0.6118881118881119]",0.6,51,69,120,1
P46,valence,face,gnb,face_geometry,all_face,all,primary,10,all,5,0.5938061938061938,0.109090068582023,"[0.7214285714285715, 0.6714285714285715, 0.4857142857142857, 0.47857142857142854, 0.6118881118881119]",0.5916666666666666,51,69,120,2
P46,valence,face,logreg,face_geometry,all_face,5,primary,10,5,5,0.5838061938061938,0.041043555140720965,"[0.6, 0.6214285714285714, 0.5214285714285715, 0.5642857142857143, 0.6118881118881119]",0.5833333333333333,51,69,120,3
P46,valence,multimodal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5818681318681318,0.09722868641331742,"[0.7071428571428571, 0.5857142857142856, 0.4357142857142857, 0.6076923076923078, 0.573076923076923]",0.5934782608695652,50,68,118,1
P46,valence,multimodal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5775824175824176,0.07991380001550878,"[0.6714285714285715, 0.5857142857142856, 0.45, 0.5961538461538461, 0.5846153846153846]",0.5851449275362318,50,68,118,2
P46,valence,multimodal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5664835164835165,0.07122011000803645,"[0.55, 0.4928571428571429, 0.6357142857142857, 0.6461538461538461, 0.5076923076923077]",0.5764492753623188,50,68,118,3
