participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.6719887955182072,"[""eeg_se__Fz"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.6175381263616557,"[""eeg_se__Fz"", ""eeg_se__PO8"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.6363367569249923,"[""eeg_se__Fz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO8""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5748677248677249,"[""eeg_se__Fz"", ""eeg_hm__Fz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz""]"
P19,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5958138811079988,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Cz"", ""eeg_bp_delta__Fz"", ""eeg_bp_delta__Oz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_bp_gamma__Oz""]"
P19,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6495487083722378,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Oz""]"
P19,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6076875194522253,"[""eeg_se__Fz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_bp_gamma__Fz""]"
P19,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6296918767507003,"[""eeg_sd__C4"", ""eeg_se__Fz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Fz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__Oz""]"
P19,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5978991596638655,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz""]"
P19,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5718176159352629,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Cz"", ""eeg_bp_delta__Fz"", ""eeg_bp_delta__Oz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_bp_gamma__Oz""]"
P19,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6101151571739807,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Oz""]"
P19,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6239340180516652,"[""eeg_se__Fz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_bp_gamma__Fz""]"
P19,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.6279333955804544,"[""eeg_sd__C4"", ""eeg_se__Fz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Fz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__Oz""]"
P19,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5960473078120138,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5378618113912231,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Cz"", ""eeg_bp_delta__Fz"", ""eeg_bp_delta__Oz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_bp_gamma__Oz""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__var_smoothing"": 1e-11}",0.6265328353563647,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Oz""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5667444755680049,"[""eeg_se__Fz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_bp_gamma__Fz""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__var_smoothing"": 1e-11}",0.6061313414254591,"[""eeg_sd__C4"", ""eeg_se__Fz"", ""eeg_se__PO8"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO8"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO8"", ""eeg_bp_delta__Fz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__Oz""]"
P19,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__var_smoothing"": 1e-11}",0.5436507936507936,"[""eeg_se__Fz"", ""eeg_se__Oz"", ""eeg_se__PO8"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__PO8"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__PO8"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_bp_beta__Pz""]"
P20,valence,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5740740740740741,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6534391534391534,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5555555555555556,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5842826019296609,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5248521630874572,"[""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6243386243386243,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.6455026455026455,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5992063492063492,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5951602863367569,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.585698723934018,"[""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5621693121693122,"[""video_irisdo_norm_mean"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__var_smoothing"": 1e-11}",0.49074074074074076,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__var_smoothing"": 1e-11}",0.3994708994708995,"[""video_irisdo_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__var_smoothing"": 1e-11}",0.6136321195144724,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5102707749766573,"[""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5925925925925927,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6666666666666666,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5370370370370371,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6295985060690944,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5250544662309368,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.6058201058201057,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6970899470899471,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5674603174603174,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6528944911297853,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,svm,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}",0.5673825085589791,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4854497354497355,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4761904761904762,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4193121693121693,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5439931528166823,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__var_smoothing"": 1e-11}",0.535932150638033,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P20,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5662393162393162,"[""eeg_mf_hz__Pz"", ""eeg_bp_delta__C4"", ""eeg_bp_gamma__Oz"", ""eeg_se_gamma__Oz"", ""video_irisdo_norm_mean""]"
P20,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.532051282051282,"[""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__Oz"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__C4""]"
P20,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.46047008547008544,"[""eeg_mf_hz__Pz"", ""eeg_se_delta__Oz"", ""eeg_se_theta__C3"", ""eeg_se_theta__PO7"", ""eeg_se_theta__PO8""]"
P20,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6549145299145299,"[""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_delta__C3"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__C4""]"
P20,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5416666666666666,"[""eeg_hm__Pz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_se_theta__Pz"", ""eeg_se_alpha__C4""]"
P20,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5811965811965812,"[""eeg_mf_hz__Pz"", ""eeg_bp_delta__C4"", ""eeg_bp_gamma__Oz"", ""eeg_se_gamma__Oz"", ""video_irisdo_norm_mean""]"
