participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P02,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,84,67,17,25,59,0.3916666666666667,0.47058823529411764
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,84,67,17,25,59,0.5916666666666667,0.5882352941176471
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,84,68,16,25,59,0.45454545454545453,0.625
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,84,68,16,25,59,0.6090909090909091,0.6875
P02,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,84,67,17,25,59,0.575,0.6470588235294118
P02,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,84,67,17,25,59,0.4083333333333333,0.4117647058823529
P02,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,84,68,16,25,59,0.6090909090909091,0.6875
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,84,67,17,25,59,0.375,0.5294117647058824
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,84,68,16,25,59,0.6090909090909091,0.6875
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,84,67,17,25,59,0.775,0.7647058823529411
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,84,67,17,25,59,0.575,0.6470588235294118
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765
P02,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,84,68,16,25,59,0.6545454545454545,0.75
P02,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,110,88,22,44,66,0.5,0.5909090909090909
P02,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,110,88,22,44,66,0.5470085470085471,0.5454545454545454
P02,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,110,88,22,44,66,0.5341880341880342,0.5909090909090909
P02,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,110,88,22,44,66,0.3418803418803419,0.36363636363636365
P02,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,110,88,22,44,66,0.6160714285714286,0.6818181818181818
P02,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,110,88,22,44,66,0.5,0.5909090909090909
P02,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,110,88,22,44,66,0.46153846153846156,0.5454545454545454
P02,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,110,88,22,44,66,0.5,0.5909090909090909
P02,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,110,88,22,44,66,0.4017094017094017,0.45454545454545453
P02,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,110,88,22,44,66,0.5892857142857143,0.5454545454545454
P02,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,110,88,22,44,66,0.5341880341880342,0.5909090909090909
P02,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,110,88,22,44,66,0.4188034188034188,0.45454545454545453
P02,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,110,88,22,44,66,0.4017094017094017,0.45454545454545453
P02,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,110,88,22,44,66,0.3632478632478633,0.4090909090909091
P02,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,110,88,22,44,66,0.4107142857142857,0.3181818181818182
P02,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,110,88,22,44,66,0.43162393162393164,0.4090909090909091
P02,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,110,88,22,44,66,0.4786324786324786,0.5454545454545454
P02,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,110,88,22,44,66,0.5341880341880342,0.5909090909090909
P02,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,110,88,22,44,66,0.3418803418803419,0.36363636363636365
P02,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,110,88,22,44,66,0.4285714285714286,0.4090909090909091
P02,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,110,88,22,44,66,0.5,0.5909090909090909
P02,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,110,88,22,44,66,0.45726495726495725,0.5
P02,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,110,88,22,44,66,0.5341880341880342,0.5909090909090909
P02,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,110,88,22,44,66,0.3205128205128205,0.3181818181818182
P02,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,110,88,22,44,66,0.5089285714285714,0.5454545454545454
P02,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,110,88,22,44,66,0.3162393162393162,0.2727272727272727
P02,arousal,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,110,88,22,44,66,0.6025641025641025,0.5909090909090909
P02,arousal,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,110,88,22,44,66,0.5256410256410257,0.5
P02,arousal,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,110,88,22,44,66,0.4017094017094017,0.45454545454545453
P02,arousal,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,110,88,22,44,66,0.4107142857142857,0.3181818181818182
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,100,80,20,39,61,0.3333333333333333,0.4
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,100,80,20,39,61,0.3541666666666667,0.4
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,100,80,20,39,61,0.3541666666666667,0.4
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,100,80,20,39,61,0.4375,0.45
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,100,80,20,39,61,0.45054945054945056,0.5
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,100,80,20,39,61,0.4583333333333333,0.55
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,100,80,20,39,61,0.4583333333333333,0.5
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,100,80,20,39,61,0.39583333333333337,0.4
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,100,80,20,39,61,0.33333333333333337,0.35
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,100,80,20,39,61,0.44505494505494503,0.45
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,100,80,20,39,61,0.4375,0.5
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,100,80,20,39,61,0.5,0.55
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,100,80,20,39,61,0.3541666666666667,0.4
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,100,80,20,39,61,0.5,0.55
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,100,80,20,39,61,0.3626373626373626,0.3
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,100,80,20,39,61,0.375,0.45
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,100,80,20,39,61,0.4375,0.5
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,100,80,20,39,61,0.3125,0.35
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,100,80,20,39,61,0.5625,0.6
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,100,80,20,39,61,0.554945054945055,0.55
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,100,80,20,39,61,0.4583333333333333,0.55
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,100,80,20,39,61,0.5833333333333333,0.65
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,100,80,20,39,61,0.4166666666666667,0.5
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,100,80,20,39,61,0.4583333333333333,0.5
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,100,80,20,39,61,0.478021978021978,0.45
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,100,80,20,39,61,0.375,0.45
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,100,80,20,39,61,0.5,0.55
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,100,80,20,39,61,0.4583333333333333,0.5
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,100,80,20,39,61,0.5416666666666667,0.6
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,100,80,20,39,61,0.3626373626373626,0.3
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,100,80,20,39,61,0.3333333333333333,0.4
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,100,80,20,39,61,0.4375,0.5
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,100,80,20,39,61,0.375,0.4
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,100,80,20,39,61,0.5833333333333333,0.65
P02,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,100,80,20,39,61,0.48351648351648346,0.5
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,100,80,20,39,61,0.4791666666666667,0.5
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,100,80,20,39,61,0.3541666666666667,0.4
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,100,80,20,39,61,0.375,0.45
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,100,80,20,39,61,0.5416666666666667,0.6
P02,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,100,80,20,39,61,0.41208791208791207,0.45
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,100,80,20,39,61,0.3333333333333333,0.4
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,100,80,20,39,61,0.625,0.7
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,100,80,20,39,61,0.4166666666666667,0.45
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,100,80,20,39,61,0.6875,0.75
P02,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,100,80,20,39,61,0.43956043956043955,0.4
P03,valence,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,54,43,11,22,32,0.7333333333333334,0.7272727272727273
P03,valence,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,54,43,11,22,32,0.3333333333333333,0.36363636363636365
P03,valence,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,54,43,11,22,32,0.6607142857142857,0.6363636363636364
P03,valence,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,54,43,11,22,32,0.48214285714285715,0.5454545454545454
P03,valence,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,54,44,10,22,32,0.5833333333333333,0.6
P03,valence,svm,face,face_geometry,all_face,5,primary,10,1,5,5,54,43,11,22,32,0.5333333333333333,0.5454545454545454
P03,valence,svm,face,face_geometry,all_face,5,primary,10,2,5,5,54,43,11,22,32,0.43333333333333335,0.45454545454545453
P03,valence,svm,face,face_geometry,all_face,5,primary,10,3,5,5,54,43,11,22,32,0.8035714285714286,0.8181818181818182
P03,valence,svm,face,face_geometry,all_face,5,primary,10,4,5,5,54,43,11,22,32,0.2857142857142857,0.36363636363636365
P03,valence,svm,face,face_geometry,all_face,5,primary,10,5,5,5,54,44,10,22,32,0.5833333333333333,0.6
P03,valence,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,54,43,11,22,32,0.7333333333333334,0.7272727272727273
P03,valence,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,54,43,11,22,32,0.3333333333333333,0.36363636363636365
P03,valence,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,54,43,11,22,32,0.8035714285714286,0.8181818181818182
P03,valence,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,54,43,11,22,32,0.48214285714285715,0.5454545454545454
P03,valence,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,54,44,10,22,32,0.625,0.7
P03,valence,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,54,43,11,22,32,0.7333333333333334,0.7272727272727273
P03,valence,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,54,43,11,22,32,0.3333333333333333,0.36363636363636365
P03,valence,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,54,43,11,22,32,0.4642857142857143,0.45454545454545453
P03,valence,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,54,43,11,22,32,0.35714285714285715,0.45454545454545453
P03,valence,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,54,44,10,22,32,0.5833333333333333,0.6
P03,valence,svm,face,face_geometry,all_face,all,primary,10,1,all,5,54,43,11,22,32,0.7166666666666667,0.7272727272727273
P03,valence,svm,face,face_geometry,all_face,all,primary,10,2,all,5,54,43,11,22,32,0.35,0.36363636363636365
P03,valence,svm,face,face_geometry,all_face,all,primary,10,3,all,5,54,43,11,22,32,0.7321428571428572,0.7272727272727273
P03,valence,svm,face,face_geometry,all_face,all,primary,10,4,all,5,54,43,11,22,32,0.2857142857142857,0.36363636363636365
P03,valence,svm,face,face_geometry,all_face,all,primary,10,5,all,5,54,44,10,22,32,0.5,0.6
P03,valence,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,54,43,11,22,32,0.7333333333333334,0.7272727272727273
P03,valence,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,54,43,11,22,32,0.3333333333333333,0.36363636363636365
P03,valence,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,54,43,11,22,32,0.8035714285714286,0.8181818181818182
P03,valence,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,54,43,11,22,32,0.5535714285714286,0.6363636363636364
P03,valence,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,54,44,10,22,32,0.625,0.7
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,53,42,11,21,32,0.6785714285714286,0.7272727272727273
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,53,42,11,21,32,0.8571428571428572,0.8181818181818182
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,53,42,11,21,32,0.45,0.45454545454545453
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,53,43,10,21,32,0.4583333333333333,0.5
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,53,43,10,21,32,0.5416666666666667,0.6
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,53,42,11,21,32,0.42857142857142855,0.5454545454545454
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,53,42,11,21,32,0.625,0.7272727272727273
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,53,42,11,21,32,0.5,0.5454545454545454
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,53,43,10,21,32,0.5416666666666667,0.6
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,53,43,10,21,32,0.5,0.6
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,53,42,11,21,32,0.5535714285714286,0.6363636363636364
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,53,42,11,21,32,0.7321428571428572,0.7272727272727273
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,53,42,11,21,32,0.5333333333333333,0.5454545454545454
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,53,43,10,21,32,0.5416666666666667,0.6
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,53,43,10,21,32,0.6666666666666667,0.7
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,53,42,11,21,32,0.4107142857142857,0.45454545454545453
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,53,42,11,21,32,0.7321428571428572,0.7272727272727273
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,53,42,11,21,32,0.43333333333333335,0.45454545454545453
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,53,43,10,21,32,0.4583333333333333,0.5
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,53,43,10,21,32,0.3333333333333333,0.3
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,53,42,11,21,32,0.42857142857142855,0.5454545454545454
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,53,42,11,21,32,0.5892857142857143,0.5454545454545454
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,53,42,11,21,32,0.6,0.6363636363636364
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,53,43,10,21,32,0.5416666666666667,0.6
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,53,43,10,21,32,0.5833333333333334,0.5
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,53,42,11,21,32,0.48214285714285715,0.5454545454545454
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,53,42,11,21,32,0.7321428571428572,0.7272727272727273
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,53,42,11,21,32,0.5333333333333333,0.5454545454545454
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,53,43,10,21,32,0.5416666666666667,0.6
P03,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,53,43,10,21,32,0.5,0.5
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,53,42,11,21,32,0.3392857142857143,0.36363636363636365
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,53,42,11,21,32,0.4642857142857143,0.45454545454545453
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,53,42,11,21,32,0.43333333333333335,0.45454545454545453
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,53,43,10,21,32,0.5833333333333333,0.6
P03,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,53,43,10,21,32,0.375,0.4
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,53,42,11,21,32,0.35714285714285715,0.45454545454545453
P03,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,53,42,11,21,32,0.4642857142857143,0.45454545454545453
