mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__C4,0,46,0.0,12.775745717540639
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__Cz,0,46,0.0,6.618053333030788
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__Fz,0,46,0.0,7.47863594526284
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__Oz,0,46,0.0,0.14436580490997453
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__PO7,0,46,0.0,5.114733493089257
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__PO8,0,46,0.0,0.7998058440013509
general,arousal,eeg,gnb,20,20,eeg_bp_beta__C3,0,46,0.0,5.360896221531458
general,arousal,eeg,gnb,20,20,eeg_bp_beta__C4,0,46,0.0,5.441869726802459
general,arousal,eeg,gnb,20,20,eeg_bp_beta__Cz,0,46,0.0,1.3148142584993876
general,arousal,eeg,gnb,20,20,eeg_bp_beta__Fz,0,46,0.0,8.24041216589892
general,arousal,eeg,gnb,20,20,eeg_bp_beta__Oz,0,46,0.0,0.2219650237377735
general,arousal,eeg,gnb,20,20,eeg_bp_beta__PO7,0,46,0.0,7.273934808624533
general,arousal,eeg,gnb,20,20,eeg_bp_beta__PO8,0,46,0.0,2.538449858064339
general,arousal,eeg,gnb,20,20,eeg_bp_delta__C3,0,46,0.0,3.2267981798649346
general,arousal,eeg,gnb,20,20,eeg_bp_delta__C4,0,46,0.0,1.2089279962632482
general,arousal,eeg,gnb,20,20,eeg_bp_delta__Cz,0,46,0.0,2.8695574733526046
general,arousal,eeg,gnb,20,20,eeg_bp_delta__Oz,0,46,0.0,2.4763231873120217
general,arousal,eeg,gnb,20,20,eeg_bp_delta__PO7,0,46,0.0,8.26586870961861
general,arousal,eeg,gnb,20,20,eeg_bp_delta__PO8,0,46,0.0,3.866287350380527
general,arousal,eeg,gnb,20,20,eeg_bp_delta__Pz,0,46,0.0,1.5058796519387385
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__C3,0,46,0.0,12.259443384329893
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__C4,0,46,0.0,0.8474469080139773
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__Cz,0,46,0.0,5.118524455676157
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__Fz,0,46,0.0,10.13472907742128
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__Oz,0,46,0.0,2.617569658532298
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__PO7,0,46,0.0,5.098158318816695
general,arousal,eeg,gnb,20,20,eeg_bp_gamma__PO8,0,46,0.0,6.834930345295735
general,arousal,eeg,gnb,20,20,eeg_bp_theta__C3,0,46,0.0,0.02386928925652043
general,arousal,eeg,gnb,20,20,eeg_bp_theta__C4,0,46,0.0,0.21993285929213208
general,arousal,eeg,gnb,20,20,eeg_bp_theta__Cz,0,46,0.0,5.340431476532733
general,arousal,eeg,gnb,20,20,eeg_bp_theta__Oz,0,46,0.0,12.524801193767901
general,arousal,eeg,gnb,20,20,eeg_bp_theta__PO7,0,46,0.0,8.247899516295213
general,arousal,eeg,gnb,20,20,eeg_bp_theta__PO8,0,46,0.0,8.486832458215606
general,arousal,eeg,gnb,20,20,eeg_bp_theta__Pz,0,46,0.0,6.420814814417443
general,arousal,eeg,gnb,20,20,eeg_hm__C4,0,46,0.0,3.9816060464211223
general,arousal,eeg,gnb,20,20,eeg_mf_hz__C4,0,46,0.0,13.351955058879344
general,arousal,eeg,gnb,20,20,eeg_mf_hz__Fz,0,46,0.0,12.800213281114958
general,arousal,eeg,gnb,20,20,eeg_mf_hz__Oz,0,46,0.0,12.271959163032598
