participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,modality
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,65,43,0.5555555555555556,0.6363636363636364,eeg
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714,eeg
P21,arousal,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,65,43,0.5817307692307692,0.5714285714285714,eeg
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,108,86,22,65,43,0.4914529914529914,0.5,eeg
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,108,86,22,65,43,0.6837606837606838,0.7272727272727273,eeg
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364,eeg
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,108,87,21,65,43,0.4951923076923077,0.5238095238095238,eeg
P21,arousal,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714,eeg
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,65,43,0.6068376068376069,0.6363636363636364,eeg
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,65,43,0.6965811965811965,0.6818181818181818,eeg
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,65,43,0.5128205128205128,0.5454545454545454,eeg
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,65,43,0.4807692307692308,0.4761904761904761,eeg
P21,arousal,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,65,43,0.6201923076923077,0.6190476190476191,eeg
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,65,43,0.6025641025641025,0.5909090909090909,eeg
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,65,43,0.6965811965811965,0.6818181818181818,eeg
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,65,43,0.5726495726495726,0.6363636363636364,eeg
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714,eeg
P21,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,65,43,0.6201923076923077,0.6190476190476191,eeg
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,108,86,22,65,43,0.5470085470085471,0.5454545454545454,eeg
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,108,86,22,65,43,0.5897435897435898,0.6363636363636364,eeg
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,108,86,22,65,43,0.5128205128205128,0.5454545454545454,eeg
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,108,87,21,65,43,0.5721153846153846,0.6190476190476191,eeg
P21,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,108,87,21,65,43,0.5096153846153846,0.5714285714285714,eeg
P22,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,68,49,0.55,0.5416666666666666,eeg
P22,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,68,49,0.4214285714285715,0.4583333333333333,eeg
P22,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,68,49,0.5396825396825397,0.6086956521739131,eeg
P22,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478,eeg
P22,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,68,49,0.5846153846153846,0.6086956521739131,eeg
P22,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,68,49,0.6285714285714286,0.6666666666666666,eeg
P22,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,68,49,0.4857142857142857,0.5,eeg
P22,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,68,49,0.5277777777777778,0.5217391304347826,eeg
P22,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,68,49,0.4307692307692308,0.4347826086956521,eeg
P22,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,68,49,0.55,0.6086956521739131,eeg
P22,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,68,49,0.5357142857142857,0.5416666666666666,eeg
P22,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,68,49,0.3714285714285714,0.4166666666666667,eeg
P22,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,68,49,0.6461538461538461,0.6521739130434783,eeg
P22,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,68,49,0.5346153846153846,0.5652173913043478,eeg
P22,valence,logreg,all_eeg,all_channels,10,primary,120,1,10,5,117,93,24,68,49,0.5714285714285714,0.5833333333333334,eeg
P22,valence,logreg,all_eeg,all_channels,10,primary,120,2,10,5,117,93,24,68,49,0.4214285714285715,0.4583333333333333,eeg
P22,valence,logreg,all_eeg,all_channels,10,primary,120,3,10,5,117,94,23,68,49,0.4484126984126984,0.5217391304347826,eeg
P22,valence,logreg,all_eeg,all_channels,10,primary,120,4,10,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478,eeg
P22,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,117,94,23,68,49,0.5961538461538461,0.6086956521739131,eeg
P22,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,117,93,24,68,49,0.6071428571428572,0.625,eeg
P22,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,117,93,24,68,49,0.4785714285714285,0.5416666666666666,eeg
P22,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,117,94,23,68,49,0.4841269841269841,0.5652173913043478,eeg
P22,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478,eeg
P22,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,117,94,23,68,49,0.6076923076923078,0.6086956521739131,eeg
P22,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,117,93,24,68,49,0.5357142857142857,0.5416666666666666,eeg
P22,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,117,93,24,68,49,0.4071428571428571,0.4583333333333333,eeg
P22,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,117,94,23,68,49,0.5198412698412699,0.6086956521739131,eeg
P22,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,117,94,23,68,49,0.6846153846153846,0.6956521739130435,eeg
P22,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,117,94,23,68,49,0.5346153846153846,0.5652173913043478,eeg
P22,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,117,93,24,68,49,0.5857142857142856,0.5833333333333334,eeg
P22,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,117,93,24,68,49,0.6571428571428571,0.6666666666666666,eeg
P22,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,117,94,23,68,49,0.7346153846153847,0.7391304347826086,eeg
P22,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478,eeg
P22,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,117,93,24,68,49,0.6071428571428572,0.625,eeg
P22,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,117,93,24,68,49,0.4785714285714285,0.5416666666666666,eeg
P22,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,117,94,23,68,49,0.8115384615384615,0.8260869565217391,eeg
P22,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478,eeg
P22,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,117,93,24,68,49,0.6214285714285714,0.625,eeg
P22,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,117,93,24,68,49,0.5071428571428571,0.5416666666666666,eeg
P22,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,117,94,23,68,49,0.6346153846153846,0.6521739130434783,eeg
P22,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,117,94,23,68,49,0.5346153846153846,0.5652173913043478,eeg
P22,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,117,93,24,68,49,0.6357142857142857,0.625,eeg
P22,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,117,93,24,68,49,0.5428571428571428,0.5833333333333334,eeg
P22,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,117,94,23,68,49,0.6461538461538461,0.6521739130434783,eeg
P22,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,117,94,23,68,49,0.5346153846153846,0.5652173913043478,eeg
P22,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,117,93,24,68,49,0.5857142857142856,0.5833333333333334,eeg
P22,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,117,93,24,68,49,0.4285714285714285,0.5,eeg
P22,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,117,94,23,68,49,0.7846153846153847,0.782608695652174,eeg
P22,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,117,94,23,68,49,0.5307692307692308,0.5217391304347826,eeg
P22,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,117,93,24,68,49,0.5714285714285714,0.5833333333333334,eeg
P22,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,117,93,24,68,49,0.5071428571428571,0.5416666666666666,eeg
P22,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,117,94,23,68,49,0.6730769230769231,0.6956521739130435,eeg
P22,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,117,94,23,68,49,0.5846153846153846,0.6086956521739131,eeg
P22,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,117,93,24,68,49,0.6071428571428572,0.625,eeg
P22,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,117,93,24,68,49,0.6142857142857143,0.6666666666666666,eeg
P22,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,117,94,23,68,49,0.4325396825396825,0.4782608695652174,eeg
P22,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,117,94,23,68,49,0.4038461538461538,0.391304347826087,eeg
P22,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,117,94,23,68,49,0.6961538461538461,0.6956521739130435,eeg
P22,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,117,93,24,68,49,0.5071428571428571,0.5416666666666666,eeg
P22,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,117,93,24,68,49,0.6642857142857144,0.7083333333333334,eeg
P22,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,117,94,23,68,49,0.4523809523809523,0.4782608695652174,eeg
P22,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,117,94,23,68,49,0.573076923076923,0.6086956521739131,eeg
P22,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,117,94,23,68,49,0.6615384615384616,0.6956521739130435,eeg
P22,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,117,93,24,68,49,0.6285714285714286,0.6666666666666666,eeg
P22,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,117,93,24,68,49,0.4785714285714285,0.5416666666666666,eeg
P22,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,117,94,23,68,49,0.5555555555555556,0.6521739130434783,eeg
P22,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,117,94,23,68,49,0.6230769230769231,0.6521739130434783,eeg
P22,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,117,94,23,68,49,0.6346153846153846,0.6521739130434783,eeg
P22,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,117,93,24,68,49,0.5,0.5,eeg
P22,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,117,93,24,68,49,0.5214285714285715,0.5416666666666666,eeg
P22,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,117,94,23,68,49,0.503968253968254,0.5652173913043478,eeg
P22,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,117,94,23,68,49,0.4923076923076923,0.4782608695652174,eeg
P22,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,117,94,23,68,49,0.6115384615384616,0.6521739130434783,eeg
P22,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,117,93,24,68,49,0.6142857142857143,0.6666666666666666,eeg
P22,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,117,93,24,68,49,0.5214285714285715,0.5416666666666666,eeg
P22,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,117,94,23,68,49,0.5555555555555556,0.6521739130434783,eeg
P22,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,117,94,23,68,49,0.5576923076923077,0.5652173913043478,eeg
P22,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,117,94,23,68,49,0.6346153846153846,0.6521739130434783,eeg
P22,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,117,93,24,68,49,0.5357142857142857,0.5416666666666666,eeg
P22,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,117,93,24,68,49,0.4571428571428572,0.5,eeg
P22,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,117,94,23,68,49,0.6461538461538461,0.6521739130434783,eeg
P22,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,117,94,23,68,49,0.6230769230769231,0.6521739130434783,eeg
P22,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,117,93,24,68,49,0.6,0.5833333333333334,eeg
P22,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,117,93,24,68,49,0.4214285714285715,0.4583333333333333,eeg
P22,valence,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,117,94,23,68,49,0.4682539682539682,0.5217391304347826,eeg
P22,valence,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,117,94,23,68,49,0.6076923076923078,0.6086956521739131,eeg
P22,valence,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,117,94,23,68,49,0.4846153846153846,0.5217391304347826,eeg
P22,valence,svm,paper_compact,all_channels,10,secondary,64,1,10,5,117,93,24,68,49,0.5714285714285714,0.5833333333333334,eeg
P22,valence,svm,paper_compact,all_channels,10,secondary,64,2,10,5,117,93,24,68,49,0.4357142857142857,0.4583333333333333,eeg
P22,valence,svm,paper_compact,all_channels,10,secondary,64,3,10,5,117,94,23,68,49,0.5555555555555556,0.6521739130434783,eeg
P22,valence,svm,paper_compact,all_channels,10,secondary,64,4,10,5,117,94,23,68,49,0.5192307692307692,0.5217391304347826,eeg
P22,valence,svm,paper_compact,all_channels,10,secondary,64,5,10,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478,eeg
P22,valence,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,117,93,24,68,49,0.5357142857142857,0.5416666666666666,eeg
P22,valence,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,117,93,24,68,49,0.4428571428571428,0.5,eeg
P22,valence,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,117,94,23,68,49,0.6461538461538461,0.6521739130434783,eeg
P22,valence,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,117,94,23,68,49,0.6230769230769231,0.6521739130434783,eeg
P22,valence,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,117,93,24,68,49,0.6,0.5833333333333334,eeg
P22,valence,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,117,93,24,68,49,0.5214285714285715,0.5416666666666666,eeg
P22,valence,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,117,94,23,68,49,0.503968253968254,0.5652173913043478,eeg
P22,valence,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,117,94,23,68,49,0.6461538461538461,0.6521739130434783,eeg
P22,valence,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,117,94,23,68,49,0.6846153846153846,0.6956521739130435,eeg
P22,valence,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,117,93,24,68,49,0.5,0.5,eeg
P22,valence,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,117,93,24,68,49,0.45,0.4583333333333333,eeg
P22,valence,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,117,94,23,68,49,0.4126984126984127,0.4782608695652174,eeg
P22,valence,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,117,94,23,68,49,0.6346153846153846,0.6521739130434783,eeg
P22,valence,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,117,94,23,68,49,0.5846153846153846,0.6086956521739131,eeg
P22,valence,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,117,93,24,68,49,0.5357142857142857,0.5416666666666666,eeg
P22,valence,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,117,93,24,68,49,0.4785714285714285,0.5416666666666666,eeg
P22,valence,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,117,94,23,68,49,0.6076923076923078,0.6086956521739131,eeg
P22,valence,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,117,94,23,68,49,0.6230769230769231,0.6521739130434783,eeg
P22,valence,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,117,93,24,68,49,0.6142857142857143,0.5833333333333334,eeg
P22,valence,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,117,93,24,68,49,0.5214285714285715,0.5416666666666666,eeg
P22,valence,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,117,94,23,68,49,0.503968253968254,0.5652173913043478,eeg
P22,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,117,94,23,68,49,0.4923076923076923,0.4782608695652174,eeg
P22,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,117,94,23,68,49,0.6615384615384616,0.6956521739130435,eeg
P22,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,117,93,24,68,49,0.6142857142857143,0.5833333333333334,eeg
P22,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,117,93,24,68,49,0.5714285714285714,0.5833333333333334,eeg
P22,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,117,94,23,68,49,0.4682539682539682,0.5217391304347826,eeg
P22,valence,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,117,94,23,68,49,0.5461538461538462,0.5652173913043478,eeg
P22,valence,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,117,94,23,68,49,0.5346153846153846,0.5652173913043478,eeg
P22,valence,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,117,93,24,68,49,0.5857142857142856,0.5833333333333334,eeg
P22,valence,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,117,93,24,68,49,0.4785714285714285,0.5416666666666666,eeg
P22,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,117,94,23,68,49,0.5753968253968254,0.6521739130434783,eeg
P22,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,117,94,23,68,49,0.5961538461538461,0.6086956521739131,eeg
P22,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,117,94,23,68,49,0.6230769230769231,0.6521739130434783,eeg
P22,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,72,45,0.5333333333333333,0.5833333333333334,eeg
P22,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,72,45,0.4555555555555556,0.5416666666666666,eeg
P22,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,72,45,0.5595238095238095,0.6086956521739131,eeg
P22,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,72,45,0.4722222222222222,0.4782608695652174,eeg
P22,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,72,45,0.5793650793650793,0.6086956521739131,eeg
P22,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,72,45,0.5444444444444445,0.625,eeg
P22,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,72,45,0.6222222222222222,0.6666666666666666,eeg
P22,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,72,45,0.5793650793650793,0.6086956521739131,eeg
P22,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,72,45,0.5555555555555556,0.6521739130434783,eeg
