participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size
P23,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.5573015873015873,0.12656105116686403,"[0.6214285714285714, 0.45, 0.4, 0.7, 0.6150793650793651]",0.5782608695652174,69,49,118
P23,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.48741147741147745,0.12662088349936396,"[0.5571428571428572, 0.2642857142857143, 0.5642857142857143, 0.5076923076923077, 0.5436507936507937]",0.5007246376811594,69,49,118
P23,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.48993894993895,0.13527923769111433,"[0.6071428571428572, 0.2785714285714286, 0.4357142857142857, 0.5846153846153846, 0.5436507936507937]",0.5097826086956522,69,49,118
P23,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.527960927960928,0.10781084707820852,"[0.7071428571428571, 0.47857142857142854, 0.4357142857142857, 0.5461538461538462, 0.4722222222222222]",0.5336956521739131,69,49,118
P23,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.5427960927960929,0.11204212350258531,"[0.6714285714285715, 0.55, 0.36428571428571427, 0.5846153846153846, 0.5436507936507937]",0.5514492753623188,69,49,118
P23,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.622942612942613,0.057204956186800424,"[0.6214285714285714, 0.55, 0.6214285714285714, 0.6115384615384616, 0.7103174603174603]",0.6278985507246377,69,49,118
P23,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.4798168498168498,0.13608695798017345,"[0.5285714285714286, 0.2642857142857143, 0.5214285714285715, 0.45384615384615384, 0.6309523809523809]",0.5094202898550725,69,49,118
P23,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.5374236874236875,0.11030934309731627,"[0.5928571428571429, 0.37142857142857144, 0.5214285714285715, 0.5307692307692308, 0.6706349206349207]",0.5601449275362318,69,49,118
P23,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.5077289377289377,0.1073947760031129,"[0.6285714285714286, 0.4285714285714286, 0.3857142857142857, 0.6076923076923078, 0.48809523809523814]",0.5260869565217392,69,49,118
P23,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.5281807081807082,0.07864978451519608,"[0.5642857142857143, 0.41428571428571426, 0.4857142857142857, 0.5615384615384615, 0.6150793650793651]",0.5605072463768116,69,49,118
P23,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.505079365079365,0.11530437771953847,"[0.6214285714285714, 0.3142857142857143, 0.55, 0.5, 0.5396825396825397]",0.5347826086956522,69,49,118
P23,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.4728693528693529,0.139251352496393,"[0.5, 0.2285714285714286, 0.5428571428571428, 0.573076923076923, 0.5198412698412699]",0.5268115942028986,69,49,118
P23,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.5382051282051281,0.06578643933086531,"[0.6, 0.5142857142857142, 0.4357142857142857, 0.5576923076923077, 0.5833333333333333]",0.5344202898550725,69,49,118
P23,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.591062271062271,0.07920005619802162,"[0.6357142857142857, 0.5142857142857142, 0.5071428571428571, 0.6076923076923078, 0.6904761904761905]",0.5942028985507246,69,49,118
P23,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.6092063492063492,0.0697320574682141,"[0.55, 0.55, 0.5857142857142856, 0.65, 0.7103174603174603]",0.6115942028985507,69,49,118
P24,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.4815967365967365,0.04291035946820486,"[0.49650349650349646, 0.458041958041958, 0.5076923076923077, 0.4192307692307692, 0.5265151515151515]",0.48731884057971014,53,64,117
P24,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5188694638694639,0.05572967251499478,"[0.5804195804195804, 0.5104895104895105, 0.5461538461538462, 0.4307692307692308, 0.5265151515151515]",0.5210144927536232,53,64,117
P24,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.46137529137529143,0.09892041720036918,"[0.6188811188811189, 0.36713286713286714, 0.48461538461538467, 0.4423076923076923, 0.3939393939393939]",0.4695652173913043,53,64,117
P24,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.4634149184149184,0.108084433278848,"[0.6188811188811189, 0.42657342657342656, 0.5230769230769231, 0.40384615384615385, 0.3446969696969697]",0.4692028985507246,53,64,117
P24,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.3777972027972028,0.03660072655042217,"[0.38111888111888115, 0.3601398601398601, 0.4230769230769231, 0.3269230769230769, 0.3977272727272727]",0.3847826086956522,53,64,117
P24,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.42227272727272724,0.048174027809104146,"[0.458041958041958, 0.40559440559440557, 0.48461538461538467, 0.3653846153846154, 0.3977272727272727]",0.42717391304347824,53,64,117
P24,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5216783216783216,0.11005630085957305,"[0.5734265734265734, 0.6398601398601399, 0.46923076923076923, 0.3576923076923077, 0.5681818181818181]",0.528623188405797,53,64,117
P24,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5039743589743589,0.11937957114484359,"[0.6188811188811189, 0.6013986013986015, 0.4423076923076923, 0.3307692307692308, 0.5265151515151515]",0.502536231884058,53,64,117
P24,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.41969696969696973,0.07350219955645056,"[0.48951048951048953, 0.30419580419580416, 0.39615384615384613, 0.46923076923076923, 0.43939393939393934]",0.42789855072463767,53,64,117
P24,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5001981351981353,0.059882345165070884,"[0.48951048951048953, 0.47202797202797203, 0.5076923076923077, 0.5961538461538461, 0.4356060606060606]",0.5047101449275362,53,64,117
P24,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.41291375291375293,0.033497809286553805,"[0.45104895104895104, 0.4125874125874126, 0.36923076923076925, 0.39230769230769236, 0.43939393939393934]",0.41847826086956524,53,64,117
P24,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.4504895104895105,0.06332852229466761,"[0.534965034965035, 0.37412587412587417, 0.4192307692307692, 0.49230769230769234, 0.4318181818181818]",0.4528985507246377,53,64,117
P24,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.5338344988344988,0.09129296678595025,"[0.6188811188811189, 0.6013986013986015, 0.46923076923076923, 0.4076923076923077, 0.571969696969697]",0.5373188405797101,53,64,117
P24,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.5647086247086247,0.17752473623856038,"[0.7097902097902098, 0.5104895104895105, 0.4461538461538461, 0.36923076923076925, 0.7878787878787878]",0.5721014492753623,53,64,117
P24,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.415034965034965,0.09260455020656037,"[0.4370629370629371, 0.2972027972027972, 0.5, 0.5, 0.34090909090909094]",0.44565217391304346,53,64,117
P24,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.4798368298368299,0.028996160552585446,"[0.4370629370629371, 0.5, 0.5, 0.5, 0.46212121212121215]",0.5217391304347826,53,64,117
P24,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.4465617715617716,0.07476590049967491,"[0.5, 0.3881118881118881, 0.5, 0.5, 0.3446969696969697]",0.4789855072463768,53,64,117
P24,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.4542540792540793,0.06900551894959493,"[0.5, 0.42657342657342656, 0.5, 0.5, 0.3446969696969697]",0.48731884057971014,53,64,117
P24,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.4615967365967366,0.0645619531805734,"[0.49650349650349646, 0.44405594405594406, 0.38636363636363635, 0.553030303030303, 0.42803030303030304]",0.4699275362318841,62,55,117
P24,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.4882284382284382,0.05393733639269141,"[0.534965034965035, 0.44405594405594406, 0.4318181818181818, 0.553030303030303, 0.4772727272727273]",0.49565217391304345,62,55,117
P24,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.4610722610722611,0.0982813220222009,"[0.5664335664335665, 0.3601398601398601, 0.5643939393939394, 0.38636363636363635, 0.42803030303030304]",0.4699275362318841,62,55,117
P24,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.4755827505827505,0.08791628382112339,"[0.5594405594405594, 0.3601398601398601, 0.5643939393939394, 0.4242424242424242, 0.46969696969696967]",0.48731884057971014,62,55,117
P24,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.4303030303030303,0.04934808528539806,"[0.4125874125874126, 0.40559440559440557, 0.39015151515151514, 0.5151515151515151, 0.42803030303030304]",0.436231884057971,62,55,117
P24,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.4486013986013986,0.07331566298844124,"[0.548951048951049, 0.44405594405594406, 0.4356060606060606, 0.46969696969696967, 0.3446969696969697]",0.4521739130434782,62,55,117
P24,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5273892773892774,0.1184864285962692,"[0.5104895104895105, 0.34615384615384615, 0.6590909090909092, 0.6022727272727273, 0.5189393939393939]",0.5315217391304348,62,55,117
P24,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.5044289044289044,0.13657785929490213,"[0.5104895104895105, 0.3146853146853147, 0.6174242424242424, 0.6477272727272727, 0.4318181818181818]",0.5057971014492754,62,55,117
P24,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.46707459207459207,0.03907417618946879,"[0.46853146853146854, 0.506993006993007, 0.4356060606060606, 0.5037878787878788, 0.42045454545454547]",0.4865942028985507,62,55,117
P24,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.525990675990676,0.10634966629022269,"[0.44405594405594406, 0.6328671328671329, 0.38636363636363635, 0.5606060606060606, 0.606060606060606]",0.5297101449275362,62,55,117
P24,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5176573426573426,0.12126142085119104,"[0.40559440559440557, 0.6713286713286714, 0.38257575757575757, 0.5606060606060606, 0.5681818181818181]",0.5210144927536231,62,55,117
P24,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.5171328671328671,0.083545837663127,"[0.6503496503496503, 0.458041958041958, 0.5189393939393939, 0.5227272727272727, 0.4356060606060606]",0.5206521739130434,62,55,117
P24,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.4911421911421911,0.08979598416054434,"[0.6118881118881119, 0.4195804195804196, 0.5151515151515151, 0.5227272727272727, 0.38636363636363635]",0.49528985507246376,62,55,117
P24,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.4561771561771562,0.13145718464937148,"[0.520979020979021, 0.3356643356643357, 0.6477272727272727, 0.4356060606060606, 0.34090909090909094]",0.4619565217391305,62,55,117
P24,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.4473193473193473,0.07968632130238543,"[0.520979020979021, 0.458041958041958, 0.5227272727272727, 0.34090909090909094, 0.3939393939393939]",0.4521739130434782,62,55,117
P24,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.4096153846153846,0.09147267738359217,"[0.458041958041958, 0.32867132867132864, 0.42803030303030304, 0.5265151515151515, 0.3068181818181818]",0.4105072463768115,62,55,117
P24,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.42628205128205127,0.09803966740083626,"[0.4125874125874126, 0.32867132867132864, 0.5643939393939394, 0.4810606060606061, 0.3446969696969697]",0.42826086956521736,62,55,117
P24,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.507051282051282,0.14961126758044627,"[0.4755244755244755, 0.4195804195804196, 0.7386363636363636, 0.553030303030303, 0.3484848484848485]",0.513768115942029,62,55,117
P24,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.508041958041958,0.07413700602519348,"[0.5279720279720279, 0.6258741258741258, 0.4772727272727273, 0.4318181818181818, 0.4772727272727273]",0.5115942028985507,62,55,117
P24,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.5004662004662005,0.1208720448449466,"[0.4825174825174825, 0.6713286713286714, 0.39015151515151514, 0.39015151515151514, 0.5681818181818181]",0.5028985507246377,62,55,117
P24,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.4432400932400933,0.07671679579731752,"[0.5, 0.3146853146853147, 0.5, 0.46590909090909094, 0.4356060606060606]",0.4619565217391304,62,55,117
P24,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.450058275058275,0.0960004427218869,"[0.5454545454545454, 0.3146853146853147, 0.5, 0.5037878787878788, 0.38636363636363635]",0.4702898550724638,62,55,117
P24,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.43461538461538457,0.06926696094337804,"[0.40559440559440557, 0.3356643356643357, 0.5, 0.5, 0.4318181818181818]",0.44565217391304346,62,55,117
P24,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.43811188811188817,0.06617542781365386,"[0.4300699300699301, 0.4195804195804196, 0.5, 0.5, 0.34090909090909094]",0.4532608695652174,62,55,117
P24,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.41789044289044297,0.11785480416345026,"[0.5, 0.24475524475524477, 0.5, 0.5, 0.3446969696969697]",0.43659420289855067,62,55,117
P24,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.43391608391608394,0.09059250955472184,"[0.5, 0.32867132867132864, 0.5, 0.5, 0.34090909090909094]",0.4532608695652174,62,55,117
P24,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.5095571095571095,0.06621544365848928,"[0.506993006993007, 0.4195804195804196, 0.606060606060606, 0.5151515151515151, 0.5]",0.5221014492753623,62,55,117
P25,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5677622377622378,0.1009179206689723,"[0.465034965034965, 0.7237762237762237, 0.4928571428571429, 0.5785714285714286, 0.5785714285714286]",0.5583333333333333,52,68,120
P25,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5711388611388613,0.1301612448416689,"[0.47202797202797203, 0.7622377622377623, 0.44285714285714284, 0.5428571428571429, 0.6357142857142857]",0.5666666666666667,52,68,120
P25,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5487612387612388,0.12272585167366848,"[0.4195804195804196, 0.7027972027972028, 0.4571428571428572, 0.65, 0.5142857142857142]",0.55,52,68,120
P25,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.6008691308691309,0.127420093602275,"[0.5034965034965035, 0.7937062937062938, 0.4928571428571429, 0.6642857142857143, 0.55]",0.6,52,68,120
P25,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5001998001998003,0.12728704201872704,"[0.2972027972027972, 0.48951048951048953, 0.5071428571428571, 0.6357142857142857, 0.5714285714285714]",0.5083333333333334,52,68,120
P25,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.4878321678321679,0.11555668825408291,"[0.30419580419580416, 0.534965034965035, 0.4571428571428572, 0.5357142857142857, 0.6071428571428572]",0.5,52,68,120
P25,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5783416583416583,0.08127446135364595,"[0.5034965034965035, 0.7167832167832169, 0.5428571428571428, 0.5642857142857143, 0.5642857142857143]",0.575,52,68,120
P25,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5317482517482517,0.09713898213548211,"[0.6258741258741258, 0.6328671328671329, 0.40714285714285714, 0.47857142857142854, 0.5142857142857142]",0.5333333333333333,52,68,120
P25,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5632667332667333,0.1028129996823346,"[0.5804195804195804, 0.6573426573426573, 0.44285714285714284, 0.6642857142857143, 0.4714285714285714]",0.575,52,68,120
P25,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.554055944055944,0.11154241183967802,"[0.5104895104895105, 0.7097902097902098, 0.44285714285714284, 0.6285714285714286, 0.47857142857142854]",0.55,52,68,120
P25,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.5148951048951049,0.1289114475491616,"[0.37412587412587417, 0.6503496503496503, 0.4214285714285715, 0.47857142857142854, 0.65]",0.5166666666666666,52,68,120
P25,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.5066233766233766,0.1297278172081003,"[0.34965034965034963, 0.6048951048951049, 0.44285714285714284, 0.4642857142857143, 0.6714285714285715]",0.5166666666666666,52,68,120
P25,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.5127372627372627,0.05278426476335707,"[0.5279720279720279, 0.5, 0.5928571428571429, 0.45, 0.4928571428571428]",0.525,52,68,120
P25,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.48438561438561434,0.09475457067731799,"[0.6433566433566433, 0.5, 0.41428571428571426, 0.4285714285714286, 0.4357142857142857]",0.5,52,68,120
P25,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5361238761238761,0.15118282442444206,"[0.465034965034965, 0.7727272727272727, 0.4214285714285715, 0.6, 0.4214285714285715]",0.55,52,68,120
P25,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.5574625374625375,0.13265282548445723,"[0.5034965034965035, 0.7552447552447552, 0.40714285714285714, 0.6142857142857143, 0.5071428571428571]",0.55,52,68,120
P25,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.4894505494505495,0.11700592841836105,"[0.34265734265734266, 0.6188811188811189, 0.41428571428571426, 0.47857142857142854, 0.5928571428571429]",0.475,52,68,120
P25,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.48135864135864137,0.12951062301622376,"[0.34965034965034963, 0.5, 0.36428571428571427, 0.5285714285714286, 0.6642857142857143]",0.475,52,68,120
P25,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5546653346653346,0.06866463878829863,"[0.5285714285714286, 0.6713286713286714, 0.5419580419580419, 0.5419580419580419, 0.48951048951048953]",0.55,54,66,120
P25,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5350849150849151,0.0351975570896875,"[0.5285714285714286, 0.5419580419580419, 0.5419580419580419, 0.5804195804195804, 0.4825174825174825]",0.5333333333333333,54,66,120
P25,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.5314285714285714,0.15832915615420082,"[0.6571428571428571, 0.27622377622377625, 0.5979020979020979, 0.6433566433566433, 0.4825174825174825]",0.55,54,66,120
P25,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.5142857142857142,0.1454295511289316,"[0.5714285714285714, 0.27622377622377625, 0.5979020979020979, 0.6433566433566433, 0.4825174825174825]",0.5333333333333333,54,66,120
