participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names,modality
P03,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5694444444444443,"[""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_hm__Oz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_se_beta__C4"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__PO8"", ""eeg_se_gamma__Pz""]",eeg
P03,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.4791666666666667,"[""eeg_sd__PO7"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__PO7"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz""]",eeg
P03,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4999999999999999,"[""eeg_sd__C4"", ""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__Oz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz""]",eeg
P03,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.3432539682539682,"[""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_hm__Oz"", ""eeg_hc__Pz"", ""eeg_mf_hz__C4"", ""eeg_bp_gamma__PO8"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Oz"", ""eeg_se_gamma__PO8""]",eeg
P03,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4851190476190476,"[""eeg_sd__Pz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__Fz"", ""eeg_se_beta__Oz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__PO7""]",eeg
P03,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.611111111111111,"[""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_hm__Oz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_se_beta__C4"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__PO8"", ""eeg_se_gamma__Pz""]",eeg
P03,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5277777777777778,"[""eeg_sd__PO7"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__PO7"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz""]",eeg
P03,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C4"", ""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__Oz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz""]",eeg
P03,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_hm__Oz"", ""eeg_hc__Pz"", ""eeg_mf_hz__C4"", ""eeg_bp_gamma__PO8"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Oz"", ""eeg_se_gamma__PO8""]",eeg
P03,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5238095238095238,"[""eeg_sd__Pz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__Fz"", ""eeg_se_beta__Oz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__PO7""]",eeg
P03,arousal,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4722222222222221,"[""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_hm__Oz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_se_beta__C4"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__PO8"", ""eeg_se_gamma__Pz""]",eeg
P03,arousal,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4236111111111111,"[""eeg_sd__PO7"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__PO7"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz""]",eeg
P03,arousal,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5,"[""eeg_sd__C4"", ""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__Oz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz""]",eeg
P03,arousal,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.3501984126984126,"[""eeg_sd__PO7"", ""eeg_hm__C3"", ""eeg_hm__Oz"", ""eeg_hc__Pz"", ""eeg_mf_hz__C4"", ""eeg_bp_gamma__PO8"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Oz"", ""eeg_se_gamma__PO8""]",eeg
P03,arousal,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5406746031746031,"[""eeg_sd__Pz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__Fz"", ""eeg_se_beta__Oz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__PO7""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5416666666666666,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.3888888888888888,"[""eeg_sd__C4"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.3472222222222221,"[""eeg_sd__C4"", ""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4186507936507936,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.498015873015873,"[""eeg_sd__C4"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.611111111111111,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C4"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]",eeg
P03,arousal,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C4"", ""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4""]",eeg
P03,arousal,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5059523809523809,"[""eeg_sd__C4"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5277777777777778,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4513888888888888,"[""eeg_sd__C4"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.3958333333333333,"[""eeg_sd__C4"", ""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.3740079365079364,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5545634920634921,"[""eeg_sd__C4"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5208333333333334,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.3888888888888888,"[""eeg_sd__C4"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4027777777777777,"[""eeg_sd__C4"", ""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4186507936507936,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.492063492063492,"[""eeg_sd__C4"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C4"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.576388888888889,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C4"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]",eeg
P03,arousal,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C4"", ""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5158730158730159,"[""eeg_sd__C4"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C4"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5069444444444445,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4722222222222221,"[""eeg_sd__C4"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C4"", ""eeg_se_beta__Cz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4722222222222221,"[""eeg_sd__C4"", ""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__Cz""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.3740079365079364,"[""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_mf_hz__C4"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz"", ""eeg_se_gamma__C4""]",eeg
P03,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.6646825396825397,"[""eeg_sd__C4"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Fz"", ""eeg_se_beta__C4"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_se_gamma__C4""]",eeg
P04,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5636252228163994,"[""eeg_sd__PO8"", ""eeg_se_delta__Oz"", ""eeg_se_alpha__Cz"", ""eeg_se_alpha__PO7"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Pz""]",eeg
P04,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6437277183600713,"[""eeg_se_delta__Oz"", ""eeg_se_delta__Pz"", ""eeg_bp_alpha__Cz"", ""eeg_bp_alpha__Fz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz""]",eeg
P04,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.585906862745098,"[""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_hm__PO7"", ""eeg_hc__PO7"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__Fz"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Fz""]",eeg
P04,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5879679144385027,"[""eeg_mf_hz__PO7"", ""eeg_se_delta__Fz"", ""eeg_se_theta__PO8"", ""eeg_bp_alpha__Fz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Fz""]",eeg
P04,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6302139037433155,"[""eeg_mf_hz__Cz"", ""eeg_se_theta__Fz"", ""eeg_bp_alpha__Pz"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Fz"", ""eeg_se_gamma__Pz""]",eeg
P04,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5787767379679144,"[""eeg_sd__PO8"", ""eeg_se_delta__Oz"", ""eeg_se_alpha__Cz"", ""eeg_se_alpha__PO7"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Pz""]",eeg
P04,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6598262032085561,"[""eeg_se_delta__Oz"", ""eeg_se_delta__Pz"", ""eeg_bp_alpha__Cz"", ""eeg_bp_alpha__Fz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz""]",eeg
P04,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5855726381461676,"[""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_hm__PO7"", ""eeg_hc__PO7"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__Fz"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Fz""]",eeg
P04,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.618270944741533,"[""eeg_mf_hz__PO7"", ""eeg_se_delta__Fz"", ""eeg_se_theta__PO8"", ""eeg_bp_alpha__Fz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Fz""]",eeg
P04,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.640017825311943,"[""eeg_mf_hz__Cz"", ""eeg_se_theta__Fz"", ""eeg_bp_alpha__Pz"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Fz"", ""eeg_se_gamma__Pz""]",eeg
P04,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5265708556149732,"[""eeg_sd__PO8"", ""eeg_se_delta__Oz"", ""eeg_se_alpha__Cz"", ""eeg_se_alpha__PO7"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__C4"", ""eeg_se_gamma__Pz""]",eeg
P04,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.6112967914438502,"[""eeg_se_delta__Oz"", ""eeg_se_delta__Pz"", ""eeg_bp_alpha__Cz"", ""eeg_bp_alpha__Fz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz""]",eeg
P04,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5350935828877005,"[""eeg_sd__PO7"", ""eeg_se__PO7"", ""eeg_hm__PO7"", ""eeg_hc__PO7"", ""eeg_mf_hz__PO7"", ""eeg_bp_theta__Fz"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Fz""]",eeg
P04,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5658645276292336,"[""eeg_mf_hz__PO7"", ""eeg_se_delta__Fz"", ""eeg_se_theta__PO8"", ""eeg_bp_alpha__Fz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Fz""]",eeg
P04,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5718360071301247,"[""eeg_mf_hz__Cz"", ""eeg_se_theta__Fz"", ""eeg_bp_alpha__Pz"", ""eeg_se_alpha__Cz"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Fz"", ""eeg_se_gamma__Pz""]",eeg
