participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P01,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,112,90,22,45,67,0.5341880341880342,0.5909090909090909
P01,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,112,90,22,45,67,0.5897435897435898,0.6363636363636364
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,112,89,23,45,67,0.42063492063492064,0.391304347826087
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,112,89,23,45,67,0.6150793650793651,0.6521739130434783
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,112,90,22,45,67,0.4017094017094017,0.45454545454545453
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,112,90,22,45,67,0.5726495726495726,0.6363636363636364
P01,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,112,90,22,45,67,0.6623931623931625,0.6818181818181818
P02,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,84,67,17,25,59,0.775,0.7647058823529411
P02,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,84,67,17,25,59,0.43333333333333335,0.5294117647058824
P02,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,84,67,17,25,59,0.55,0.5294117647058824
P02,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,84,67,17,25,59,0.7333333333333334,0.7058823529411765
P02,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,84,67,17,25,59,0.575,0.6470588235294118
P02,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411
P02,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,logreg,all_eeg,all_channels,10,primary,120,1,10,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,logreg,all_eeg,all_channels,10,primary,120,2,10,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,logreg,all_eeg,all_channels,10,primary,120,3,10,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,logreg,all_eeg,all_channels,10,primary,120,4,10,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058
P02,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765
P02,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,84,67,17,25,59,0.3916666666666667,0.47058823529411764
P02,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,84,67,17,25,59,0.375,0.5294117647058824
P02,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,84,68,16,25,59,0.45454545454545453,0.625
P02,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,84,67,17,25,59,0.775,0.7647058823529411
P02,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058
P02,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,84,68,16,25,59,0.6090909090909091,0.6875
P02,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,84,67,17,25,59,0.875,0.8235294117647058
P02,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,84,67,17,25,59,0.4916666666666667,0.5294117647058824
P02,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765
P02,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411
P02,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,84,67,17,25,59,0.6916666666666667,0.6470588235294118
P02,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,84,67,17,25,59,0.775,0.7647058823529411
P02,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,84,67,17,25,59,0.8166666666666667,0.8235294117647058
P02,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118
P02,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,84,68,16,25,59,0.5636363636363637,0.625
P02,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,84,67,17,25,59,0.875,0.8235294117647058
P02,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,84,67,17,25,59,0.43333333333333335,0.5294117647058824
P02,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,84,67,17,25,59,0.875,0.8235294117647058
P02,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,84,67,17,25,59,0.4916666666666667,0.5294117647058824
P02,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,84,67,17,25,59,0.5,0.7058823529411765
P02,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,84,68,16,25,59,0.6,0.75
P02,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,84,67,17,25,59,0.8166666666666667,0.8235294117647058
P02,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,84,67,17,25,59,0.45,0.47058823529411764
P02,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,84,67,17,25,59,0.5916666666666667,0.5882352941176471
P02,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,84,67,17,25,59,0.7333333333333334,0.7058823529411765
P02,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,84,68,16,25,59,0.5636363636363637,0.625
P02,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,84,67,17,25,59,0.875,0.8235294117647058
P02,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,84,67,17,25,59,0.4166666666666667,0.5882352941176471
P02,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,84,67,17,25,59,0.375,0.5294117647058824
P02,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,84,67,17,25,59,0.6,0.7647058823529411
P02,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058
P02,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,84,67,17,25,59,0.5,0.7058823529411765
P02,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,84,67,17,25,59,0.5,0.29411764705882354
P02,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,84,67,17,25,59,0.5,0.7058823529411765
P02,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,84,68,16,25,59,0.4818181818181818,0.4375
P02,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,84,67,17,25,59,0.8166666666666667,0.8235294117647058
P02,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,84,67,17,25,59,0.30833333333333335,0.35294117647058826
P02,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,84,67,17,25,59,0.3916666666666667,0.47058823529411764
P02,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765
P02,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,84,68,16,25,59,0.5090909090909091,0.625
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411
P02,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118
P02,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118
P02,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058
P02,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411
P02,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,84,68,16,25,59,0.5090909090909091,0.625
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,84,67,17,25,59,0.9166666666666667,0.8823529411764706
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,84,67,17,25,59,0.5083333333333333,0.47058823529411764
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,84,67,17,25,59,0.7166666666666667,0.7647058823529411
P02,valence,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,84,68,16,25,59,0.5181818181818182,0.5625
P02,valence,svm,paper_compact,all_channels,10,secondary,64,1,10,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765
P02,valence,svm,paper_compact,all_channels,10,secondary,64,2,10,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,svm,paper_compact,all_channels,10,secondary,64,3,10,5,84,67,17,25,59,0.5916666666666667,0.5882352941176471
P02,valence,svm,paper_compact,all_channels,10,secondary,64,4,10,5,84,67,17,25,59,0.7583333333333333,0.8235294117647058
P02,valence,svm,paper_compact,all_channels,10,secondary,64,5,10,5,84,68,16,25,59,0.5636363636363637,0.625
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,84,67,17,25,59,0.8,0.8823529411764706
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,84,67,17,25,59,0.675,0.7058823529411765
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,84,67,17,25,59,0.6333333333333333,0.6470588235294118
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411
P02,valence,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,84,68,16,25,59,0.6545454545454545,0.75
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765
P02,valence,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,84,68,16,25,59,0.4727272727272727,0.5
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,84,67,17,25,59,0.5,0.7058823529411765
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,84,67,17,25,59,0.3916666666666667,0.47058823529411764
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411
P02,valence,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,84,68,16,25,59,0.42727272727272725,0.4375
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,84,67,17,25,59,0.6583333333333333,0.7647058823529411
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,84,67,17,25,59,0.4916666666666667,0.5294117647058824
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,84,67,17,25,59,0.6,0.7647058823529411
P02,valence,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,84,68,16,25,59,0.6545454545454545,0.75
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,84,67,17,25,59,0.5583333333333333,0.7058823529411765
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,84,67,17,25,59,0.7,0.8235294117647058
P02,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,84,68,16,25,59,0.42727272727272725,0.4375
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,84,67,17,25,59,0.475,0.5882352941176471
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,84,67,17,25,59,0.5,0.7058823529411765
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,84,67,17,25,59,0.3916666666666667,0.47058823529411764
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,84,67,17,25,59,0.5,0.7058823529411765
P02,valence,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,84,68,16,25,59,0.42727272727272725,0.4375
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,84,67,17,25,59,0.6166666666666667,0.7058823529411765
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,84,67,17,25,59,0.5333333333333333,0.5882352941176471
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,84,67,17,25,59,0.5166666666666667,0.6470588235294118
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,84,67,17,25,59,0.5,0.7058823529411765
P02,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,84,68,16,25,59,0.6090909090909091,0.6875
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,100,80,20,39,61,0.3541666666666667,0.4
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,100,80,20,39,61,0.3958333333333333,0.45
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,100,80,20,39,61,0.33333333333333337,0.35
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,100,80,20,39,61,0.5208333333333333,0.55
P02,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,100,80,20,39,61,0.44505494505494503,0.45
P02,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,100,80,20,39,61,0.4583333333333333,0.55
P02,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,100,80,20,39,61,0.3541666666666667,0.4
P02,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,100,80,20,39,61,0.27083333333333337,0.3
P02,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,100,80,20,39,61,0.6041666666666667,0.65
P02,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,100,80,20,39,61,0.5164835164835164,0.5
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,100,80,20,39,61,0.375,0.45
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,100,80,20,39,61,0.5,0.55
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,100,80,20,39,61,0.4166666666666667,0.45
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,100,80,20,39,61,0.6041666666666667,0.65
P02,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,100,80,20,39,61,0.4010989010989011,0.35
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,100,80,20,39,61,0.375,0.45
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,100,80,20,39,61,0.4375,0.5
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,100,80,20,39,61,0.3125,0.35
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,100,80,20,39,61,0.5625,0.6
P02,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,100,80,20,39,61,0.44505494505494503,0.45
P02,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,100,80,20,39,61,0.4583333333333333,0.55
P02,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,100,80,20,39,61,0.3541666666666667,0.4
P02,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,100,80,20,39,61,0.4583333333333333,0.55
P02,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,100,80,20,39,61,0.4583333333333333,0.5
P02,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,100,80,20,39,61,0.44505494505494503,0.45
P02,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,100,80,20,39,61,0.375,0.45
P02,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,100,80,20,39,61,0.5,0.55
P02,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,100,80,20,39,61,0.4583333333333333,0.5
P02,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,100,80,20,39,61,0.5416666666666667,0.6
P02,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,100,80,20,39,61,0.3626373626373626,0.3
P02,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,100,80,20,39,61,0.3125,0.35
P02,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,100,80,20,39,61,0.5,0.55
P02,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,100,80,20,39,61,0.4791666666666667,0.5
P02,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,100,80,20,39,61,0.4583333333333333,0.5
P02,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,100,80,20,39,61,0.26373626373626374,0.3
P02,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,100,80,20,39,61,0.27083333333333337,0.3
P02,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,100,80,20,39,61,0.6458333333333333,0.65
P02,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,100,80,20,39,61,0.5,0.6
P02,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,100,80,20,39,61,0.5416666666666667,0.55
P02,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,100,80,20,39,61,0.30219780219780223,0.35
