Timestamp,Experiment_Time,Frame_Count,Trigger,Emotion
2026-05-26 15:17:07.236,109.928,3270,0,no face
2026-05-26 15:17:07.269,109.961,3271,0,no face
2026-05-26 15:17:07.302,109.995,3272,0,no face
2026-05-26 15:17:07.336,110.028,3273,0,no face
2026-05-26 15:17:07.369,110.061,3274,0,no face
2026-05-26 15:17:07.402,110.095,3275,0,no face
2026-05-26 15:17:07.435,110.128,3276,0,no face
2026-05-26 15:17:07.469,110.162,3277,0,no face
2026-05-26 15:17:07.502,110.195,3278,0,no face
2026-05-26 15:17:07.536,110.228,3279,0,no face
2026-05-26 15:17:07.570,110.262,3280,0,no face
2026-05-26 15:17:07.602,110.295,3281,0,no face
2026-05-26 15:17:07.636,110.328,3282,0,no face
2026-05-26 15:17:07.669,110.362,3283,0,no face
2026-05-26 15:17:07.703,110.395,3284,0,no face
2026-05-26 15:17:07.736,110.428,3285,0,no face
2026-05-26 15:17:07.769,110.462,3286,0,no face
2026-05-26 15:17:07.805,110.498,3287,0,no face
2026-05-26 15:17:07.836,110.529,3288,0,no face
2026-05-26 15:17:07.869,110.562,3289,0,no face
2026-05-26 15:17:07.903,110.596,3290,0,no face
2026-05-26 15:17:07.936,110.628,3291,0,no face
2026-05-26 15:17:07.969,110.662,3292,0,no face
2026-05-26 15:17:08.002,110.695,3293,0,no face
2026-05-26 15:17:08.036,110.728,3294,0,no face
2026-05-26 15:17:08.069,110.762,3295,0,no face
2026-05-26 15:17:08.102,110.795,3296,0,no face
2026-05-26 15:17:08.136,110.828,3297,0,no face
2026-05-26 15:17:08.169,110.862,3298,0,no face
2026-05-26 15:17:08.202,110.895,3299,0,no face
2026-05-26 15:17:08.236,110.928,3300,0,no face
2026-05-26 15:17:08.269,110.962,3301,0,no face
2026-05-26 15:17:08.303,110.995,3302,0,no face
2026-05-26 15:17:08.336,111.029,3303,0,no face
2026-05-26 15:17:08.371,111.064,3304,0,no face
2026-05-26 15:17:08.403,111.095,3305,21,no face
2026-05-26 15:17:08.436,111.128,3306,0,no face
2026-05-26 15:17:08.469,111.162,3307,0,no face
2026-05-26 15:17:08.503,111.195,3308,0,no face
2026-05-26 15:17:08.536,111.229,3309,0,no face
2026-05-26 15:17:08.569,111.262,3310,0,no face
2026-05-26 15:17:08.602,111.295,3311,0,no face
2026-05-26 15:17:08.636,111.328,3312,0,no face
2026-05-26 15:17:08.669,111.362,3313,0,no face
2026-05-26 15:17:08.703,111.395,3314,0,no face
2026-05-26 15:17:08.736,111.429,3315,0,no face
2026-05-26 15:17:08.769,111.462,3316,0,no face
2026-05-26 15:17:08.804,111.496,3317,0,no face
2026-05-26 15:17:08.836,111.529,3318,0,no face
2026-05-26 15:17:08.871,111.564,3319,0,no face
2026-05-26 15:17:08.903,111.596,3320,0,no face
2026-05-26 15:17:08.938,111.63,3321,0,no face
2026-05-26 15:17:08.970,111.662,3322,0,no face
2026-05-26 15:17:09.009,111.701,3323,0,no face
2026-05-26 15:17:09.037,111.729,3324,0,no face
2026-05-26 15:17:09.069,111.762,3325,0,no face
2026-05-26 15:17:09.103,111.795,3326,0,no face
2026-05-26 15:17:09.136,111.829,3327,0,no face
2026-05-26 15:17:09.169,111.862,3328,0,no face
2026-05-26 15:17:09.203,111.895,3329,0,no face
2026-05-26 15:17:09.258,111.951,3330,0,no face
2026-05-26 15:17:09.269,111.962,3331,0,no face
2026-05-26 15:17:09.303,111.996,3332,0,no face
2026-05-26 15:17:09.336,112.029,3333,0,no face
2026-05-26 15:17:09.370,112.062,3334,0,no face
2026-05-26 15:17:09.403,112.095,3335,0,no face
2026-05-26 15:17:09.436,112.129,3336,0,no face
2026-05-26 15:17:09.470,112.162,3337,0,no face
2026-05-26 15:17:09.503,112.196,3338,0,no face
2026-05-26 15:17:09.536,112.229,3339,0,no face
2026-05-26 15:17:09.570,112.262,3340,0,no face
2026-05-26 15:17:09.618,112.311,3341,0,no face
2026-05-26 15:17:09.636,112.329,3342,0,no face
2026-05-26 15:17:09.671,112.363,3343,0,no face
2026-05-26 15:17:09.703,112.396,3344,0,no face
2026-05-26 15:17:09.737,112.429,3345,0,no face
2026-05-26 15:17:09.770,112.462,3346,0,no face
2026-05-26 15:17:09.804,112.496,3347,0,no face
2026-05-26 15:17:09.837,112.529,3348,0,no face
2026-05-26 15:17:09.870,112.562,3349,0,no face
2026-05-26 15:17:09.903,112.596,3350,0,no face
2026-05-26 15:17:09.936,112.629,3351,0,no face
2026-05-26 15:17:09.970,112.663,3352,0,no face
2026-05-26 15:17:10.004,112.696,3353,0,no face
2026-05-26 15:17:10.038,112.73,3354,0,no face
2026-05-26 15:17:10.070,112.763,3355,0,no face
2026-05-26 15:17:10.105,112.797,3356,1,no face
2026-05-26 15:17:10.137,112.83,3357,0,no face
2026-05-26 15:17:10.170,112.862,3358,0,no face
2026-05-26 15:17:10.203,112.896,3359,0,no face
2026-05-26 15:17:10.237,112.929,3360,0,no face
2026-05-26 15:17:10.270,112.963,3361,0,no face
2026-05-26 15:17:10.303,112.996,3362,0,no face
2026-05-26 15:17:10.337,113.029,3363,0,no face
2026-05-26 15:17:10.370,113.063,3364,0,no face
2026-05-26 15:17:10.403,113.096,3365,0,no face
2026-05-26 15:17:10.437,113.129,3366,0,no face
2026-05-26 15:17:10.470,113.163,3367,0,no face
2026-05-26 15:17:10.506,113.198,3368,0,no face
2026-05-26 15:17:10.537,113.229,3369,0,no face
2026-05-26 15:17:10.570,113.263,3370,0,no face
2026-05-26 15:17:10.604,113.296,3371,409,no face
2026-05-26 15:17:10.637,113.33,3372,0,no face
2026-05-26 15:17:10.670,113.363,3373,0,no face
2026-05-26 15:17:10.704,113.396,3374,0,no face
2026-05-26 15:17:10.737,113.429,3375,0,no face
2026-05-26 15:17:10.770,113.463,3376,0,no face
2026-05-26 15:17:10.804,113.496,3377,0,no face
2026-05-26 15:17:10.837,113.53,3378,0,no face
2026-05-26 15:17:10.870,113.563,3379,0,no face
2026-05-26 15:17:10.904,113.596,3380,0,no face
2026-05-26 15:17:10.937,113.629,3381,0,no face
2026-05-26 15:17:10.970,113.663,3382,0,no face
2026-05-26 15:17:11.004,113.696,3383,0,no face
2026-05-26 15:17:11.040,113.732,3384,0,no face
2026-05-26 15:17:11.071,113.763,3385,0,no face
2026-05-26 15:17:11.104,113.796,3386,0,no face
2026-05-26 15:17:11.137,113.83,3387,0,no face
2026-05-26 15:17:11.170,113.863,3388,0,no face
2026-05-26 15:17:11.204,113.896,3389,0,no face
2026-05-26 15:17:11.242,113.935,3390,0,no face
2026-05-26 15:17:11.270,113.963,3391,0,no face
2026-05-26 15:17:11.304,113.996,3392,0,no face
2026-05-26 15:17:11.337,114.03,3393,0,no face
2026-05-26 15:17:11.370,114.063,3394,0,no face
2026-05-26 15:17:11.404,114.096,3395,0,no face
2026-05-26 15:17:11.437,114.13,3396,0,no face
2026-05-26 15:17:11.470,114.163,3397,0,no face
2026-05-26 15:17:11.504,114.196,3398,0,no face
2026-05-26 15:17:11.537,114.23,3399,0,no face
2026-05-26 15:17:11.571,114.263,3400,0,no face
2026-05-26 15:17:11.604,114.297,3401,0,no face
2026-05-26 15:17:11.637,114.33,3402,0,no face
2026-05-26 15:17:11.671,114.363,3403,0,no face
2026-05-26 15:17:11.704,114.397,3404,0,no face
2026-05-26 15:17:11.737,114.43,3405,0,no face
2026-05-26 15:17:11.771,114.463,3406,0,no face
2026-05-26 15:17:11.804,114.497,3407,0,no face
2026-05-26 15:17:11.837,114.53,3408,0,no face
2026-05-26 15:17:11.871,114.563,3409,0,no face
2026-05-26 15:17:11.904,114.596,3410,0,no face
2026-05-26 15:17:11.937,114.63,3411,0,no face
2026-05-26 15:17:11.971,114.664,3412,0,no face
2026-05-26 15:17:12.004,114.697,3413,0,no face
2026-05-26 15:17:12.038,114.73,3414,0,no face
2026-05-26 15:17:12.071,114.764,3415,0,no face
2026-05-26 15:17:12.104,114.797,3416,0,no face
2026-05-26 15:17:12.138,114.83,3417,0,no face
2026-05-26 15:17:12.171,114.863,3418,0,no face
2026-05-26 15:17:12.204,114.897,3419,0,no face
2026-05-26 15:17:12.239,114.932,3420,0,no face
2026-05-26 15:17:12.271,114.963,3421,0,no face
2026-05-26 15:17:12.304,114.997,3422,0,no face
2026-05-26 15:17:12.337,115.03,3423,0,no face
2026-05-26 15:17:12.371,115.063,3424,0,no face
2026-05-26 15:17:12.404,115.097,3425,0,no face
2026-05-26 15:17:12.437,115.13,3426,0,no face
2026-05-26 15:17:12.473,115.166,3427,0,no face
2026-05-26 15:17:12.504,115.197,3428,0,no face
2026-05-26 15:17:12.538,115.23,3429,0,no face
2026-05-26 15:17:12.571,115.263,3430,0,no face
2026-05-26 15:17:12.604,115.297,3431,0,no face
2026-05-26 15:17:12.638,115.33,3432,20,no face
2026-05-26 15:17:12.671,115.364,3433,0,no face
2026-05-26 15:17:12.704,115.397,3434,0,no face
2026-05-26 15:17:12.738,115.43,3435,0,no face
2026-05-26 15:17:12.771,115.464,3436,0,no face
2026-05-26 15:17:12.805,115.497,3437,0,no face
2026-05-26 15:17:12.838,115.531,3438,0,no face
2026-05-26 15:17:12.871,115.564,3439,0,no face
2026-05-26 15:17:12.905,115.597,3440,0,no face
2026-05-26 15:17:12.938,115.63,3441,0,no face
2026-05-26 15:17:12.971,115.664,3442,0,no face
2026-05-26 15:17:13.005,115.697,3443,0,no face
2026-05-26 15:17:13.038,115.73,3444,0,no face
2026-05-26 15:17:13.071,115.764,3445,0,no face
2026-05-26 15:17:13.104,115.797,3446,0,no face
2026-05-26 15:17:13.138,115.831,3447,0,no face
2026-05-26 15:17:13.171,115.864,3448,0,no face
2026-05-26 15:17:13.204,115.897,3449,0,no face
2026-05-26 15:17:13.238,115.931,3450,0,no face
2026-05-26 15:17:13.272,115.964,3451,0,no face
2026-05-26 15:17:13.305,115.997,3452,0,no face
2026-05-26 15:17:13.339,116.031,3453,0,no face
2026-05-26 15:17:13.371,116.064,3454,0,no face
2026-05-26 15:17:13.414,116.107,3455,0,no face
2026-05-26 15:17:13.438,116.13,3456,0,no face
2026-05-26 15:17:13.472,116.164,3457,0,no face
2026-05-26 15:17:13.505,116.197,3458,0,no face
2026-05-26 15:17:13.538,116.231,3459,0,no face
2026-05-26 15:17:13.571,116.264,3460,0,no face
2026-05-26 15:17:13.605,116.297,3461,0,no face
2026-05-26 15:17:13.638,116.331,3462,0,no face
2026-05-26 15:17:13.672,116.364,3463,0,no face
2026-05-26 15:17:13.705,116.397,3464,0,no face
2026-05-26 15:17:13.738,116.431,3465,0,no face
2026-05-26 15:17:13.771,116.464,3466,0,no face
2026-05-26 15:17:13.805,116.497,3467,0,no face
2026-05-26 15:17:13.838,116.531,3468,0,no face
2026-05-26 15:17:13.871,116.564,3469,0,no face
2026-05-26 15:17:13.905,116.597,3470,0,no face
2026-05-26 15:17:13.938,116.631,3471,0,no face
2026-05-26 15:17:13.972,116.664,3472,0,no face
2026-05-26 15:17:14.005,116.698,3473,0,no face
2026-05-26 15:17:14.038,116.731,3474,0,no face
2026-05-26 15:17:14.072,116.764,3475,0,no face
2026-05-26 15:17:14.105,116.798,3476,0,no face
2026-05-26 15:17:14.138,116.831,3477,0,no face
2026-05-26 15:17:14.172,116.865,3478,0,no face
2026-05-26 15:17:14.206,116.898,3479,0,no face
2026-05-26 15:17:14.238,116.931,3480,0,no face
2026-05-26 15:17:14.272,116.964,3481,0,no face
2026-05-26 15:17:14.305,116.998,3482,0,no face
2026-05-26 15:17:14.340,117.033,3483,0,no face
2026-05-26 15:17:14.372,117.065,3484,0,no face
2026-05-26 15:17:14.407,117.1,3485,21,no face
2026-05-26 15:17:14.439,117.132,3486,0,no face
2026-05-26 15:17:14.475,117.167,3487,0,no face
2026-05-26 15:17:14.507,117.2,3488,0,no face
2026-05-26 15:17:14.538,117.231,3489,0,no face
2026-05-26 15:17:14.572,117.264,3490,0,no face
2026-05-26 15:17:14.605,117.298,3491,0,no face
2026-05-26 15:17:14.639,117.331,3492,0,no face
2026-05-26 15:17:14.672,117.364,3493,0,no face
2026-05-26 15:17:14.705,117.398,3494,0,no face
2026-05-26 15:17:14.739,117.431,3495,0,no face
2026-05-26 15:17:14.772,117.464,3496,0,no face
2026-05-26 15:17:14.805,117.498,3497,0,no face
2026-05-26 15:17:14.839,117.531,3498,0,no face
2026-05-26 15:17:14.872,117.565,3499,0,no face
2026-05-26 15:17:14.905,117.598,3500,0,no face
2026-05-26 15:17:14.939,117.631,3501,0,no face
2026-05-26 15:17:14.972,117.665,3502,0,no face
2026-05-26 15:17:15.005,117.698,3503,0,no face
2026-05-26 15:17:15.039,117.731,3504,0,no face
2026-05-26 15:17:15.072,117.765,3505,0,no face
2026-05-26 15:17:15.105,117.798,3506,0,no face
2026-05-26 15:17:15.139,117.831,3507,0,no face
2026-05-26 15:17:15.172,117.865,3508,0,no face
2026-05-26 15:17:15.206,117.898,3509,0,no face
2026-05-26 15:17:15.239,117.931,3510,0,no face
2026-05-26 15:17:15.272,117.964,3511,0,no face
2026-05-26 15:17:15.306,117.998,3512,0,no face
2026-05-26 15:17:15.340,118.032,3513,0,no face
2026-05-26 15:17:15.372,118.065,3514,0,no face
2026-05-26 15:17:15.406,118.098,3515,0,no face
2026-05-26 15:17:15.439,118.131,3516,0,no face
2026-05-26 15:17:15.472,118.165,3517,0,no face
2026-05-26 15:17:15.506,118.198,3518,0,no face
2026-05-26 15:17:15.540,118.233,3519,0,no face
2026-05-26 15:17:15.573,118.265,3520,0,no face
2026-05-26 15:17:15.606,118.298,3521,0,no face
2026-05-26 15:17:15.639,118.331,3522,0,no face
2026-05-26 15:17:15.672,118.365,3523,0,no face
2026-05-26 15:17:15.705,118.398,3524,0,no face
2026-05-26 15:17:15.739,118.432,3525,0,no face
2026-05-26 15:17:15.772,118.465,3526,0,no face
2026-05-26 15:17:15.806,118.498,3527,0,no face
2026-05-26 15:17:15.839,118.531,3528,0,no face
2026-05-26 15:17:15.872,118.565,3529,0,no face
2026-05-26 15:17:15.906,118.599,3530,0,no face
2026-05-26 15:17:15.939,118.632,3531,0,no face
2026-05-26 15:17:15.972,118.665,3532,0,no face
2026-05-26 15:17:16.006,118.698,3533,0,no face
2026-05-26 15:17:16.039,118.732,3534,0,no face
2026-05-26 15:17:16.076,118.768,3535,0,no face
2026-05-26 15:17:16.106,118.798,3536,0,no face
2026-05-26 15:17:16.139,118.832,3537,0,no face
2026-05-26 15:17:16.172,118.865,3538,0,no face
2026-05-26 15:17:16.206,118.898,3539,0,no face
2026-05-26 15:17:16.239,118.932,3540,0,no face
2026-05-26 15:17:16.273,118.965,3541,0,no face
2026-05-26 15:17:16.306,118.998,3542,0,no face
2026-05-26 15:17:16.339,119.032,3543,0,no face
2026-05-26 15:17:16.373,119.065,3544,0,no face
2026-05-26 15:17:16.406,119.098,3545,0,no face
2026-05-26 15:17:16.439,119.132,3546,1,no face
2026-05-26 15:17:16.473,119.166,3547,0,no face
2026-05-26 15:17:16.507,119.199,3548,0,no face
2026-05-26 15:17:16.540,119.233,3549,0,no face
2026-05-26 15:17:16.575,119.267,3550,0,no face
2026-05-26 15:17:16.606,119.299,3551,0,no face
2026-05-26 15:17:16.639,119.332,3552,0,no face
2026-05-26 15:17:16.674,119.367,3553,0,no face
2026-05-26 15:17:16.706,119.398,3554,0,no face
2026-05-26 15:17:16.739,119.432,3555,0,no face
2026-05-26 15:17:16.772,119.465,3556,0,no face
2026-05-26 15:17:16.806,119.499,3557,0,no face
2026-05-26 15:17:16.839,119.532,3558,0,no face
2026-05-26 15:17:16.873,119.565,3559,0,no face
2026-05-26 15:17:16.906,119.598,3560,0,no face
2026-05-26 15:17:16.939,119.632,3561,0,no face
2026-05-26 15:17:16.974,119.667,3562,203,no face
2026-05-26 15:17:17.006,119.699,3563,0,no face
2026-05-26 15:17:17.039,119.732,3564,0,no face
2026-05-26 15:17:17.073,119.765,3565,0,no face
2026-05-26 15:17:17.106,119.799,3566,0,no face
2026-05-26 15:17:17.140,119.832,3567,0,no face
2026-05-26 15:17:17.173,119.865,3568,0,no face
2026-05-26 15:17:17.206,119.899,3569,0,no face
2026-05-26 15:17:17.240,119.932,3570,0,no face
2026-05-26 15:17:17.273,119.965,3571,0,no face
2026-05-26 15:17:17.306,119.999,3572,0,no face
2026-05-26 15:17:17.340,120.032,3573,0,no face
2026-05-26 15:17:17.373,120.065,3574,0,no face
2026-05-26 15:17:17.406,120.099,3575,0,no face
2026-05-26 15:17:17.440,120.132,3576,0,no face
2026-05-26 15:17:17.473,120.165,3577,0,no face
2026-05-26 15:17:17.506,120.199,3578,0,no face
2026-05-26 15:17:17.540,120.233,3579,0,no face
2026-05-26 15:17:17.574,120.267,3580,0,no face
2026-05-26 15:17:17.608,120.3,3581,0,no face
2026-05-26 15:17:17.640,120.333,3582,0,no face
2026-05-26 15:17:17.673,120.366,3583,0,no face
2026-05-26 15:17:17.721,120.414,3584,0,no face
2026-05-26 15:17:17.742,120.435,3585,0,no face
2026-05-26 15:17:17.775,120.468,3586,0,no face
2026-05-26 15:17:17.807,120.499,3587,0,no face
2026-05-26 15:17:17.840,120.532,3588,0,no face
2026-05-26 15:17:17.873,120.566,3589,0,no face
2026-05-26 15:17:17.906,120.599,3590,0,no face
2026-05-26 15:17:17.940,120.632,3591,0,no face
2026-05-26 15:17:17.973,120.666,3592,0,no face
2026-05-26 15:17:18.006,120.699,3593,0,no face
2026-05-26 15:17:18.040,120.733,3594,0,no face
2026-05-26 15:17:18.073,120.766,3595,0,no face
2026-05-26 15:17:18.107,120.799,3596,0,no face
2026-05-26 15:17:18.140,120.832,3597,0,no face
2026-05-26 15:17:18.173,120.866,3598,0,no face
2026-05-26 15:17:18.207,120.899,3599,0,no face
2026-05-26 15:17:18.240,120.933,3600,0,no face
2026-05-26 15:17:18.286,120.979,3601,0,no face
2026-05-26 15:17:18.307,120.999,3602,0,no face
2026-05-26 15:17:18.340,121.033,3603,0,no face
2026-05-26 15:17:18.374,121.066,3604,0,no face
2026-05-26 15:17:18.407,121.099,3605,0,no face
2026-05-26 15:17:18.440,121.133,3606,0,no face
2026-05-26 15:17:18.474,121.166,3607,0,no face
2026-05-26 15:17:18.507,121.2,3608,0,no face
2026-05-26 15:17:18.540,121.232,3609,0,no face
2026-05-26 15:17:18.574,121.266,3610,0,no face
2026-05-26 15:17:18.607,121.299,3611,0,no face
2026-05-26 15:17:18.641,121.333,3612,0,no face
2026-05-26 15:17:18.673,121.366,3613,0,no face
2026-05-26 15:17:18.707,121.4,3614,0,no face
2026-05-26 15:17:18.741,121.433,3615,0,no face
2026-05-26 15:17:18.774,121.467,3616,0,no face
2026-05-26 15:17:18.807,121.5,3617,0,no face
2026-05-26 15:17:18.840,121.533,3618,0,no face
2026-05-26 15:17:18.876,121.568,3619,0,no face
2026-05-26 15:17:18.911,121.604,3620,0,no face
2026-05-26 15:17:18.940,121.633,3621,0,no face
2026-05-26 15:17:18.974,121.666,3622,20,no face
2026-05-26 15:17:19.007,121.699,3623,0,no face
2026-05-26 15:17:19.040,121.733,3624,0,no face
2026-05-26 15:17:19.074,121.766,3625,0,no face
2026-05-26 15:17:19.107,121.799,3626,0,no face
2026-05-26 15:17:19.140,121.833,3627,0,no face
2026-05-26 15:17:19.174,121.866,3628,0,no face
2026-05-26 15:17:19.207,121.9,3629,0,no face
2026-05-26 15:17:19.241,121.933,3630,0,no face
2026-05-26 15:17:19.274,121.967,3631,0,no face
2026-05-26 15:17:19.311,122.003,3632,0,no face
2026-05-26 15:17:19.340,122.033,3633,0,no face
2026-05-26 15:17:19.374,122.066,3634,0,no face
2026-05-26 15:17:19.407,122.1,3635,0,no face
2026-05-26 15:17:19.440,122.133,3636,0,no face
2026-05-26 15:17:19.474,122.166,3637,0,no face
2026-05-26 15:17:19.507,122.2,3638,0,no face
2026-05-26 15:17:19.541,122.233,3639,0,no face
2026-05-26 15:17:19.574,122.266,3640,0,no face
2026-05-26 15:17:19.607,122.3,3641,0,no face
2026-05-26 15:17:19.641,122.333,3642,0,no face
2026-05-26 15:17:19.674,122.367,3643,0,no face
2026-05-26 15:17:19.708,122.4,3644,0,no face
2026-05-26 15:17:19.741,122.433,3645,0,no face
2026-05-26 15:17:19.774,122.466,3646,0,no face
2026-05-26 15:17:19.807,122.5,3647,0,no face
2026-05-26 15:17:19.841,122.533,3648,0,no face
2026-05-26 15:17:19.874,122.567,3649,0,no face
2026-05-26 15:17:19.907,122.6,3650,0,no face
2026-05-26 15:17:19.941,122.633,3651,0,no face
2026-05-26 15:17:19.975,122.667,3652,0,no face
2026-05-26 15:17:20.011,122.704,3653,0,no face
2026-05-26 15:17:20.043,122.736,3654,0,no face
2026-05-26 15:17:20.075,122.767,3655,0,no face
2026-05-26 15:17:20.107,122.8,3656,0,no face
2026-05-26 15:17:20.141,122.833,3657,0,no face
2026-05-26 15:17:20.174,122.867,3658,0,no face
2026-05-26 15:17:20.207,122.9,3659,0,no face
2026-05-26 15:17:20.241,122.933,3660,0,no face
2026-05-26 15:17:20.274,122.967,3661,0,no face
2026-05-26 15:17:20.308,123.0,3662,0,no face
2026-05-26 15:17:20.341,123.033,3663,0,no face
2026-05-26 15:17:20.374,123.067,3664,0,no face
2026-05-26 15:17:20.407,123.1,3665,0,no face
2026-05-26 15:17:20.441,123.134,3666,0,no face
2026-05-26 15:17:20.474,123.167,3667,0,no face
2026-05-26 15:17:20.508,123.2,3668,0,no face
2026-05-26 15:17:20.541,123.233,3669,0,no face
2026-05-26 15:17:20.574,123.267,3670,0,no face
2026-05-26 15:17:20.608,123.3,3671,0,no face
2026-05-26 15:17:20.641,123.333,3672,0,no face
2026-05-26 15:17:20.674,123.367,3673,0,no face
2026-05-26 15:17:20.708,123.4,3674,21,no face
2026-05-26 15:17:20.741,123.433,3675,0,no face
2026-05-26 15:17:20.774,123.467,3676,0,no face
2026-05-26 15:17:20.808,123.5,3677,0,no face
2026-05-26 15:17:20.841,123.534,3678,0,no face
2026-05-26 15:17:20.874,123.567,3679,0,no face
2026-05-26 15:17:20.908,123.6,3680,0,no face
2026-05-26 15:17:20.942,123.635,3681,0,no face
2026-05-26 15:17:20.975,123.667,3682,0,no face
2026-05-26 15:17:21.008,123.701,3683,0,no face
2026-05-26 15:17:21.043,123.735,3684,0,no face
2026-05-26 15:17:21.096,123.788,3685,0,no face
2026-05-26 15:17:21.108,123.801,3686,0,no face
2026-05-26 15:17:21.143,123.836,3687,0,no face
2026-05-26 15:17:21.175,123.867,3688,0,no face
2026-05-26 15:17:21.208,123.9,3689,0,no face
2026-05-26 15:17:21.241,123.934,3690,0,no face
2026-05-26 15:17:21.275,123.967,3691,0,no face
2026-05-26 15:17:21.308,124.0,3692,0,no face
2026-05-26 15:17:21.341,124.034,3693,0,no face
2026-05-26 15:17:21.375,124.067,3694,0,no face
2026-05-26 15:17:21.408,124.101,3695,0,no face
2026-05-26 15:17:21.441,124.134,3696,0,no face
2026-05-26 15:17:21.475,124.167,3697,0,no face
2026-05-26 15:17:21.508,124.201,3698,0,no face
2026-05-26 15:17:21.542,124.234,3699,0,no face
2026-05-26 15:17:21.575,124.267,3700,0,no face
2026-05-26 15:17:21.608,124.301,3701,0,no face
2026-05-26 15:17:21.641,124.334,3702,0,no face
2026-05-26 15:17:21.675,124.367,3703,0,no face
2026-05-26 15:17:21.708,124.401,3704,0,no face
2026-05-26 15:17:21.741,124.434,3705,0,no face
2026-05-26 15:17:21.775,124.467,3706,0,no face
2026-05-26 15:17:21.808,124.501,3707,0,no face
2026-05-26 15:17:21.841,124.534,3708,0,no face
2026-05-26 15:17:21.875,124.567,3709,0,no face
2026-05-26 15:17:21.908,124.601,3710,0,no face
2026-05-26 15:17:21.942,124.634,3711,0,no face
2026-05-26 15:17:21.975,124.668,3712,0,no face
2026-05-26 15:17:22.008,124.701,3713,0,no face
2026-05-26 15:17:22.042,124.734,3714,0,no face
2026-05-26 15:17:22.075,124.768,3715,0,no face
2026-05-26 15:17:22.109,124.802,3716,0,no face
2026-05-26 15:17:22.142,124.834,3717,0,no face
2026-05-26 15:17:22.176,124.868,3718,0,no face
2026-05-26 15:17:22.209,124.901,3719,0,no face
2026-05-26 15:17:22.242,124.934,3720,0,no face
2026-05-26 15:17:22.275,124.968,3721,0,no face
2026-05-26 15:17:22.308,125.001,3722,0,no face
2026-05-26 15:17:22.342,125.034,3723,0,no face
2026-05-26 15:17:22.375,125.067,3724,0,no face
2026-05-26 15:17:22.408,125.101,3725,0,no face
2026-05-26 15:17:22.442,125.134,3726,0,no face
2026-05-26 15:17:22.475,125.168,3727,0,no face
2026-05-26 15:17:22.508,125.201,3728,0,no face
2026-05-26 15:17:22.542,125.234,3729,0,no face
2026-05-26 15:17:22.575,125.268,3730,0,no face
2026-05-26 15:17:22.609,125.301,3731,0,no face
2026-05-26 15:17:22.642,125.334,3732,0,no face
2026-05-26 15:17:22.675,125.368,3733,0,no face
2026-05-26 15:17:22.708,125.401,3734,0,no face
2026-05-26 15:17:22.742,125.434,3735,0,no face
2026-05-26 15:17:22.775,125.468,3736,0,no face
2026-05-26 15:17:22.809,125.501,3737,0,no face
2026-05-26 15:17:22.842,125.534,3738,0,no face
2026-05-26 15:17:22.876,125.568,3739,0,no face
2026-05-26 15:17:22.909,125.601,3740,0,no face
2026-05-26 15:17:22.942,125.634,3741,0,no face
2026-05-26 15:17:22.976,125.668,3742,0,no face
2026-05-26 15:17:23.009,125.701,3743,0,no face
2026-05-26 15:17:23.042,125.735,3744,1,no face
2026-05-26 15:17:23.076,125.769,3745,0,no face
2026-05-26 15:17:23.108,125.801,3746,0,no face
2026-05-26 15:17:23.142,125.834,3747,0,no face
2026-05-26 15:17:23.175,125.868,3748,0,no face
2026-05-26 15:17:23.210,125.903,3749,0,no face
2026-05-26 15:17:23.242,125.935,3750,0,no face
2026-05-26 15:17:23.275,125.968,3751,0,no face
2026-05-26 15:17:23.309,126.001,3752,0,no face
2026-05-26 15:17:23.342,126.035,3753,0,no face
2026-05-26 15:17:23.375,126.068,3754,0,no face
2026-05-26 15:17:23.409,126.101,3755,0,no face
2026-05-26 15:17:23.442,126.135,3756,0,no face
2026-05-26 15:17:23.476,126.168,3757,0,no face
2026-05-26 15:17:23.509,126.201,3758,0,no face
2026-05-26 15:17:23.542,126.235,3759,330,no face
2026-05-26 15:17:23.576,126.268,3760,0,no face
2026-05-26 15:17:23.609,126.302,3761,0,no face
2026-05-26 15:17:23.644,126.336,3762,0,no face
2026-05-26 15:17:23.676,126.368,3763,0,no face
2026-05-26 15:17:23.709,126.402,3764,0,no face
2026-05-26 15:17:23.742,126.435,3765,0,no face
2026-05-26 15:17:23.776,126.468,3766,0,no face
2026-05-26 15:17:23.809,126.502,3767,0,no face
2026-05-26 15:17:23.842,126.535,3768,0,no face
2026-05-26 15:17:23.876,126.568,3769,0,no face
2026-05-26 15:17:23.909,126.601,3770,0,no face
2026-05-26 15:17:23.942,126.635,3771,0,no face
2026-05-26 15:17:23.976,126.668,3772,0,no face
2026-05-26 15:17:24.009,126.701,3773,0,no face
2026-05-26 15:17:24.044,126.736,3774,0,no face
2026-05-26 15:17:24.076,126.768,3775,0,no face
2026-05-26 15:17:24.109,126.802,3776,0,no face
2026-05-26 15:17:24.142,126.835,3777,0,no face
2026-05-26 15:17:24.177,126.869,3778,0,no face
2026-05-26 15:17:24.210,126.903,3779,0,no face
2026-05-26 15:17:24.265,126.958,3780,0,no face
2026-05-26 15:17:24.276,126.968,3781,0,no face
2026-05-26 15:17:24.311,127.004,3782,0,no face
2026-05-26 15:17:24.342,127.035,3783,0,no face
2026-05-26 15:17:24.376,127.068,3784,0,no face
2026-05-26 15:17:24.410,127.103,3785,0,no face
2026-05-26 15:17:24.443,127.135,3786,0,no face
