mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
individual,P09,P09,valence,eeg,knn,all,all,3,P09,115,92,23,2.372588701600787,2.0553359683794468,-0.42480129700660396,-0.41909130451975196
individual,P09,P09,valence,eeg,knn,all,all,4,P09,115,92,23,2.2244364083935597,2.024247119869789,-0.09429517985285862,-0.02398738293594538
individual,P09,P09,valence,eeg,knn,all,all,5,P09,115,92,23,1.762996501831163,1.4624505928853753,-0.17276382028035497,-0.0024050647834852334
individual,P10,P10,valence,eeg,knn,all,all,1,P10,120,96,24,1.90728630436858,1.6742424242424245,-0.18247113034718176,0.004085592224315926
individual,P10,P10,valence,eeg,knn,all,all,2,P10,120,96,24,1.9963926973842794,1.8561755455508921,-0.07075385729920947,-0.06858252611633175
individual,P10,P10,valence,eeg,knn,all,all,3,P10,120,96,24,1.805733903743704,1.625,0.06652646106830118,0.06869937400391046
individual,P10,P10,valence,eeg,knn,all,all,4,P10,120,96,24,1.9233772810577896,1.7234848484848486,-0.045043146251403154,-0.03365772396937383
individual,P10,P10,valence,eeg,knn,all,all,5,P10,120,96,24,2.376217421813071,2.152489487716613,-0.6164670575443858,-0.5135966636241467
individual,P11,P11,valence,eeg,knn,all,all,1,P11,120,96,24,2.333215867604369,2.0144044835878376,-0.1365292714999291,-0.09910928259433427
individual,P11,P11,valence,eeg,knn,all,all,2,P11,120,96,24,2.358823771878022,2.128787878787879,-0.31401909060412914,-0.14702204873288416
individual,P11,P11,valence,eeg,knn,all,all,3,P11,120,96,24,2.1399872556969712,1.784090909090909,-0.13895430993876579,-0.12967284717166994
individual,P11,P11,valence,eeg,knn,all,all,4,P11,120,96,24,2.271211615824635,1.9999999999999998,-0.003797185615367349,-0.0024458342640161224
individual,P11,P11,valence,eeg,knn,all,all,5,P11,120,96,24,2.047892640242943,1.7336047398797156,0.032185169393566415,0.03442588624269716
individual,P12,P12,valence,eeg,knn,all,all,1,P12,120,96,24,1.6512480218562604,1.3642592172112356,-0.09368602861985131,-0.03519129555175993
individual,P12,P12,valence,eeg,knn,all,all,2,P12,120,96,24,1.6286226944006899,1.3648241653747808,-0.17976003343086533,-0.10313578303792559
individual,P12,P12,valence,eeg,knn,all,all,3,P12,120,96,24,2.3643269003791083,2.046541458429901,-0.45893249411382797,-0.05609983482617009
individual,P12,P12,valence,eeg,knn,all,all,4,P12,120,96,24,1.934345343166875,1.6118083073157912,-0.14395676126309565,-0.06275083494282119
individual,P12,P12,valence,eeg,knn,all,all,5,P12,120,96,24,1.8416281216226362,1.5992445187544062,0.029046608503797366,0.07258320985510713
individual,P13,P13,valence,eeg,knn,all,all,1,P13,88,70,18,1.22774027756866,0.9242424242424241,-0.05254345967512086,0.022709461385010066
individual,P13,P13,valence,eeg,knn,all,all,2,P13,88,70,18,1.4986766649386871,1.2460317460317458,-0.15144665461121143,-0.14418109015758174
individual,P13,P13,valence,eeg,knn,all,all,3,P13,88,70,18,1.36360944084074,1.1249381433408034,-0.17437728872631286,-0.1474669743447541
individual,P13,P13,valence,eeg,knn,all,all,4,P13,88,71,17,1.2031797791888819,0.9690309289329829,-0.2161872584975666,-0.21483326802164138
individual,P13,P13,valence,eeg,knn,all,all,5,P13,88,71,17,1.265070476604492,1.0469146016305737,0.020092040647551657,0.045643218911113115
individual,P14,P14,valence,eeg,knn,all,all,1,P14,116,92,24,2.6829709900282808,2.225,-0.15687499999999988,-0.10972098214285708
individual,P14,P14,valence,eeg,knn,all,all,2,P14,116,93,23,2.245688966976408,1.9565217391304348,0.17097267950423511,0.17128343152412295
individual,P14,P14,valence,eeg,knn,all,all,3,P14,116,93,23,2.531086507978355,2.2865664301583832,-0.07860758238391607,-0.0766120286148042
individual,P14,P14,valence,eeg,knn,all,all,4,P14,116,93,23,2.6504614270433855,2.346117521788817,-0.023745541496840605,-0.01762300908962877
individual,P14,P14,valence,eeg,knn,all,all,5,P14,116,93,23,2.4998668997399167,2.316770186335404,-0.22169178092523012,-0.17697633377075883
individual,P15,P15,valence,eeg,knn,all,all,1,P15,116,92,24,1.7376053661255733,1.3809335353946128,-0.13518335981182172,-0.12540308641209963
individual,P15,P15,valence,eeg,knn,all,all,2,P15,116,93,23,1.899467557826119,1.553359683794466,-0.03955328687949056,-0.03792830263418523
individual,P15,P15,valence,eeg,knn,all,all,3,P15,116,93,23,1.7701125440091452,1.3157505404476937,-0.020637231135813616,-0.016587803911380927
individual,P15,P15,valence,eeg,knn,all,all,4,P15,116,93,23,1.8616585378944757,1.6371226885314747,-0.18436282861592046,-0.17889344829730813
individual,P15,P15,valence,eeg,knn,all,all,5,P15,116,93,23,1.882893599175445,1.4814442739929874,-0.15483837055208793,-0.14816262621217025
individual,P16,P16,valence,eeg,knn,all,all,1,P16,117,93,24,1.71676408151051,1.4761904761904763,-0.2519414845584249,-0.20805490337728028
individual,P16,P16,valence,eeg,knn,all,all,2,P16,117,93,24,1.5776491722068127,1.4255930169807574,0.020061038629290096,0.11108864515856798
individual,P16,P16,valence,eeg,knn,all,all,3,P16,117,94,23,1.757791545519292,1.5770750988142292,0.07023853176505979,0.08062317246307316
individual,P16,P16,valence,eeg,knn,all,all,4,P16,117,94,23,1.7329580094162058,1.4731224278356612,-0.1785333023809217,-0.17821688870405894
individual,P16,P16,valence,eeg,knn,all,all,5,P16,117,94,23,1.902586321496032,1.6363636363636362,-0.0544562565988278,-0.054292423635635245
individual,P17,P17,valence,eeg,knn,all,all,1,P17,118,94,24,1.8931581534440822,1.5323591016876321,-0.15265858699957624,-0.051850840037093615
individual,P17,P17,valence,eeg,knn,all,all,2,P17,118,94,24,1.75093442191941,1.5795454545454544,0.056685738503920446,0.171121176802995
individual,P17,P17,valence,eeg,knn,all,all,3,P17,118,94,24,1.7961736189526578,1.625,0.06664286811312059,0.07172773347833838
individual,P17,P17,valence,eeg,knn,all,all,4,P17,118,95,23,1.78861730076026,1.6655332499176803,-0.21402534282514152,-0.19623731729702865
individual,P17,P17,valence,eeg,knn,all,all,5,P17,118,95,23,1.6347164959257061,1.3208922529424014,0.06751605958752871,0.07277940933137028
individual,P18,P18,valence,eeg,knn,all,all,1,P18,116,92,24,1.963094877126075,1.6547619047619049,-0.3609779902150927,-0.3601771793941364
individual,P18,P18,valence,eeg,knn,all,all,2,P18,116,93,23,1.6724179126199379,1.4782608695652173,-0.13640806895938873,-0.1354940269896281
individual,P18,P18,valence,eeg,knn,all,all,3,P18,116,93,23,2.0314737352039347,1.7453416149068324,-0.31990474545319936,-0.007970782025022993
individual,P18,P18,valence,eeg,knn,all,all,4,P18,116,93,23,1.9899927097644619,1.7204968944099377,-0.12145479176681362,-0.07529607131931981
individual,P18,P18,valence,eeg,knn,all,all,5,P18,116,93,23,2.127705101155874,1.8774703557312256,-0.19742561983471063,-0.19345454545454532
individual,P19,P19,valence,eeg,knn,all,all,1,P19,120,96,24,2.077029028871975,1.7272727272727273,-0.06373825427374613,-0.02398675421714036
individual,P19,P19,valence,eeg,knn,all,all,2,P19,120,96,24,1.6303683231832873,1.2268754368367816,-0.10069453679507023,-0.07166179410458429
individual,P19,P19,valence,eeg,knn,all,all,3,P19,120,96,24,1.535170775938223,1.1818181818181817,-0.17837465564738286,-0.17811639118457312
individual,P19,P19,valence,eeg,knn,all,all,4,P19,120,96,24,1.6759726422351473,1.3371212121212122,-0.0451662502402459,-0.015135498750720844
individual,P19,P19,valence,eeg,knn,all,all,5,P19,120,96,24,1.3536248651240468,1.125,-0.15851257813137876,0.016764793932741107
individual,P20,P20,valence,eeg,knn,all,all,1,P20,117,93,24,1.745947689174373,1.5416666666666667,0.017986577181208108,0.039485458612975366
individual,P20,P20,valence,eeg,knn,all,all,2,P20,117,93,24,1.5118904299506326,1.371212121212121,-0.19259791591807418,-0.1923284225655768
individual,P20,P20,valence,eeg,knn,all,all,3,P20,117,94,23,1.7140119213968792,1.3359683794466402,-0.02921569700618476,0.06045646105850788
individual,P20,P20,valence,eeg,knn,all,all,4,P20,117,94,23,1.7751913552702108,1.4260869565217393,-0.13558583106267097,-0.13558583106267075
individual,P20,P20,valence,eeg,knn,all,all,5,P20,117,94,23,1.7524225847966617,1.5465838509316772,-0.5741773453567471,-0.5005932605600378
individual,P21,P21,valence,eeg,knn,all,all,1,P21,111,88,23,1.8718992618202188,1.6000829975031206,-0.32401401553373566,-0.2751936576983802
individual,P21,P21,valence,eeg,knn,all,all,2,P21,111,89,22,2.1464068484629086,1.7520661157024795,-0.18607350096711794,-0.12064357306136775
individual,P21,P21,valence,eeg,knn,all,all,3,P21,111,89,22,2.2081426314575467,1.9357166762319338,-0.3939354036245517,-0.3163244449125566
individual,P21,P21,valence,eeg,knn,all,all,4,P21,111,89,22,1.704487525470741,1.4219618794050497,-0.0908878344848092,-0.046956790857925146
individual,P21,P21,valence,eeg,knn,all,all,5,P21,111,89,22,2.1228686122635754,1.6519334444094638,0.02145337184926077,0.0515802404079696
individual,P22,P22,valence,eeg,knn,all,all,1,P22,120,96,24,2.1592105230024763,1.8825757575757576,-0.36732254969618405,-0.05370638433960018
individual,P22,P22,valence,eeg,knn,all,all,2,P22,120,96,24,1.974296054881032,1.714043628550069,-0.01867453243903494,0.014323462009719568
individual,P22,P22,valence,eeg,knn,all,all,3,P22,120,96,24,2.1472161488966695,1.9659090909090906,0.10281438463256642,0.14235257985257987
individual,P22,P22,valence,eeg,knn,all,all,4,P22,120,96,24,2.3825441956166578,2.1032067333229336,-0.15495362139963853,-0.15423517452020064
individual,P22,P22,valence,eeg,knn,all,all,5,P22,120,96,24,2.9617746105227885,2.630952380952381,-0.611717605702568,-0.34080656185919334
individual,P23,P23,valence,eeg,knn,all,all,1,P23,117,93,24,2.0485666560677536,1.8295454545454544,-0.05649309368317623,-0.05631610125411757
individual,P23,P23,valence,eeg,knn,all,all,2,P23,117,93,24,1.681998146593358,1.4806816197462584,0.12199793495546818,0.12243001814542775
individual,P23,P23,valence,eeg,knn,all,all,3,P23,117,94,23,2.2865194157163238,1.9683794466403162,-0.11700423236625279,-0.10333248775017001
individual,P23,P23,valence,eeg,knn,all,all,4,P23,117,94,23,1.8216370331152187,1.5691699604743083,-0.022968078753202947,-0.0170683311179185
individual,P23,P23,valence,eeg,knn,all,all,5,P23,117,94,23,1.923809252749084,1.557312252964427,0.07298710242925133,0.07524104683195598
individual,P24,P24,valence,eeg,knn,all,all,1,P24,117,93,24,2.462470233085341,2.303602299219923,-0.08200915666879549,-0.08108612994223341
individual,P24,P24,valence,eeg,knn,all,all,2,P24,117,93,24,2.4365219306333565,2.1666666666666665,-0.04764219737481756,0.0749068222330257
individual,P24,P24,valence,eeg,knn,all,all,3,P24,117,94,23,2.7450016640841315,2.6482213438735176,-0.13368403238089877,-0.1129147509848718
individual,P24,P24,valence,eeg,knn,all,all,4,P24,117,94,23,2.676537307477398,2.5415019762845845,-0.3094947083449937,-0.11196719345239825
individual,P24,P24,valence,eeg,knn,all,all,5,P24,117,94,23,2.590649040413017,2.33201581027668,-0.6794529973337924,-0.15576596792731667
individual,P25,P25,valence,eeg,knn,all,all,1,P25,120,96,24,1.995173238955336,1.765151515151515,-0.023612750885478206,-0.021827036599763927
individual,P25,P25,valence,eeg,knn,all,all,2,P25,120,96,24,2.0360993148236513,1.7180360560054326,-0.08344983748611479,-0.0501013140477371
individual,P25,P25,valence,eeg,knn,all,all,3,P25,120,96,24,1.7635738820547227,1.636363636363636,-0.8977447821823781,-0.5948662277629919
individual,P25,P25,valence,eeg,knn,all,all,4,P25,120,96,24,1.949076209804364,1.8030303030303034,-0.15470463812991997,-0.07639503696112016
individual,P25,P25,valence,eeg,knn,all,all,5,P25,120,96,24,1.7069472644567953,1.4838103611427023,-0.05951598677692238,-0.03512741003667119
individual,P26,P26,valence,eeg,knn,all,all,1,P26,117,93,24,2.121239177316627,1.8674242424242424,0.12172089024311683,0.13355327091810854
individual,P26,P26,valence,eeg,knn,all,all,2,P26,117,93,24,2.2350667587295825,2.003787878787879,0.008811061797001085,0.029379695555751706
individual,P26,P26,valence,eeg,knn,all,all,3,P26,117,94,23,2.2337023065231456,1.8998878309428655,-0.37040828188694075,-0.3613988127321379
individual,P26,P26,valence,eeg,knn,all,all,4,P26,117,94,23,2.5058794171661742,2.2453990731607973,-0.2601742582080726,-0.11378876643611546
individual,P26,P26,valence,eeg,knn,all,all,5,P26,117,94,23,1.9492720066926406,1.6597450635315965,-0.10683967916518045,0.05927583678877557
individual,P27,P27,valence,eeg,knn,all,all,1,P27,116,92,24,1.8245771106349715,1.4107142857142856,0.033005032572787085,0.07648687311535807
individual,P27,P27,valence,eeg,knn,all,all,2,P27,116,93,23,1.7146898441785585,1.3868131130748098,-0.6905927254942263,-0.6599071133993479
individual,P27,P27,valence,eeg,knn,all,all,3,P27,116,93,23,1.3983556455637203,1.101476210865308,-0.12680371739965413,-0.08330794249321283
individual,P27,P27,valence,eeg,knn,all,all,4,P27,116,93,23,1.6455337588201249,1.4715219120406318,0.10361931483139664,0.10891740125740423
individual,P27,P27,valence,eeg,knn,all,all,5,P27,116,93,23,1.652664441522204,1.4645376399098378,-0.40824324665480916,0.030439375486083442
individual,P28,P28,valence,eeg,knn,all,all,1,P28,110,88,22,1.3624961234404018,1.070585428787142,-0.04841950083176161,0.05231905376800838
individual,P28,P28,valence,eeg,knn,all,all,2,P28,110,88,22,1.7837651700316897,1.4363636363636365,-0.08070175438596516,-0.07969122807017537
individual,P28,P28,valence,eeg,knn,all,all,3,P28,110,88,22,1.79374068216702,1.5495867768595042,-0.172645125958379,-0.04538608981380077
individual,P28,P28,valence,eeg,knn,all,all,4,P28,110,88,22,1.4708461511050606,1.1538551334033373,-0.026549005594859176,-0.026056660008033194
individual,P28,P28,valence,eeg,knn,all,all,5,P28,110,88,22,1.9174078709276559,1.5869654376673223,-0.1791936545074473,-0.14641886664792603
individual,P29,P29,valence,eeg,knn,all,all,1,P29,110,88,22,2.3162769681620907,2.12396694214876,-0.5374347381452176,-0.24611854048314563
individual,P29,P29,valence,eeg,knn,all,all,2,P29,110,88,22,1.7955199276723914,1.5537190082644627,0.1174413821472644,0.16607456714408575
individual,P29,P29,valence,eeg,knn,all,all,3,P29,110,88,22,2.2716526384974634,1.946280991735537,-0.6388690050107368,-0.1410001952235307
individual,P29,P29,valence,eeg,knn,all,all,4,P29,110,88,22,2.198281291910436,1.9378519327182209,-0.3790691444386165,-0.22131752089895151
individual,P29,P29,valence,eeg,knn,all,all,5,P29,110,88,22,2.091537814205002,1.8140495867768598,-0.31263033308910604,-0.2325731530488333
individual,P30,P30,valence,eeg,knn,all,all,1,P30,116,92,24,1.8674356804830086,1.6183600153492848,-0.0822704891954944,-0.08159683507095816
individual,P30,P30,valence,eeg,knn,all,all,2,P30,116,93,23,2.1624364319198044,1.8757763975155277,-0.27115800071313223,-0.24493990813180377
individual,P30,P30,valence,eeg,knn,all,all,3,P30,116,93,23,1.9517740292867576,1.6370728954558855,-0.3708735814147499,-0.08366337896865961
individual,P30,P30,valence,eeg,knn,all,all,4,P30,116,93,23,2.1924149778593316,1.8932806324110676,-0.2868094823836449,-0.2579967879010936
individual,P30,P30,valence,eeg,knn,all,all,5,P30,116,93,23,1.9172538047587495,1.624341851105039,-0.07077702551483767,-0.06859948314104791
individual,P31,P31,valence,eeg,knn,all,all,1,P31,116,92,24,2.33350550328991,2.178030303030303,0.04259376986649732,0.043928293928294004
individual,P31,P31,valence,eeg,knn,all,all,2,P31,116,93,23,2.168105789968053,1.9130434782608696,-0.4291156074855136,-0.24665146765460233
individual,P31,P31,valence,eeg,knn,all,all,3,P31,116,93,23,2.0008981095248113,1.7391304347826086,-0.21439267571461085,-0.2120990977329591
individual,P31,P31,valence,eeg,knn,all,all,4,P31,116,93,23,2.12065713534059,1.9333929844513968,-0.15262197515500753,-0.07133679523477143
individual,P31,P31,valence,eeg,knn,all,all,5,P31,116,93,23,2.6584649085365304,2.4782608695652173,-0.26563082917662695,-0.26258411285976857
individual,P32,P32,valence,eeg,knn,all,all,1,P32,120,96,24,1.6844552380314843,1.469585184312625,-0.2052627747674498,-0.12927687678484845
individual,P32,P32,valence,eeg,knn,all,all,2,P32,120,96,24,1.6048081699433456,1.3086693501894744,-0.06875773421796838,-0.06219224824077463
individual,P32,P32,valence,eeg,knn,all,all,3,P32,120,96,24,1.3528346047685536,1.0795039056275124,0.06462022583234239,0.06489494348333957
individual,P32,P32,valence,eeg,knn,all,all,4,P32,120,96,24,1.6449542749311716,1.2635379730813976,-0.3829492017478775,-0.17276817547415546
individual,P32,P32,valence,eeg,knn,all,all,5,P32,120,96,24,1.4520764477299206,1.1605938469182677,-0.10109789826828686,-0.10050614113140255
individual,P33,P33,valence,eeg,knn,all,all,1,P33,117,93,24,1.6377633757590735,1.4781274635662378,-0.07965539621746154,-0.047834320824642784
individual,P33,P33,valence,eeg,knn,all,all,2,P33,117,93,24,1.9686397789579306,1.7944213331717132,-0.16509004471514888,-0.1650805170461851
individual,P33,P33,valence,eeg,knn,all,all,3,P33,117,94,23,1.6581769641423993,1.383399209486166,0.05551143071804243,0.11355586562198139
individual,P33,P33,valence,eeg,knn,all,all,4,P33,117,94,23,1.5693040231621194,1.2853086899365551,-0.0005962342186471847,0.023593911810268042
individual,P33,P33,valence,eeg,knn,all,all,5,P33,117,94,23,1.4495963233048665,1.1541501976284583,-0.06271826556895244,-0.05358469099126162
individual,P34,P34,valence,eeg,knn,all,all,1,P34,118,94,24,1.6168215509345996,1.3641400239598827,-0.08481878262128295,-0.07217502113350172
individual,P34,P34,valence,eeg,knn,all,all,2,P34,118,94,24,1.9465509381567845,1.6887454004576323,-0.07618287948091562,-0.04601943234674111
individual,P34,P34,valence,eeg,knn,all,all,3,P34,118,94,24,1.7272105987893922,1.4765937724698837,-0.2823550124481766,0.1156140666348835
individual,P34,P34,valence,eeg,knn,all,all,4,P34,118,95,23,1.6823445919601516,1.393021241083548,-0.2054910463008166,-0.10263929872825228
individual,P34,P34,valence,eeg,knn,all,all,5,P34,118,95,23,2.07880458458189,1.8382100334133105,-2.3717340368212745,-0.4109493261422672
individual,P35,P35,valence,eeg,knn,all,all,1,P35,114,91,23,1.8912632781745915,1.5872618306281574,0.07518679348991697,0.12438648170416411
individual,P35,P35,valence,eeg,knn,all,all,2,P35,114,91,23,2.2439025068097638,1.9081710256166033,-0.23886841180256657,-0.23869632054733736
individual,P35,P35,valence,eeg,knn,all,all,3,P35,114,91,23,2.119676546746368,1.8999424857419622,0.017846213787076626,0.024986723149744594
individual,P35,P35,valence,eeg,knn,all,all,4,P35,114,91,23,2.304030900468306,1.9874917919807218,-0.2469926236569575,-0.1592982248617807
individual,P35,P35,valence,eeg,knn,all,all,5,P35,114,92,22,2.021351330121558,1.7572124327997833,0.04188138532192398,0.04255604976881955
individual,P36,P36,valence,eeg,knn,all,all,1,P36,102,81,21,1.5008852169551863,1.2380952380952381,0.271685126390538,0.2736482392574099
individual,P36,P36,valence,eeg,knn,all,all,2,P36,102,81,21,2.190099722966239,1.9567099567099568,-0.10747263207996194,-0.09909566872917641
individual,P36,P36,valence,eeg,knn,all,all,3,P36,102,82,20,2.1741341964405585,1.831818181818182,-0.31759149940968134,-0.09408241425979802
individual,P36,P36,valence,eeg,knn,all,all,4,P36,102,82,20,2.2835198291053564,2.1045454545454545,0.13488796185527063,0.15521147906804555
individual,P36,P36,valence,eeg,knn,all,all,5,P36,102,82,20,2.424564372561433,2.181818181818181,-0.3839935012817455,-0.1653719494695467
individual,P37,P37,valence,eeg,knn,all,all,1,P37,108,86,22,2.0328180490503645,1.6235342303176843,-0.38796462369448026,-0.22482805055765742
individual,P37,P37,valence,eeg,knn,all,all,2,P37,108,86,22,1.516129161172747,1.103305785123967,-0.21989633173843703,-0.04481114977526457
individual,P37,P37,valence,eeg,knn,all,all,3,P37,108,86,22,1.6840539704615045,1.4472851845271835,-0.5813851190169865,-0.2174577505537283
individual,P37,P37,valence,eeg,knn,all,all,4,P37,108,87,21,1.9934959177349658,1.670995670995671,-0.17148760330578505,-0.12267423874132621
individual,P37,P37,valence,eeg,knn,all,all,5,P37,108,87,21,1.8804279951916145,1.5367965367965364,0.02048984592383385,0.02165787615764747
individual,P38,P38,valence,eeg,knn,all,all,1,P38,117,93,24,1.5310681803001642,1.3168046128198274,-0.4441088653381069,-0.03506077078296177
individual,P38,P38,valence,eeg,knn,all,all,2,P38,117,93,24,1.8709970360692882,1.651815638313761,-0.16755230316879888,-0.15394669771265512
individual,P38,P38,valence,eeg,knn,all,all,3,P38,117,94,23,1.914702837654381,1.5478260869565215,-0.5690614886731391,-0.07145631067961133
individual,P38,P38,valence,eeg,knn,all,all,4,P38,117,94,23,1.7225473800410387,1.4161490683229814,-0.11006552550298765,-0.054585341916115526
individual,P38,P38,valence,eeg,knn,all,all,5,P38,117,94,23,1.61936715479652,1.4545454545454546,0.05502510865404109,0.056849145405003854
individual,P39,P39,valence,eeg,knn,all,all,1,P39,117,93,24,1.2466207766925523,0.9659090909090908,-0.33403948713527365,-0.29116527693956207
individual,P39,P39,valence,eeg,knn,all,all,2,P39,117,93,24,1.5452393201854673,1.3460223405456915,-0.2503203496625577,-0.0890579045168145
individual,P39,P39,valence,eeg,knn,all,all,3,P39,117,94,23,1.36172892022586,1.0893758760577592,-0.12491707569145416,0.06740355483617322
individual,P39,P39,valence,eeg,knn,all,all,4,P39,117,94,23,1.6522070083868734,1.3399209486166008,-0.41297245718167264,-0.07313483527680309
individual,P39,P39,valence,eeg,knn,all,all,5,P39,117,94,23,1.2985798926878305,1.1106719367588933,-0.10130598918477696,-0.10047954290378502
individual,P40,P40,valence,eeg,knn,all,all,1,P40,120,96,24,2.107204878135541,1.721058761339827,-0.14640069094595032,-0.11582695443814073
individual,P40,P40,valence,eeg,knn,all,all,2,P40,120,96,24,2.3338006222367444,2.0416666666666665,-0.6555441679931966,-0.22828234370570688
individual,P40,P40,valence,eeg,knn,all,all,3,P40,120,96,24,2.2592021800534203,2.0681818181818183,-0.0439988730277987,-0.02961823816679221
individual,P40,P40,valence,eeg,knn,all,all,4,P40,120,96,24,1.901137835316136,1.7045454545454544,0.10226337228571736,0.1741239277402985
individual,P40,P40,valence,eeg,knn,all,all,5,P40,120,96,24,2.2050498629190187,1.892857142857143,-0.12250623696372331,-0.03059997546112636
individual,P41,P41,valence,eeg,knn,all,all,1,P41,117,93,24,1.811635943943603,1.4431818181818181,0.08230763058653645,0.11408569365321375
individual,P41,P41,valence,eeg,knn,all,all,2,P41,117,93,24,2.0033546246399103,1.5795454545454544,-0.2408671697209246,-0.20413178779450192
individual,P41,P41,valence,eeg,knn,all,all,3,P41,117,94,23,2.1083846151959924,1.8332592776057615,-0.13055583061530562,-0.0311325756291434
individual,P41,P41,valence,eeg,knn,all,all,4,P41,117,94,23,2.0501831164581286,1.7335145144825481,-0.06286791540357095,-0.039662148124683716
individual,P41,P41,valence,eeg,knn,all,all,5,P41,117,94,23,2.250653330644129,1.9587666952830147,-1.576555749420387,-0.2365114843630416
individual,P42,P42,valence,eeg,knn,all,all,1,P42,120,96,24,1.34969132273519,1.0916666666666668,-0.26267148014440456,-0.1274608904933816
individual,P42,P42,valence,eeg,knn,all,all,2,P42,120,96,24,1.4643373062776464,1.321969696969697,-0.03269852676967311,0.006170706763592215
individual,P42,P42,valence,eeg,knn,all,all,3,P42,120,96,24,1.6754589026398892,1.4469696969696966,-0.05543447769889731,-0.05534816477137894
individual,P42,P42,valence,eeg,knn,all,all,4,P42,120,96,24,1.3900166595902077,1.1531887041493007,-0.37058654781831546,-0.23487837561641856
individual,P42,P42,valence,eeg,knn,all,all,5,P42,120,96,24,1.2708319220513322,1.1136363636363635,0.11573390315180843,0.16110988907393997
individual,P43,P43,valence,eeg,knn,all,all,1,P43,120,96,24,1.2801461263008982,0.9886363636363636,-0.16248015307576424,-0.04595326303790226
individual,P43,P43,valence,eeg,knn,all,all,2,P43,120,96,24,1.3946798717730975,1.0514983928572421,-0.24074861590688545,-0.06149465774223706
individual,P43,P43,valence,eeg,knn,all,all,3,P43,120,96,24,1.6148930975829212,1.3123430719567735,-0.5712748083406636,-0.23859789745916915
individual,P43,P43,valence,eeg,knn,all,all,4,P43,120,96,24,1.588592234216604,1.2717077181555094,-0.04425873928826274,-0.01704654662934546
individual,P43,P43,valence,eeg,knn,all,all,5,P43,120,96,24,1.1324173903669572,0.931818181818182,-0.16139092468423488,-0.15260668433910274
individual,P44,P44,valence,eeg,knn,all,all,1,P44,119,95,24,2.4324199198877374,2.142857142857143,-0.05217659771534433,-0.03098083938731433
individual,P44,P44,valence,eeg,knn,all,all,2,P44,119,95,24,2.115387023443504,1.7840909090909092,-0.05463202175001025,0.11655800679011497
individual,P44,P44,valence,eeg,knn,all,all,3,P44,119,95,24,1.8146746477357825,1.5568181818181817,-0.21667311637572317,-0.21641336096989527
individual,P44,P44,valence,eeg,knn,all,all,4,P44,119,95,24,1.999052806008916,1.8371212121212122,-0.08371854134566004,0.0003618620721854704
individual,P44,P44,valence,eeg,knn,all,all,5,P44,119,96,23,2.2174300546873695,1.984189723320158,0.03233225108225091,0.03631690279417521
individual,P45,P45,valence,eeg,knn,all,all,1,P45,120,96,24,1.6785978271362272,1.5418398166020115,-0.11776158622140676,-0.09640392614682991
individual,P45,P45,valence,eeg,knn,all,all,2,P45,120,96,24,1.1711346949984878,0.8825757575757575,0.05838315980259845,0.06911021582166887
individual,P45,P45,valence,eeg,knn,all,all,3,P45,120,96,24,1.4843653367422853,1.2602479347897704,-0.01774186117329113,-0.0034496479135015523
individual,P45,P45,valence,eeg,knn,all,all,4,P45,120,96,24,1.5633985019927126,1.3106060606060606,-0.27639870226205,-0.22353011696125513
individual,P45,P45,valence,eeg,knn,all,all,5,P45,120,96,24,1.6197600407256874,1.4204545454545456,-0.13795678582097004,-0.046842327989644605
individual,P46,P46,valence,eeg,knn,all,all,1,P46,117,93,24,1.5180275733657222,1.325757575757576,-0.04432639101117797,-0.03493702492343531
individual,P46,P46,valence,eeg,knn,all,all,2,P46,117,93,24,1.9486344727885587,1.6856060606060606,-0.2843062558537923,-0.284262579890616
individual,P46,P46,valence,eeg,knn,all,all,3,P46,117,94,23,1.5685326410583227,1.2766798418972332,-0.07030910178338434,-0.011526750761200466
individual,P46,P46,valence,eeg,knn,all,all,4,P46,117,94,23,1.536477063895323,1.2569169960474307,-0.18937426210153507,-0.10748524203069687
individual,P46,P46,valence,eeg,knn,all,all,5,P46,117,94,23,1.6104730470942947,1.2655926455587518,-0.400027344220091,-0.3240641161638249
individual,P01,P01,valence,eeg,knn,5,5,1,P01,114,91,23,1.3959285801180927,1.2055335968379448,-0.3492384578772021,-0.28172731599671197
individual,P01,P01,valence,eeg,knn,5,5,2,P01,114,91,23,1.84505827245265,1.5889328063241108,-0.5365554395960852,-0.5189264660254427
individual,P01,P01,valence,eeg,knn,5,5,3,P01,114,91,23,1.4579913345458628,1.2055624496046733,0.1269287352312679,0.13017776362707256
individual,P01,P01,valence,eeg,knn,5,5,4,P01,114,91,23,1.702548237043818,1.41897233201581,-0.2073989718227367,-0.055066050627968766
individual,P01,P01,valence,eeg,knn,5,5,5,P01,114,92,22,1.605189742582465,1.4338842975206612,-0.6944169960474309,-0.12595445562342844
individual,P02,P02,valence,eeg,knn,5,5,1,P02,85,68,17,1.3982431076334467,1.0240248582939788,-0.14841303809927409,-0.009652462585933996
individual,P02,P02,valence,eeg,knn,5,5,2,P02,85,68,17,1.6905755521767993,1.4812834224598932,-0.7425637270286289,-0.15866373748997464
individual,P02,P02,valence,eeg,knn,5,5,3,P02,85,68,17,1.7665117967482014,1.5668449197860963,0.10175002469461014,0.1760396430805703
