target,model_rank,participant,task,segment_id,window_id,window_start_s,window_end_s,nearest_image_distance,outside_selected_count,outside_selected_fraction,median_abs_image_z,max_abs_image_z
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_9.000,9.0,11.0,5.3140470820993055,1,0.1,0.35034825739465986,5.810082498938594
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_10.000,10.0,12.0,4.875843435697,1,0.1,0.49259966551148726,6.296369807164765
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_11.000,11.0,13.0,2.374570527118683,0,0.0,0.7097804747997997,3.0898158872664805
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_12.000,12.0,14.0,3.4989619896022126,0,0.0,0.847471883087006,3.714198477160223
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_13.000,13.0,15.0,3.9820605623163376,1,0.1,0.7155708624763328,4.491966941157032
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_14.000,14.0,16.0,2.903023808187356,1,0.1,1.0548964621030834,3.3295771075413834
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_15.000,15.0,17.0,3.0448777035321704,0,0.0,1.1099510612027808,2.2692039952174947
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_16.000,16.0,18.0,4.107926421901354,0,0.0,0.8517271301194388,3.6888282060616677
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_17.000,17.0,19.0,5.484181856815651,5,0.5,1.7606049669038206,5.058128950320682
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_18.000,18.0,20.0,4.194320057574324,2,0.2,1.374764105458694,3.96090068843932
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_19.000,19.0,21.0,2.6327015965817573,0,0.0,0.6087153276615435,2.9328904738492945
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_20.000,20.0,22.0,3.016315120939635,0,0.0,1.1927094548394943,2.533544203149695
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_21.000,21.0,23.0,5.064171968118945,0,0.0,1.2812909794292082,4.573436934638279
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_22.000,22.0,24.0,5.508267743898815,1,0.1,1.633704970836905,5.684708620838963
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_23.000,23.0,25.0,4.17595936082659,1,0.1,0.47726385289193884,5.217792289278573
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_24.000,24.0,26.0,4.660349710115859,1,0.1,0.5936510632977482,5.386985316951604
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_25.000,25.0,27.0,4.404176349586926,1,0.1,0.6920883229988286,5.134618307755025
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_26.000,26.0,28.0,4.921877099015254,1,0.1,0.7214583057786126,6.04385352991006
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_27.000,27.0,29.0,6.132492121797812,1,0.1,0.817954003196947,10.072220956380937
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_28.000,28.0,30.0,4.887395472905148,2,0.2,0.5049477808162449,6.009772113823617
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_29.000,29.0,31.0,3.484399130184656,0,0.0,0.7599138000566033,3.8671813639450825
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_30.000,30.0,32.0,5.481220310455452,1,0.1,0.7213218639746782,6.075727747198167
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_31.000,31.0,33.0,3.39549953839437,0,0.0,1.1138310749742573,2.8128083501540586
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_32.000,32.0,34.0,3.7024046853927337,0,0.0,1.3921030547149227,3.149762106778165
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_33.000,33.0,35.0,6.359220092186188,2,0.2,1.5539617834928858,5.5841226687540075
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_34.000,34.0,36.0,6.897686107303315,2,0.2,1.5613256100483657,6.030378643283955
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_35.000,35.0,37.0,7.951412840233058,4,0.4,2.338737405447586,7.384600904020318
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_36.000,36.0,38.0,11.238177554768155,5,0.5,1.4808560993016033,10.470199959379626
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_37.000,37.0,39.0,8.476895043992567,1,0.1,0.9476612165498657,9.873018808229471
arousal,1,P19,shape_sorter_interaction,1,shape_sorter_interaction_s1_38.000,38.0,40.0,5.643810219511753,1,0.1,0.9932625576988431,6.034906449092677
