mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
general,COHORT,P42,valence,multimodal,svm,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P43,valence,multimodal,svm,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5,0.6416666666666667,0.6416666666666667,1.0,0.7817258883248731,0,43,0,77
general,COHORT,P45,valence,multimodal,svm,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P10,valence,multimodal,svm,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.44857142857142857,0.4166666666666667,0.5,0.2571428571428571,0.33962264150943394,32,18,52,18
general,COHORT,P11,valence,multimodal,svm,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5,0.5166666666666667,0.5166666666666667,1.0,0.6813186813186813,0,58,0,62
general,COHORT,P19,valence,multimodal,svm,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4935064935064935,0.6333333333333333,0.6386554621848739,0.987012987012987,0.7755102040816326,0,43,1,76
general,COHORT,P22,valence,multimodal,svm,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.49038461538461536,0.425,0.42857142857142855,0.9807692307692307,0.5964912280701754,0,68,1,51
general,COHORT,P25,valence,multimodal,svm,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5,0.55,0.55,1.0,0.7096774193548387,0,54,0,66
general,COHORT,P32,valence,multimodal,svm,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,522,678,0.474972191323693,0.48333333333333334,0.5,0.7258064516129032,0.5921052631578947,13,45,17,45
general,COHORT,P40,valence,multimodal,svm,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,522,678,0.5,0.55,0.55,1.0,0.7096774193548387,0,54,0,66
general,COHORT,P42,valence,multimodal,svm,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.48812217194570134,0.525,0.5591397849462365,0.7647058823529411,0.6459627329192547,11,41,16,52
general,COHORT,P43,valence,multimodal,svm,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5,0.6416666666666667,0.6416666666666667,1.0,0.7817258883248731,0,43,0,77
general,COHORT,P45,valence,multimodal,svm,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P10,valence,multimodal,svm,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5,0.5833333333333334,0.5833333333333334,1.0,0.7368421052631579,0,50,0,70
general,COHORT,P11,valence,multimodal,svm,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5,0.5166666666666667,0.5166666666666667,1.0,0.6813186813186813,0,58,0,62
general,COHORT,P19,valence,multimodal,svm,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5613107822410148,0.6083333333333333,0.6829268292682927,0.7272727272727273,0.7044025157232704,17,26,21,56
general,COHORT,P22,valence,multimodal,svm,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5,0.43333333333333335,0.43333333333333335,1.0,0.6046511627906976,0,68,0,52
general,COHORT,P25,valence,multimodal,svm,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5,0.55,0.55,1.0,0.7096774193548387,0,54,0,66
general,COHORT,P32,valence,multimodal,svm,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,522,678,0.4769187986651835,0.49166666666666664,0.504424778761062,0.9193548387096774,0.6514285714285715,2,56,5,57
general,COHORT,P40,valence,multimodal,svm,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,522,678,0.5,0.55,0.55,1.0,0.7096774193548387,0,54,0,66
general,COHORT,P42,valence,multimodal,svm,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P43,valence,multimodal,svm,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5,0.6416666666666667,0.6416666666666667,1.0,0.7817258883248731,0,43,0,77
general,COHORT,P45,valence,multimodal,svm,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P10,valence,multimodal,svm,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4257142857142857,0.48333333333333334,0.54,0.7714285714285715,0.6352941176470588,4,46,16,54
general,COHORT,P11,valence,multimodal,svm,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.49972191323692994,0.5083333333333333,0.5164835164835165,0.7580645161290323,0.6143790849673203,14,44,15,47
general,COHORT,P19,valence,multimodal,svm,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4935064935064935,0.6333333333333333,0.6386554621848739,0.987012987012987,0.7755102040816326,0,43,1,76
general,COHORT,P22,valence,multimodal,svm,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.47624434389140274,0.4166666666666667,0.42105263157894735,0.9230769230769231,0.5783132530120482,2,66,4,48
general,COHORT,P25,valence,multimodal,svm,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4099326599326599,0.425,0.4805194805194805,0.5606060606060606,0.5174825174825175,14,40,29,37
general,COHORT,P32,valence,multimodal,svm,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,522,678,0.4794215795328143,0.48333333333333334,0.5,0.5967741935483871,0.5441176470588235,21,37,25,37
general,COHORT,P40,valence,multimodal,svm,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,522,678,0.4057239057239057,0.4,0.4423076923076923,0.3484848484848485,0.3898305084745763,25,29,43,23
general,COHORT,P42,valence,multimodal,svm,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P43,valence,multimodal,svm,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5490788281485955,0.5333333333333333,0.6909090909090909,0.4935064935064935,0.5757575757575758,26,17,39,38
general,COHORT,P45,valence,multimodal,svm,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P10,valence,multimodal,gnb,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5314285714285714,0.5166666666666667,0.62,0.44285714285714284,0.5166666666666667,31,19,39,31
general,COHORT,P11,valence,multimodal,gnb,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.49638487208008897,0.5083333333333333,0.5145631067961165,0.8548387096774194,0.6424242424242425,8,50,9,53
general,COHORT,P19,valence,multimodal,gnb,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4894291754756871,0.6083333333333333,0.6363636363636364,0.9090909090909091,0.7486631016042781,3,40,7,70
general,COHORT,P22,valence,multimodal,gnb,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4117647058823529,0.36666666666666664,0.38235294117647056,0.75,0.5064935064935064,5,63,13,39
general,COHORT,P25,valence,multimodal,gnb,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.48063973063973064,0.5083333333333333,0.5376344086021505,0.7575757575757576,0.6289308176100629,11,43,16,50
general,COHORT,P32,valence,multimodal,gnb,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,522,678,0.46190211345939935,0.475,0.4953271028037383,0.8548387096774194,0.6272189349112426,4,54,9,53
general,COHORT,P40,valence,multimodal,gnb,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,522,678,0.531986531986532,0.5666666666666667,0.5686274509803921,0.8787878787878788,0.6904761904761905,10,44,8,58
general,COHORT,P42,valence,multimodal,gnb,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.4824660633484163,0.5416666666666666,0.5575221238938053,0.9264705882352942,0.6961325966850829,2,50,5,63
general,COHORT,P43,valence,multimodal,gnb,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5,0.6416666666666667,0.6416666666666667,1.0,0.7817258883248731,0,43,0,77
general,COHORT,P45,valence,multimodal,gnb,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P10,valence,multimodal,gnb,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4642857142857143,0.4083333333333333,0.47368421052631576,0.12857142857142856,0.20224719101123595,40,10,61,9
general,COHORT,P11,valence,multimodal,gnb,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5372636262513905,0.55,0.5377358490566038,0.9193548387096774,0.6785714285714286,9,49,5,57
general,COHORT,P19,valence,multimodal,gnb,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5007550588945938,0.5833333333333334,0.6421052631578947,0.7922077922077922,0.7093023255813954,9,34,16,61
general,COHORT,P22,valence,multimodal,gnb,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.42138009049773756,0.375,0.3883495145631068,0.7692307692307693,0.5161290322580645,5,63,12,40
general,COHORT,P25,valence,multimodal,gnb,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4730639730639731,0.5,0.532608695652174,0.7424242424242424,0.620253164556962,11,43,17,49
general,COHORT,P32,valence,multimodal,gnb,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,522,678,0.4379866518353726,0.44166666666666665,0.4657534246575342,0.5483870967741935,0.5037037037037037,19,39,28,34
general,COHORT,P40,valence,multimodal,gnb,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,522,678,0.48737373737373735,0.525,0.5428571428571428,0.8636363636363636,0.6666666666666666,6,48,9,57
general,COHORT,P42,valence,multimodal,gnb,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.49434389140271495,0.55,0.5636363636363636,0.9117647058823529,0.6966292134831461,4,48,6,62
general,COHORT,P43,valence,multimodal,gnb,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5712775596496527,0.575,0.703125,0.5844155844155844,0.6382978723404256,24,19,32,45
general,COHORT,P45,valence,multimodal,gnb,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.48443223443223443,0.35833333333333334,0.5555555555555556,0.0641025641025641,0.11494252873563218,38,4,73,5
general,COHORT,P10,valence,multimodal,gnb,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.49,0.4083333333333333,0.0,0.0,0.0,49,1,70,0
general,COHORT,P11,valence,multimodal,gnb,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5269744160177976,0.5416666666666666,0.5309734513274337,0.967741935483871,0.6857142857142857,5,53,2,60
general,COHORT,P19,valence,multimodal,gnb,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5075505889459377,0.625,0.6454545454545455,0.922077922077922,0.7593582887700535,4,39,6,71
general,COHORT,P22,valence,multimodal,gnb,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4355203619909502,0.38333333333333336,0.39814814814814814,0.8269230769230769,0.5375,3,65,9,43
general,COHORT,P25,valence,multimodal,gnb,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4385521885521885,0.4583333333333333,0.5060240963855421,0.6363636363636364,0.5637583892617449,13,41,24,42
general,COHORT,P32,valence,multimodal,gnb,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,522,678,0.3907119021134594,0.39166666666666666,0.4126984126984127,0.41935483870967744,0.416,21,37,36,26
general,COHORT,P40,valence,multimodal,gnb,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,522,678,0.4797979797979798,0.48333333333333334,0.53125,0.5151515151515151,0.5230769230769231,24,30,32,34
general,COHORT,P42,valence,multimodal,gnb,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.4779411764705882,0.475,0.543859649122807,0.45588235294117646,0.496,26,26,37,31
general,COHORT,P43,valence,multimodal,gnb,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5341286620356388,0.44166666666666665,0.7272727272727273,0.2077922077922078,0.32323232323232326,37,6,61,16
general,COHORT,P45,valence,multimodal,gnb,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.4935897435897436,0.39166666666666666,0.631578947368421,0.15384615384615385,0.24742268041237114,35,7,66,12
general,COHORT,P10,valence,multimodal,gnb,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.53,0.4583333333333333,0.7777777777777778,0.1,0.17721518987341772,48,2,63,7
general,COHORT,P11,valence,multimodal,gnb,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5205784204671857,0.5333333333333333,0.5283018867924528,0.9032258064516129,0.6666666666666666,8,50,6,56
general,COHORT,P19,valence,multimodal,gnb,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.5116279069767442,0.65,0.6470588235294118,1.0,0.7857142857142857,1,42,0,77
general,COHORT,P22,valence,multimodal,gnb,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.45475113122171945,0.4,0.4090909090909091,0.8653846153846154,0.5555555555555556,3,65,7,45
general,COHORT,P25,valence,multimodal,gnb,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,522,678,0.4856902356902357,0.5083333333333333,0.5402298850574713,0.7121212121212122,0.6143790849673203,14,40,19,47
general,COHORT,P32,valence,multimodal,gnb,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,522,678,0.40739710789766403,0.4083333333333333,0.42857142857142855,0.43548387096774194,0.432,22,36,35,27
general,COHORT,P40,valence,multimodal,gnb,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,522,678,0.4621212121212121,0.49166666666666664,0.5263157894736842,0.7575757575757576,0.6211180124223602,9,45,16,50
general,COHORT,P42,valence,multimodal,gnb,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,522,678,0.45757918552036203,0.5083333333333333,0.5428571428571428,0.8382352941176471,0.6589595375722543,4,48,11,57
general,COHORT,P43,valence,multimodal,gnb,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,522,678,0.5295983086680761,0.5083333333333333,0.6730769230769231,0.45454545454545453,0.5426356589147286,26,17,42,35
general,COHORT,P45,valence,multimodal,gnb,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,522,678,0.4945054945054945,0.4,0.6363636363636364,0.1794871794871795,0.28,34,8,64,14
general,COHORT,P10,arousal,eeg,knn,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.49441964285714285,0.5166666666666667,0.53,0.828125,0.6463414634146342,9,47,11,53
general,COHORT,P11,arousal,eeg,knn,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.43891402714932126,0.4666666666666667,0.5238095238095238,0.6470588235294118,0.5789473684210527,12,40,24,44
general,COHORT,P19,arousal,eeg,knn,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.44405594405594406,0.425,0.42045454545454547,0.6727272727272727,0.5174825174825175,14,51,18,37
general,COHORT,P22,arousal,eeg,knn,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.44768289128533956,0.38333333333333336,0.36082474226804123,0.7446808510638298,0.4861111111111111,11,62,12,35
general,COHORT,P25,arousal,eeg,knn,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.497737556561086,0.5333333333333333,0.5652173913043478,0.7647058823529411,0.65,12,40,16,52
general,COHORT,P32,arousal,eeg,knn,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.5048076923076923,0.5083333333333333,0.8688524590163934,0.5096153846153846,0.6424242424242425,8,8,51,53
general,COHORT,P40,arousal,eeg,knn,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.45446533490011753,0.525,0.5894736842105263,0.7567567567567568,0.6627218934911243,7,39,18,56
general,COHORT,P42,arousal,eeg,knn,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.48857142857142855,0.5166666666666667,0.575,0.6571428571428571,0.6133333333333333,16,34,24,46
general,COHORT,P43,arousal,eeg,knn,all,all,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.3854166666666667,0.36666666666666664,0.45652173913043476,0.2916666666666667,0.3559322033898305,23,25,51,21
general,COHORT,P45,arousal,eeg,knn,all,all,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5238704177323104,0.4583333333333333,0.4375,0.9607843137254902,0.6012269938650306,6,63,2,49
general,COHORT,P10,arousal,eeg,knn,5,5,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5390625,0.5416666666666666,0.5692307692307692,0.578125,0.5736434108527132,28,28,27,37
general,COHORT,P11,arousal,eeg,knn,5,5,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4292986425339367,0.4583333333333333,0.5176470588235295,0.6470588235294118,0.5751633986928104,11,41,24,44
general,COHORT,P19,arousal,eeg,knn,5,5,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.558041958041958,0.5333333333333333,0.49473684210526314,0.8545454545454545,0.6266666666666667,17,48,8,47
general,COHORT,P22,arousal,eeg,knn,5,5,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5107840279801807,0.44166666666666665,0.3979591836734694,0.8297872340425532,0.5379310344827586,14,59,8,39
general,COHORT,P25,arousal,eeg,knn,5,5,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4909502262443439,0.5333333333333333,0.5612244897959183,0.8088235294117647,0.6626506024096386,9,43,13,55
general,COHORT,P32,arousal,eeg,knn,5,5,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.5024038461538461,0.55,0.8676470588235294,0.5673076923076923,0.686046511627907,7,9,45,59
general,COHORT,P40,arousal,eeg,knn,5,5,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.5061692126909518,0.5583333333333333,0.6206896551724138,0.7297297297297297,0.6708074534161491,13,33,20,54
general,COHORT,P42,arousal,eeg,knn,5,5,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5385714285714286,0.575,0.6091954022988506,0.7571428571428571,0.6751592356687898,16,34,17,53
general,COHORT,P43,arousal,eeg,knn,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.517361111111111,0.5416666666666666,0.6133333333333333,0.6388888888888888,0.6258503401360545,19,29,26,46
general,COHORT,P45,arousal,eeg,knn,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.48934356351236147,0.43333333333333335,0.41904761904761906,0.8627450980392157,0.5641025641025641,8,61,7,44
general,COHORT,P10,arousal,eeg,knn,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.46651785714285715,0.48333333333333334,0.5111111111111111,0.71875,0.5974025974025974,12,44,18,46
general,COHORT,P11,arousal,eeg,knn,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4745475113122172,0.525,0.5523809523809524,0.8529411764705882,0.6705202312138728,5,47,10,58
general,COHORT,P19,arousal,eeg,knn,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.42167832167832164,0.4083333333333333,0.4,0.5818181818181818,0.4740740740740741,17,48,23,32
general,COHORT,P22,arousal,eeg,knn,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5259399591955698,0.44166666666666665,0.4056603773584906,0.9148936170212766,0.5620915032679739,10,63,4,43
general,COHORT,P25,arousal,eeg,knn,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5282805429864253,0.5833333333333334,0.5818181818181818,0.9411764705882353,0.7191011235955056,6,46,4,64
general,COHORT,P32,arousal,eeg,knn,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4423076923076923,0.49166666666666664,0.8412698412698413,0.5096153846153846,0.6347305389221557,6,10,51,53
general,COHORT,P40,arousal,eeg,knn,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.6612808460634547,0.6583333333333333,0.7619047619047619,0.6486486486486487,0.7007299270072993,31,15,26,48
general,COHORT,P42,arousal,eeg,knn,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5128571428571429,0.475,0.6060606060606061,0.2857142857142857,0.3883495145631068,37,13,50,20
general,COHORT,P43,arousal,eeg,knn,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.3993055555555556,0.4166666666666667,0.5147058823529411,0.4861111111111111,0.5,15,33,37,35
general,COHORT,P45,arousal,eeg,knn,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.4991474850809889,0.44166666666666665,0.42452830188679247,0.8823529411764706,0.5732484076433121,8,61,6,45
general,COHORT,P10,arousal,eeg,knn,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4877232142857143,0.5083333333333333,0.5257731958762887,0.796875,0.6335403726708074,10,46,13,51
general,COHORT,P11,arousal,eeg,knn,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.48868778280542985,0.5,0.5571428571428572,0.5735294117647058,0.5652173913043478,21,31,29,39
general,COHORT,P19,arousal,eeg,knn,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.48391608391608393,0.4666666666666667,0.4470588235294118,0.6909090909090909,0.5428571428571428,18,47,17,38
general,COHORT,P22,arousal,eeg,knn,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.49402506557854853,0.4166666666666667,0.3883495145631068,0.851063829787234,0.5333333333333333,10,63,7,40
general,COHORT,P25,arousal,eeg,knn,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4858597285067873,0.525,0.5578947368421052,0.7794117647058824,0.6503067484662577,10,42,15,53
general,COHORT,P32,arousal,eeg,knn,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4567307692307692,0.5166666666666667,0.8484848484848485,0.5384615384615384,0.6588235294117647,6,10,48,56
general,COHORT,P40,arousal,eeg,knn,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.5102820211515864,0.5583333333333333,0.6235294117647059,0.7162162162162162,0.6666666666666666,14,32,21,53
general,COHORT,P42,arousal,eeg,knn,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.4928571428571429,0.475,0.574468085106383,0.38571428571428573,0.46153846153846156,30,20,43,27
general,COHORT,P43,arousal,eeg,knn,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,527,673,0.4618055555555556,0.475,0.5671641791044776,0.5277777777777778,0.5467625899280576,19,29,34,38
general,COHORT,P45,arousal,eeg,knn,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,527,673,0.5166240409207161,0.45,0.4336283185840708,0.9607843137254902,0.5975609756097561,5,64,2,49
general,COHORT,P10,arousal,eeg,svm,all,all,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4810267857142857,0.5083333333333333,0.5229357798165137,0.890625,0.6589595375722543,4,52,7,57
general,COHORT,P11,arousal,eeg,svm,all,all,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4428733031674208,0.39166666666666666,0.3076923076923077,0.058823529411764705,0.09876543209876543,43,9,64,4
general,COHORT,P19,arousal,eeg,svm,all,all,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.4762237762237762,0.44166666666666665,0.44545454545454544,0.8909090909090909,0.593939393939394,4,61,6,49
general,COHORT,P22,arousal,eeg,svm,all,all,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.39166666666666666,0.39166666666666666,1.0,0.562874251497006,0,73,0,47
general,COHORT,P25,arousal,eeg,svm,all,all,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,527,673,0.5,0.5666666666666667,0.5666666666666667,1.0,0.723404255319149,0,52,0,68
general,COHORT,P32,arousal,eeg,svm,all,all,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,527,673,0.4831730769230769,0.6083333333333333,0.8607594936708861,0.6538461538461539,0.7431693989071039,5,11,36,68
general,COHORT,P40,arousal,eeg,svm,all,all,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,527,673,0.5,0.6166666666666667,0.6166666666666667,1.0,0.7628865979381443,0,46,0,74
general,COHORT,P42,arousal,eeg,svm,all,all,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,527,673,0.5257142857142857,0.5166666666666667,0.6111111111111112,0.4714285714285714,0.532258064516129,29,21,37,33
