mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
individual,P01,valence,multimodal,gnb,5,5,5,0.500058275058275,0.04975531505656547,0.475,0.4461538461538461,0.5568181818181819,0.5260869565217391,0.544264705882353,0.7910256410256411,0.6435426929392447
individual,P01,valence,multimodal,gnb,all,all,5,0.5417482517482517,0.10816766505577297,0.5807692307692307,0.35,0.6098484848484849,0.542292490118577,0.5998917748917749,0.5307692307692309,0.5564710651667173
individual,P01,valence,multimodal,knn,10,10,5,0.5225524475524475,0.08003216325147092,0.5265151515151515,0.4356060606060606,0.6346153846153846,0.5264822134387351,0.567020202020202,0.5269230769230769,0.5393374741200828
individual,P01,valence,multimodal,knn,20,20,5,0.4907808857808858,0.09408226524598189,0.49615384615384617,0.35,0.6115384615384616,0.5075098814229249,0.5322223828802776,0.6397435897435898,0.5784456233421751
individual,P01,valence,multimodal,knn,5,5,5,0.5220979020979021,0.12963578740211917,0.5075757575757576,0.34615384615384615,0.6961538461538461,0.5355731225296443,0.573076923076923,0.676923076923077,0.6135322580645161
individual,P01,valence,multimodal,knn,all,all,5,0.4497902097902098,0.06208507490088207,0.45833333333333337,0.38257575757575757,0.5346153846153846,0.46482213438735176,0.5051470588235294,0.5923076923076923,0.5403714565004887
individual,P01,valence,multimodal,svm,10,10,5,0.5705128205128205,0.08377103982726343,0.5346153846153846,0.5,0.6833333333333333,0.5885375494071147,0.6051305897853212,0.841025641025641,0.6896066252587991
individual,P01,valence,multimodal,svm,20,20,5,0.5082051282051282,0.0204445980899238,0.5,0.4833333333333333,0.5346153846153846,0.5347826086956522,0.5487988513483197,0.8564102564102564,0.6636375661375661
individual,P01,valence,multimodal,svm,5,5,5,0.5042307692307693,0.03376081899788992,0.5,0.475,0.5615384615384615,0.5347826086956522,0.5456891162262006,0.8884615384615385,0.6729104488392587
individual,P01,valence,multimodal,svm,all,all,5,0.46388111888111894,0.07457432135032051,0.5,0.3307692307692308,0.5,0.491699604743083,0.5121964991530208,0.7423076923076923,0.5783193277310924
individual,P02,arousal,eeg,gnb,10,10,5,0.44752747252747255,0.0777799551116255,0.4583333333333333,0.3626373626373626,0.5416666666666667,0.48,0.5451680672268908,0.6307692307692307,0.5678497747463265
individual,P02,arousal,eeg,gnb,20,20,5,0.5164377289377289,0.14091413846364395,0.478021978021978,0.3333333333333333,0.6875,0.5599999999999999,0.613795518207283,0.7435897435897436,0.6581179739800429
individual,P02,arousal,eeg,gnb,5,5,5,0.43086080586080583,0.07095943281771044,0.4375,0.3541666666666667,0.5,0.4600000000000001,0.5325,0.5974358974358974,0.5473748473748474
individual,P02,arousal,eeg,gnb,all,all,5,0.4690018315018315,0.10267513858138232,0.4791666666666667,0.32417582417582413,0.5833333333333333,0.47000000000000003,0.534965034965035,0.4987179487179487,0.5072685421994885
individual,P02,arousal,eeg,knn,10,10,5,0.5013736263736264,0.07657701816506093,0.4791666666666667,0.4375,0.6318681318681318,0.5700000000000001,0.6159365325077399,0.8384615384615385,0.7024379469251549
individual,P02,arousal,eeg,knn,20,20,5,0.45499084249084243,0.05031153366078069,0.4583333333333333,0.3791208791208791,0.5208333333333333,0.54,0.5838763575605681,0.8564102564102564,0.6909916367980884
individual,P02,arousal,eeg,knn,5,5,5,0.4436355311355312,0.0696280144960493,0.4166666666666667,0.375,0.5416666666666667,0.5,0.5705648926237161,0.7051282051282051,0.6245708314673832
individual,P02,arousal,eeg,knn,all,all,5,0.5190934065934065,0.05443078159805184,0.532967032967033,0.4375,0.5833333333333333,0.5700000000000001,0.6168360071301248,0.7346153846153847,0.6628587256434623
individual,P02,arousal,eeg,svm,10,10,5,0.49734432234432235,0.08518415728662147,0.4583333333333333,0.4166666666666667,0.625,0.5599999999999999,0.605233918128655,0.808974358974359,0.6824737861484005
individual,P02,arousal,eeg,svm,20,20,5,0.4532967032967033,0.08430334616858566,0.4791666666666667,0.3541666666666667,0.5416666666666667,0.49000000000000005,0.5808823529411764,0.6423076923076924,0.600444957341509
