participant,representation,target,task,task_label,feature,known_problem_feature,image_low_median,image_low_iqr,image_high_median,image_high_iqr,image_min,image_max,robot_median,robot_iqr,robot_z_median_abs,robot_z_p95_abs,robot_pct_outside_image_min_max
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,Sisyphus,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,1.6575679060201944,0.22693237526183285,0.6689087113808674,2.1203544381945543,2.197802197802198
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hc__Fz,True,1.5305865522858275,0.17245297084519784,1.6445812620634732,0.29253709960528096,1.2608469179136874,2.234299786474834,1.7641779368671417,0.31421063552434125,0.9759437924407754,3.3534513045974763,5.194805194805195
P19,A_existing_robot_features,arousal,pick_place,Pick and Place,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,2.7344465683815518,0.6406854509754276,4.344504911051747,12.066792278430981,59.523809523809526
P19,A_existing_robot_features,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,2.879312960581303,0.8830831414496165,5.110689670932941,10.868151702684337,55.932203389830505
P19,A_existing_robot_features,arousal,stack,Stack,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,2.6071011946188514,0.5931673265445352,3.670987174213107,9.494107984920104,47.05882352941176
P19,A_existing_robot_features,arousal,sisyphus,Sisyphus,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,2.362130463825049,0.5339980801881339,2.375359957291969,7.440077725634165,26.373626373626376
P19,A_existing_robot_features,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,1.776242201984768,0.14190376405054872,0.8599614243293604,1.8330001891339578,1.2987012987012987
P19,C0_reproducible_harmonized_no_ICA,arousal,pick_place,Pick and Place,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,1.8532994959960478,0.21815080887704474,0.6793305153045481,2.451967610240474,7.142857142857142
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,1.9777261893404856,0.2735426728084249,0.6075683791346279,3.906936963040056,5.084745762711865
P19,C0_reproducible_harmonized_no_ICA,arousal,stack,Stack,eeg_hc__PO8,False,1.8567290496995528,0.2336211335190288,1.953646706011208,0.21888729043600996,1.4893668759545322,2.628936830864649,2.050330402475315,0.2708605466342471,0.9143115450170358,3.8519714265817795,5.88235294117647
