video_irisdo_norm_mean,video_irisdo_norm_std,video_eso_norm_mean,video_eso_norm_std,video_enso_norm_mean,video_enso_norm_std,video_mnso_norm_mean,video_mnso_norm_std,video_mwo_norm_mean,video_mwo_norm_std
0.0754771286511758,0.0038654305778229,0.7376365717787067,0.0022402539246705,0.560752856349739,0.0031566200810049,0.1609728083335754,0.0021920596127434,0.5733214821558776,0.0076535101535768
0.0639819709969858,0.0176167617040512,0.7284646404971559,0.0122392704219852,0.5522600168852692,0.0158501115904483,0.1587523323343198,0.0036614352279547,0.5638634987195121,0.0169215061346572
0.0804076031332065,0.0027671516240323,0.738117372976303,0.0016484721479062,0.564370999571887,0.0021794875866836,0.1590373561780154,0.0017175217423503,0.5714359976737291,0.0165472186882594
0.0809219248598841,0.0058236601172177,0.7367010408070725,0.0027465455211689,0.5641325592611789,0.0096863483762667,0.1602369743077532,0.0017534748315465,0.5827033646099866,0.0037454095327807
0.0853210482170636,0.0086252119553604,0.7395916858806262,0.0039078509877556,0.5690520165448281,0.0077333495587448,0.1573761160033799,0.003653956795645,0.5859045658682605,0.0111126332062665
0.0892978944903237,0.0064604944987876,0.742234783027465,0.0028280021464877,0.5716426558743888,0.0035337558371341,0.1616757633428393,0.0022830086405599,0.5799854272897683,0.0091411315369307
0.0702709403317595,0.0087532183746556,0.7355235216983924,0.0034315053225589,0.5659886789797717,0.0025133806021406,0.161735799316531,0.0015647927617604,0.5695030798337614,0.0155147568662218
0.0829372330738287,0.006559377450216,0.7413391455353068,0.0024049586412595,0.5640587938380296,0.0040347896595043,0.1605330011203963,0.0037615099013877,0.5906187863895934,0.0110162278574822
0.0686198466907877,0.0166980932136929,0.7322681961301735,0.0085562735817111,0.5573027798096891,0.010672405634682,0.1538523711772948,0.0012300153526565,0.5887656723266539,0.0099783294891373
0.0880403238573245,0.0045878074392159,0.7411230575525902,0.0018978207662835,0.5706756649541818,0.0029189427819095,0.1557884719166078,0.001552626078169,0.599841622575184,0.0079520742678437
0.0859175009740322,0.0049011632998413,0.7399006576173107,0.0025529836893137,0.5652939124339917,0.0042201928054465,0.1546579225404341,0.0019380286128685,0.5840228559787566,0.0079020605745971
0.0912027093721785,0.0020793837354739,0.741359814483059,0.0018845449291661,0.5694424257948228,0.0022665167779228,0.1583328110308098,0.0014932455500984,0.5975170527148899,0.0106999403689849
