mode,participant,target,modality,regressor,feature_count_request,feature_count_resolved,folds,rmse_mean,rmse_std,rmse_median,rmse_min,rmse_max,mae_mean,mae_std,mae_median,mae_min,mae_max,r2_mean,r2_std,r2_median,r2_min,r2_max,explained_variance_mean,explained_variance_std,explained_variance_median,explained_variance_min,explained_variance_max
individual,P10,arousal,face,svr,10,10,5,1.609894135170092,0.03810253226263611,1.6291980154461139,1.5558240359804347,1.6463392305816695,1.3403885942744118,0.037704462215618156,1.344388293757565,1.3018573348130795,1.3976008232607302,-0.13635825016438727,0.10725345739859961,-0.13814864630629486,-0.2751199632654948,-0.01994069950127475,-0.07680143341275078,0.08566610884374003,-0.11597871319041175,-0.15828594548952135,0.036247710316865245
individual,P10,arousal,face,svr,20,10,5,1.609894135170092,0.03810253226263611,1.6291980154461139,1.5558240359804347,1.6463392305816695,1.3403885942744118,0.037704462215618156,1.344388293757565,1.3018573348130795,1.3976008232607302,-0.13635825016438727,0.10725345739859961,-0.13814864630629486,-0.2751199632654948,-0.01994069950127475,-0.07680143341275078,0.08566610884374003,-0.11597871319041175,-0.15828594548952135,0.036247710316865245
individual,P10,arousal,face,svr,5,5,5,1.6078209823777363,0.06931722335993755,1.59304543043599,1.5412428625745536,1.7087670093481684,1.3234405311347186,0.05572427959337146,1.291226592251908,1.2763791902328077,1.4089034301194001,-0.1394955024808762,0.1809925136875981,-0.15009378144563468,-0.40271358025715553,0.057132439855042905,0.0015634722474684893,0.05097340072557403,-0.009112673280448291,-0.04884594758245453,0.0866937980905651
individual,P10,arousal,face,svr,all,all,5,1.609894135170092,0.03810253226263611,1.6291980154461139,1.5558240359804347,1.6463392305816695,1.3403885942744118,0.037704462215618156,1.344388293757565,1.3018573348130795,1.3976008232607302,-0.13635825016438727,0.10725345739859961,-0.13814864630629486,-0.2751199632654948,-0.01994069950127475,-0.07680143341275078,0.08566610884374003,-0.11597871319041175,-0.15828594548952135,0.036247710316865245
individual,P10,arousal,multimodal,knn,10,10,5,1.675439390754163,0.1607248795675527,1.7157731642091878,1.4274223044571315,1.810306848120987,1.4368181818181818,0.16650274448553645,1.4047619047619044,1.2462121212121213,1.621212121212121,-0.22957150904772652,0.19087842241678446,-0.17979543666404418,-0.4565381708238856,0.02116777755567656,-0.21213555765454126,0.19319617623698102,-0.17866247049567274,-0.456475182665659,0.05398438092349678
individual,P10,arousal,multimodal,knn,20,20,5,1.542266193442551,0.11191533906178569,1.515757454593915,1.3877911180461646,1.6716773049899762,1.3447504659518943,0.13803776752481217,1.3257575757575755,1.1477272727272727,1.5181563577808752,-0.042103188532610504,0.1337178883191486,-0.029192028656253033,-0.17956582114604358,0.10097017606899039,-0.01350081673357606,0.13320005287700984,-0.028670563287857886,-0.1793749905250861,0.13697364883959762
individual,P10,arousal,multimodal,knn,5,5,5,1.6977683090787892,0.12561892274752515,1.7196802829253157,1.5190480199955307,1.8369298557010392,1.4636363636363634,0.10725785293213098,1.5265151515151514,1.3068181818181819,1.5568181818181817,-0.2584191223088857,0.11423450728663734,-0.24608994782566618,-0.4103152739516376,-0.10852707835041642,-0.2301476427547758,0.14090035562556724,-0.21646605040899103,-0.40888047138047146,-0.029611453070396143
individual,P10,arousal,multimodal,knn,all,all,5,1.5600365522332358,0.09430712039095548,1.589501541841074,1.4370666068746216,1.6644130331397076,1.368561913900363,0.10702656142135822,1.3674242424242422,1.2411723249960362,1.5071706284584778,-0.06539282047566815,0.11383000196664485,-0.06496910690881874,-0.23123144217125402,0.06409723904467057,-0.03494657650408532,0.12621558630995988,0.01339045095220981,-0.2269337737857242,0.06985413014246533
individual,P10,arousal,multimodal,ridge,10,10,5,1.6252060863309599,0.14342031880450756,1.7035999094263445,1.4252818379751064,1.7462155026298234,1.4211347548292246,0.15749167916110365,1.4320091886329624,1.234070867679298,1.6166809772339452,-0.15402277824371685,0.14008576535227535,-0.17004407452913095,-0.28989006728775535,0.024101158487791707,-0.1159676627353936,0.155921247770515,-0.16881780839484684,-0.26510005207168064,0.12139037324493218
individual,P10,arousal,multimodal,ridge,20,20,5,1.5832545622334504,0.1535106827905115,1.6650427794113845,1.334151670864361,1.704280171590262,1.3954458964151646,0.15199474632595988,1.425335753945568,1.174811828160024,1.5819718923330826,-0.09611461364373859,0.15299538286679087,-0.0996975175580117,-0.23216331434221726,0.14490629509489927,-0.06253659470526449,0.1651851984704182,-0.09823138860029235,-0.21991525890416863,0.21438815374928322
